Muni_ID,CAA_ID,full_ID,Muni,uaa99,poly_sum,poly_corr,lf99,ssnb,denit_nha,leaching_nha
101,1,1610101,Águeda,2918,8500,21,12.62755102,53.88898149,47.0841228581919,6.80485863180811
101,2,1610101,Águeda,2918,8500,13,12.03703704,53.88898149,47.40234482757,6.48663666243004
101,3,1610101,Águeda,2918,8500,18,15.85365854,53.88898149,45.3456063738916,8.5433751161084
101,4,1610101,Águeda,2918,8500,14,11.1328125,53.88898149,47.8896222225586,5.99935926744141
101,5,1610101,Águeda,2918,8500,16,23.61111111,53.88898149,41.1651941943488,12.7237872956512
101,6,1610101,Águeda,2918,8500,1,12.5,53.88898149,47.15285880375,6.73612268625
101,7,1610101,Águeda,2918,8500,19,16.13372093,53.88898149,45.1946836043841,8.69429788561596
101,8,1610101,Águeda,2918,8500,12,22.68518519,53.88898149,41.6641662419887,12.2248152480113
101,9,1610101,Águeda,2918,8500,11,12.01923077,53.88898149,47.4119404451143,6.47704104488568
101,10,1610101,Águeda,2918,8500,13,17.1875,53.88898149,44.6268127964063,9.26216869359375
101,11,1610101,Águeda,2918,8500,88,16.03658537,53.88898149,45.2470289683327,8.64195252166735
101,12,1610101,Águeda,2918,8500,33,11.01973684,53.88898149,47.9505575440457,5.93842394595431
101,13,1610101,Águeda,2918,8500,15,15.45138889,53.88898149,45.56238539112,8.32659609888002
101,14,1610101,Águeda,2918,8500,13,15.73275862,53.88898149,45.4107581094018,8.47822338059818
101,15,1610101,Águeda,2918,8500,33,11.52597403,53.88898149,47.6777514784311,6.21123001156891
101,16,1610101,Águeda,2918,8500,15,18.75,53.88898149,43.784797460625,10.104184029375
101,17,1610101,Águeda,2918,8500,41,14.67105263,53.88898149,45.9829006538311,7.90608083616886
101,18,1610101,Águeda,2918,8500,10,11.53846154,53.88898149,47.6710220864786,6.21795940352137
101,19,1610101,Águeda,2918,8500,32,20.83333333,53.88898149,42.6621103480463,11.2268711419537
101,20,1610101,Águeda,2918,8500,28,15.38461538,53.88898149,45.5983689555641,8.29061253443589
101,21,1610101,Águeda,2918,8500,27,17.26190476,53.88898149,44.5867168290622,9.30226466093783
101,22,1610101,Águeda,2918,8500,20,6.388888889,53.88898149,50.4460743391901,3.44290715080988
101,23,1610101,Águeda,2918,8500,35,13.42592593,53.88898149,46.6538867507212,7.23509473927881
101,24,1610101,Águeda,2918,8500,54,24.00793651,53.88898149,40.9513490279952,12.9376324620049
101,25,1610101,Águeda,2918,8500,37,17.36111111,53.88898149,44.5332555374738,9.35572595252623
101,26,1610101,Águeda,2918,8500,14,19.3359375,53.88898149,43.469041709707,10.419939780293
101,27,1610101,Águeda,2918,8500,12,2.916666667,53.88898149,52.3172195296954,1.57176196030463
101,28,1610101,Águeda,2918,8500,16,12.00657895,53.88898149,47.4187583820523,6.47022310794774
101,29,1610101,Águeda,2918,8500,28,17.98076923,53.88898149,44.1993280878857,9.68965340211432
101,30,1610101,Águeda,2918,8500,64,14.125,53.88898149,46.2771628545375,7.6118186354625
101,31,1610101,Águeda,2918,8500,12,23.95833333,53.88898149,40.9780796764838,12.9109018135162
101,32,1610101,Águeda,2918,8500,55,15.74427481,53.88898149,45.4045521519044,8.48442933809563
101,33,1610101,Águeda,2918,8500,12,22.76785714,53.88898149,41.6196151701558,12.2693663198442
