CAA_ID,Muni_ID,uaa09,poly_sum,poly_corr,leaching_nha,correct_large,correct_small,total_leaching,leaching_large,leaching_small,leaching_gw
31,505,80156,92545,62,0.678164414310142,0,0,42.046,0,0,42.046
32,505,80156,92545,0,0,0,0,0,0,0,0
33,505,80156,92545,29,0.622804053958293,0,0,18.061,0,0,18.061
34,505,80156,92545,93,1.73001126099526,0,0,160.891,0,0,160.891
35,505,80156,92545,68,1.15334084066351,0,0,78.427,0,0,78.427
36,505,80156,92545,51,1.73001126099526,0,0,88.231,0,0,88.231
37,505,80156,92545,30,1.73001126099526,6,0,51.9,10.3800675659716,0,41.5199324340284
38,505,80156,92545,49,1.73001126099526,0,0,84.771,0,0,84.771
39,505,80156,92545,28,1.73001126099526,0,0,48.44,0,0,48.44
40,505,80156,92545,49,1.73001126099526,0,0,84.771,0,0,84.771
41,505,80156,92545,55,1.61006381356625,0,0,88.554,0,0,88.554
42,505,80156,92545,28,1.73001126099526,0,0,48.44,0,0,48.44
43,505,80156,92545,262,0.874693693559203,198,0,229.17,173.189351324722,0,55.9806486752778
44,505,80156,92545,85,1.73001126099526,0,0,147.051,0,0,147.051
45,505,80156,92545,70,1.73001126099526,0,27,121.101,0,46.710304046872,74.390695953128
46,505,80156,92545,142,1.56208483459465,41,43,221.816,64.0454782183808,67.1696478875701,90.6008738940492
47,505,80156,92545,42,1.73001126099526,0,3,72.66,0,5.19003378298578,67.4699662170142
48,505,80156,92545,18,1.08967642625888,0,16,19.614,0,17.4348228201421,2.17917717985791
49,505,80156,92545,67,0.350615615561706,50,0,23.491,17.5307807780853,0,5.96021922191471
50,505,80156,92545,1,1.15334084066351,0,0,1.153,0,0,1.153
51,505,80156,92545,98,1.00479054038605,0,0,98.469,0,0,98.469
52,505,80156,92545,29,1.73001126099526,0,0,50.17,0,0,50.17
53,505,80156,92545,64,1.73001126099526,7,0,110.721,12.1100788269668,0,98.6109211730332
54,505,80156,92545,51,1.73001126099526,0,0,88.231,0,0,88.231
55,505,80156,92545,8,1.73001126099526,6,0,13.84,10.3800675659716,0,3.45993243402844
56,505,80156,92545,0,0,0,0,0,0,0,0
57,505,80156,92545,0,0,0,0,0,0,0,0
58,505,80156,92545,1,1.73001126099526,0,0,1.73,0,0,1.73
59,505,80156,92545,1,1.73001126099526,0,0,1.73,0,0,1.73
60,505,80156,92545,0,0,0,0,0,0,0,0
61,505,80156,92545,0,0,0,0,0,0,0,0
62,505,80156,92545,93,1.73001126099526,0,0,160.891,0,0,160.891
63,505,80156,92545,34,0.688313813707981,0,0,23.403,0,0,23.403
64,505,80156,92545,33,0.696617867760758,0,0,22.988,0,0,22.988
65,505,80156,92545,87,0.636644144046255,0,0,55.388,0,0,55.388
66,505,80156,92545,117,1.12196996979746,0,0,131.27,0,0,131.27
67,505,80156,92545,32,1.73001126099526,0,0,55.36,0,0,55.36
68,505,80156,92545,29,1.73001126099526,0,0,50.17,0,0,50.17
69,505,80156,92545,888,1.66357882857304,60,0,1477.258,99.8147297143825,0,1377.44327028562
70,505,80156,92545,80,1.73001126099526,0,0,138.401,0,0,138.401
71,505,80156,92545,196,1.73001126099526,0,0,339.082,0,0,339.082
72,505,80156,92545,44,1.73001126099526,0,0,76.12,0,0,76.12
73,505,80156,92545,37,1.73001126099526,20,0,64.01,34.6002252199052,0,29.4097747800948
74,101,1903,5652,13,4.4572481089405,0,0,57.944,0,0,57.944
75,101,1903,5652,12,6.93026435737355,0,0,83.163,0,0,83.163
76,101,1903,5652,742,7.47723736290933,36,493,5548.11,269.180545064736,3686.2780199143,1592.65143502097
77,101,1903,5652,18,8.36752321234522,0,0,150.615,0,0,150.615
78,101,1903,5652,150,8.46644386228254,0,0,1269.967,0,0,1269.967
79,101,1903,5652,14,5.1962435525899,0,0,72.747,0,0,72.747
80,101,1903,5652,15,11.99267408946,0,0,179.89,0,0,179.89
81,101,1903,5652,19,8.8213944297047,0,0,167.606,0,0,167.606
82,101,1903,5652,1,7.27357720127366,0,0,7.274,0,0,7.274
83,101,1903,5652,0,0,0,0,0,0,0,0
84,101,1903,5652,11,6.99427183674475,0,0,76.937,0,0,76.937
85,101,1903,5652,12,9.21125816769297,0,0,110.535,0,0,110.535
86,101,1903,5652,87,8.80975670618266,0,5,766.449,0,44.0487835309133,722.400216469087
87,101,1903,5652,32,6.04579736969867,0,0,193.466,0,0,193.466
88,101,1903,5652,15,8.21041394479771,0,0,123.156,0,0,123.156
89,101,1903,5652,12,8.36752321234522,0,0,100.41,0,0,100.41
90,101,1903,5652,32,6.59277037523445,0,0,210.969,0,0,210.969
91,101,1903,5652,15,10.5088643404002,0,0,157.633,0,0,157.633
92,101,1903,5652,16,8.87958304731489,0,0,142.073,0,0,142.073
93,101,1903,5652,40,8.25114597712484,0,16,330.046,0,132.018335633997,198.027664366003
94,101,1903,5652,66,8.32097231825707,0,0,549.184,0,0,549.184
95,101,1903,5652,10,6.48221200177509,0,0,64.822,0,0,64.822
96,101,1903,5652,31,11.8646591307176,0,0,367.804,0,0,367.804
97,101,1903,5652,27,8.4839004475656,0,0,229.065,0,0,229.065
98,101,1903,5652,12,10.5321397874443,0,0,126.386,0,0,126.386
99,101,1903,5652,20,3.18291738327735,0,2,63.658,0,6.36583476655471,57.2921652334453
100,101,1903,5652,25,10.9103658019105,0,0,272.759,0,0,272.759
101,101,1903,5652,13,11.3525992957479,0,0,147.584,0,0,147.584
102,101,1903,5652,11,10.9103658019105,0,0,120.014,0,0,120.014
103,101,1903,5652,63,7.96602175083491,42,8,501.859,334.572913535066,63.7281740066793,103.557912458254
104,101,1903,5652,80,7.98347833611797,69,0,638.678,550.86000519214,0,87.8179948078599
105,101,1903,5652,11,13.4182952209097,0,0,147.601,0,0,147.601
106,101,1903,5652,31,10.6077849903375,0,4,328.841,0,42.43113996135,286.40986003865
107,101,1903,5652,2,7.27357720127366,1,0,14.547,7.27357720127366,0,7.27342279872634
108,101,1903,5652,2,7.27357720127366,0,0,14.547,0,0,14.547
109,101,1903,5652,28,9.9909856436695,0,0,279.748,0,0,279.748
110,101,1903,5652,121,8.61191540630802,2,12,1042.042,17.223830812616,103.342984875696,921.475184311688
111,101,1903,5652,11,8.27442142416892,0,0,91.019,0,0,91.019
112,101,1903,5652,23,11.8995723012837,0,0,273.69,0,0,273.69
113,101,1903,5652,12,10.5321397874443,0,0,126.386,0,0,126.386
114,101,1903,5652,16,10.9103658019105,0,0,174.566,0,0,174.566
115,101,1903,5652,12,9.74077458794569,0,0,116.889,0,0,116.889
116,101,1903,5652,1,10.9103658019105,0,0,10.91,0,0,10.91
117,101,1903,5652,15,9.33927312643538,0,0,140.089,0,0,140.089
118,101,1903,5652,4,10.9103658019105,0,0,43.641,0,0,43.641
119,102,2103,5313,0,0,0,0,0,0,0,0
120,102,2103,5313,70,5.00005243145597,0,0,350.004,0,0,350.004
121,102,2103,5313,15,4.87903906127772,0,0,73.186,0,0,73.186
122,102,2103,5313,17,10.3136395038283,0,0,175.332,0,0,175.332
123,102,2103,5313,40,6.49621773547801,0,0,259.849,0,0,259.849
124,102,2103,5313,38,7.68434900631903,0,0,292.005,0,0,292.005
125,102,2103,5313,18,9.27402464184244,0,0,166.932,0,0,166.932
126,102,2103,5313,22,5.78113872987924,0,2,127.185,0,11.5622774597585,115.622722540242
127,102,2103,5313,40,10.4346528740066,0,0,417.386,0,0,417.386
128,102,2103,5313,38,6.09467337079562,0,0,231.598,0,0,231.598
129,102,2103,5313,13,4.8625372380716,0,1,63.213,0,4.8625372380716,58.3504627619284
130,102,2103,5313,1520,6.58422745924401,75,538,10008.026,493.817059443301,3542.31437307328,5971.89456748342
131,102,2103,5313,0,0,1,1,0,0,0,0
132,102,2103,5313,17,7.06278033222164,0,1,120.067,0,7.06278033222164,113.004219667778
133,102,2103,5313,49,6.94726756977877,0,30,340.416,0,208.418027093363,131.997972906637
134,102,2103,5313,25,5.18707309445873,0,4,129.677,0,20.7482923778349,108.928707622165
135,102,2103,5313,69,9.48304773578669,0,0,654.33,0,0,654.33
136,102,2103,5313,38,10.0991158021487,0,0,383.766,0,0,383.766
137,102,2103,5313,28,7.17829309466452,0,0,200.992,0,0,200.992
138,102,2103,5313,46,6.76574751451139,0,2,311.224,0,13.5314950290228,297.692504970977
139,103,3446,2397,39,4.69707592252579,0,0,183.186,0,0,183.186
140,103,3446,2397,91,6.12781416919727,0,0,557.631,0,0,557.631
141,103,3446,2397,168,6.45719275835905,0,0,1084.808,0,0,1084.808
142,103,3446,2397,55,4.58385203250143,0,0,252.112,0,0,252.112
143,103,3446,2397,70,6.04890054887726,0,0,423.423,0,0,423.423
144,103,3446,2397,114,4.71080003040753,0,0,537.031,0,0,537.031
145,103,3446,2397,111,4.2201631736353,0,0,468.438,0,0,468.438
146,103,3446,2397,111,4.38828349518662,0,0,487.099,0,0,487.099
147,103,3446,2397,56,6.22731395133989,0,0,348.73,0,0,348.73
148,103,3446,2397,1047,6.07977979161118,0,292,6365.529,0,1775.29569915046,4590.23330084954
149,103,3446,2397,47,5.79157352609462,0,0,272.204,0,0,272.204
150,103,3446,2397,49,4.288783713044,0,0,210.15,0,0,210.15
151,103,3446,2397,46,6.433175569566,0,0,295.926,0,0,295.926
152,103,3446,2397,62,4.3471111715414,0,0,269.521,0,0,269.521
153,103,3446,2397,239,4.07949106784745,0,0,974.998,0,0,974.998
154,103,3446,2397,75,5.38328131661283,0,0,403.746,0,0,403.746
155,103,3446,2397,82,5.42788466722849,0,0,445.087,0,0,445.087
156,103,3446,2397,49,4.59414511341273,0,20,225.113,0,91.8829022682547,133.230097731745
157,103,3446,2397,59,4.288783713044,0,0,253.038,0,0,253.038
158,103,3446,2397,167,4.19957701181268,0,0,701.329,0,0,701.329
159,103,3446,2397,122,6.15183135799031,0,0,750.523,0,0,750.523
160,103,3446,2397,89,6.83460572510692,0,0,608.28,0,0,608.28
161,103,3446,2397,79,6.433175569566,0,0,508.221,0,0,508.221
162,103,3446,2397,68,5.60972909666155,0,0,381.462,0,0,381.462
163,103,3446,2397,68,4.78285159678667,0,0,325.234,0,0,325.234
164,103,3446,2397,49,4.288783713044,0,0,210.15,0,0,210.15
165,103,3446,2397,76,6.28221038286685,0,0,477.448,0,0,477.448
166,103,3446,2397,63,5.51366034148937,0,0,347.361,0,0,347.361
167,103,3446,2397,96,6.433175569566,0,0,617.585,0,0,617.585
168,103,3446,2397,0,0,0,0,0,0,0,0
169,103,3446,2397,1,4.288783713044,0,0,4.289,0,0,4.289
170,104,4457,5604,44,2.99820975199329,0,0,131.921,0,0,131.921
171,104,4457,5604,140,2.99820975199329,0,0,419.749,0,0,419.749
172,104,4457,5604,36,2.99820975199329,0,22,107.936,0,65.9606145438525,41.9753854561476
173,104,4457,5604,5,2.99820975199329,0,0,14.991,0,0,14.991
174,104,4457,5604,26,2.99820975199329,0,0,77.953,0,0,77.953
175,104,4457,5604,7,2.99820975199329,0,0,20.987,0,0,20.987
176,104,4457,5604,28,2.99820975199329,0,0,83.95,0,0,83.95
177,104,4457,5604,60,2.2482575526947,0,0,134.895,0,0,134.895
178,104,4457,5604,495,2.33460599355211,0,9,1155.63,0,21.011453941969,1134.61854605803
179,104,4457,5604,2,2.99820975199329,0,0,5.996,0,0,5.996
180,104,4457,5604,28,2.99820975199329,0,0,83.95,0,0,83.95
181,104,4457,5604,0,0,0,0,0,0,0,0
182,104,4457,5604,0,0,0,0,0,0,0,0
183,104,4457,5604,27,2.99820975199329,0,0,80.952,0,0,80.952
184,104,4457,5604,40,2.99820975199329,0,0,119.928,0,0,119.928
185,104,4457,5604,250,2.74076347462214,0,0,685.191,0,0,685.191
186,104,4457,5604,34,2.99820975199329,0,0,101.939,0,0,101.939
187,104,4457,5604,63,2.33140790314999,0,0,146.879,0,0,146.879
188,104,4457,5604,218,2.04357976695863,0,0,445.5,0,0,445.5
189,104,4457,5604,91,2.27544132111278,0,0,207.065,0,0,207.065
190,104,4457,5604,224,2.39696875639357,0,0,536.921,0,0,536.921
191,104,4457,5604,1266,1.98441509451929,0,0,2512.27,0,0,2512.27
192,104,4457,5604,103,2.75995201703489,0,0,284.275,0,0,284.275
193,104,4457,5604,332,2.28183750191703,0,0,757.57,0,0,757.57
194,104,4457,5604,26,1.99880650132886,0,0,51.969,0,0,51.969
195,104,4457,5604,28,2.99820975199329,0,0,83.95,0,0,83.95
196,104,4457,5604,82,1.99880650132886,0,0,163.902,0,0,163.902
197,104,4457,5604,37,2.99820975199329,0,0,110.934,0,0,110.934
198,104,4457,5604,95,1.99880650132886,0,0,189.887,0,0,189.887
199,104,4457,5604,165,2.28183750191703,0,0,376.503,0,0,376.503
200,104,4457,5604,26,1.99880650132886,0,0,51.969,0,0,51.969
201,104,4457,5604,52,1.99880650132886,0,0,103.938,0,0,103.938
202,104,4457,5604,27,2.92625271794545,0,0,79.009,0,0,79.009
203,104,4457,5604,35,1.99880650132886,0,0,69.958,0,0,69.958
204,104,4457,5604,50,2.20668237746706,0,0,110.334,0,0,110.334
205,104,4457,5604,1,1.99880650132886,0,0,1.999,0,0,1.999
206,104,4457,5604,81,2.06916449017564,0,0,167.602,0,0,167.602
207,104,4457,5604,59,2.57446277371158,0,0,151.893,0,0,151.893
208,104,4457,5604,111,2.07715971618095,0,0,230.565,0,0,230.565
209,104,4457,5604,34,1.04737460669632,0,0,35.611,0,0,35.611
210,104,4457,5604,30,1.07935551071759,0,0,32.381,0,0,32.381
211,105,2424,4880,140,12.4907980789586,0,0,1748.712,0,0,1748.712
212,105,2424,4880,16,5.20283375982224,0,0,83.245,0,0,83.245
213,105,2424,4880,63,12.4108569712533,10,0,781.884,124.108569712533,0,657.775430287467
214,105,2424,4880,945,8.41380158598654,95,660,7951.042,799.311150668722,5553.10904675112,1598.62180258016
215,105,2424,4880,20,8.69359546295522,15,0,173.872,130.403931944328,0,43.4680680556718
216,105,2424,4880,50,7.54777291917874,0,0,377.389,0,0,377.389
217,105,2424,4880,19,4.56330489817956,0,0,86.703,0,0,86.703
218,105,2424,4880,24,8.11402243209153,0,0,194.737,0,0,194.737
219,105,2424,4880,29,9.05333044762923,18,5,262.547,162.959948057326,45.2666522381461,54.3203997045279
220,105,2424,4880,103,5.3760394931838,0,0,553.732,0,0,553.732
221,105,2424,4880,31,6.28870047281971,0,8,194.95,0,50.3096037825577,144.640396217442
222,105,2424,4880,16,10.3323881709146,0,0,165.318,0,0,165.318
223,105,2424,4880,19,10.4789468683744,0,0,199.1,0,0,199.1
224,105,2424,4880,16,12.81056250978,0,0,204.969,0,0,204.969
225,105,2424,4880,39,10.3124028939883,0,0,402.184,0,0,402.184
226,105,2424,4880,35,10.7654025043185,0,0,376.789,0,0,376.789
227,105,2424,4880,32,4.33680509301444,5,0,138.778,21.6840254650722,0,117.093974534928
228,105,2424,4880,213,10.7054466735395,0,20,2280.26,0,214.10893347079,2066.15106652921
229,105,2424,4880,198,11.0185493453854,0,0,2181.673,0,0,2181.673
230,105,2424,4880,22,5.91564197019482,0,0,130.144,0,0,130.144
231,105,2424,4880,2,0,0,0,0,0,0,0
232,105,2424,4880,34,12.031136709653,0,0,409.059,0,0,409.059
233,105,2424,4880,239,12.6506802943693,0,0,3023.513,0,0,3023.513
234,105,2424,4880,1,8.32719871930576,0,0,8.327,0,0,8.327
235,105,2424,4880,47,6.81497943187984,13,14,320.304,88.5947326144379,95.4097120463177,136.299555339244
236,105,2424,4880,26,12.1177395763337,0,0,315.061,0,0,315.061
237,105,2424,4880,42,7.73430217049119,0,0,324.841,0,0,324.841
238,106,1346,1951,135,10.4872693872596,65,0,1415.781,681.672510171872,0,734.108489828128
239,106,1346,1951,13,10.4872693872596,10,0,136.335,104.872693872596,0,31.4623061274044
240,106,1346,1951,115,10.4872693872596,48,0,1206.036,503.388930588459,0,702.647069411541
241,106,1346,1951,82,11.5108268794561,6,0,943.888,69.0649612767366,0,874.823038723264
242,106,1346,1951,0,0,0,0,0,0,0,0
243,106,1346,1951,23,10.4872693872596,14,0,241.207,146.821771421634,0,94.3852285783661
244,106,1346,1951,16,10.4872693872596,0,0,167.796,0,0,167.796
245,106,1346,1951,59,10.4872693872596,24,0,618.749,251.69446529423,0,367.054534705771
246,106,1346,1951,73,10.6802351439851,48,0,779.657,512.651286911287,0,267.005713088713
247,106,1346,1951,46,8.90159425590592,0,0,409.473,0,0,409.473
248,106,1346,1951,126,15.6637855568109,0,0,1973.637,0,0,1973.637
249,106,1346,1951,46,10.4872693872596,0,24,482.414,0,251.69446529423,230.719534705771
250,106,1346,1951,131,10.8983703472401,16,0,1427.687,174.373925555842,0,1253.31307444416
251,106,1346,1951,39,10.7221842215342,6,0,418.165,64.3331053292051,0,353.831894670795
252,106,1346,1951,86,11.3262509382403,0,0,974.058,0,0,974.058
253,106,1346,1951,55,11.7960806067896,0,0,648.784,0,0,648.784
254,106,1346,1951,51,10.8144721921421,0,0,551.538,0,0,551.538
255,106,1346,1951,41,15.7309040808893,0,0,644.967,0,0,644.967
256,106,1346,1951,112,10.7976925611224,0,2,1209.342,0,21.5953851222449,1187.74661487776
257,106,1346,1951,18,15.7309040808893,0,0,283.156,0,0,283.156
258,106,1346,1951,26,15.7309040808893,0,0,409.004,0,0,409.004
259,106,1346,1951,30,15.7309040808893,0,0,471.927,0,0,471.927
260,106,1346,1951,23,15.7309040808893,0,0,361.811,0,0,361.811
261,107,70,273,1,4.69144802985452,0,0,4.691,0,0,4.691
262,107,70,273,12,4.69144802985452,0,0,56.297,0,0,56.297
263,107,70,273,3,4.37868482786422,0,0,13.136,0,0,13.136
264,107,70,273,12,4.69144802985452,0,0,56.297,0,0,56.297
265,107,70,273,16,3.09760675251194,0,3,49.562,0,9.29282025753583,40.2691797424642
266,107,70,273,27,3.12763201990301,1,1,84.446,3.12763201990301,3.12763201990301,78.190735960194
267,108,3173,6352,34,10.3958894127845,0,0,353.46,0,0,353.46
268,108,3173,6352,8,13.9535937896041,0,0,111.629,0,0,111.629
269,108,3173,6352,0,0,0,0,0,0,0,0
270,108,3173,6352,0,0,0,0,0,0,0,0
271,108,3173,6352,121,14.009038533139,0,0,1695.094,0,0,1695.094
272,108,3173,6352,404,11.5879513987838,0,0,4681.532,0,0,4681.532
273,108,3173,6352,1,17.3264823546409,0,0,17.326,0,0,17.326
274,108,3173,6352,90,11.5509882364273,0,0,1039.589,0,0,1039.589
275,108,3173,6352,70,12.317973855326,36,0,862.258,443.447058791737,0,418.810941208263
276,108,3173,6352,61,11.3292092622879,39,0,691.082,441.839161229226,0,249.242838770774
277,108,3173,6352,37,10.5899460151565,0,0,391.828,0,0,391.828
278,108,3173,6352,35,10.3958894127845,0,0,363.856,0,0,363.856
279,108,3173,6352,1,5.77549411821363,0,0,5.775,0,0,5.775
280,108,3173,6352,77,11.8836566976364,0,0,915.042,0,0,915.042
281,108,3173,6352,92,10.6823539210479,0,0,982.777,0,0,982.777
282,108,3173,6352,2137,11.4955434928924,308,52,24565.976,3540.62739581086,597.768261630405,20427.5803425587
283,108,3173,6352,2,11.5509882364273,0,0,23.102,0,0,23.102
284,109,1240,4557,11,13.7648000121268,0,0,151.413,0,0,151.413
285,109,1240,4557,0,0,0,0,0,0,0,0
286,109,1240,4557,18,12.6791256449731,0,0,228.224,0,0,228.224
287,109,1240,4557,4,18.1753521286885,0,0,72.701,0,0,72.701
288,109,1240,4557,8,18.1753521286885,0,0,145.403,0,0,145.403
289,109,1240,4557,20,18.1753521286885,0,0,363.507,0,0,363.507
290,109,1240,4557,13,14.4433464915978,0,0,187.764,0,0,187.764
291,109,1240,4557,3,18.1753521286885,0,0,54.526,0,0,54.526
292,109,1240,4557,0,0,0,0,0,0,0,0
293,109,1240,4557,2,12.1169014191257,0,0,24.234,0,0,24.234
294,109,1240,4557,4,12.1169014191257,0,0,48.468,0,0,48.468
295,109,1240,4557,16,18.1753521286885,0,0,290.806,0,0,290.806
296,109,1240,4557,13,18.1753521286885,0,0,236.28,0,0,236.28
297,109,1240,4557,101,10.5271639529364,0,0,1063.244,0,0,1063.244
298,109,1240,4557,167,17.8942400157648,0,0,2988.338,0,0,2988.338
299,109,1240,4557,14,18.1753521286885,0,0,254.455,0,0,254.455
300,109,1240,4557,16,16.9151943810994,0,0,270.643,0,0,270.643
301,109,1240,4557,23,18.1753521286885,0,0,418.033,0,0,418.033
302,109,1240,4557,26,17.933014100306,0,0,466.258,0,0,466.258
303,109,1240,4557,30,17.1866129728878,0,0,515.598,0,0,515.598
304,109,1240,4557,10,12.3301588841023,0,0,123.302,0,0,123.302
305,109,1240,4557,15,15.5290208587515,0,0,232.935,0,0,232.935
306,109,1240,4557,11,18.1753521286885,0,0,199.929,0,0,199.929
307,109,1240,4557,54,14.579055787492,0,0,787.269,0,0,787.269
308,109,1240,4557,10,18.1753521286885,0,0,181.754,0,0,181.754
309,109,1240,4557,10,18.1753521286885,0,0,181.754,0,0,181.754
310,109,1240,4557,46,18.1753521286885,0,15,836.066,0,272.630281930327,563.435718069673
311,109,1240,4557,26,13.8520417023445,0,0,360.153,0,0,360.153
312,109,1240,4557,14,15.6938107180516,0,0,219.713,0,0,219.713
313,109,1240,4557,9,18.1753521286885,0,0,163.578,0,0,163.578
314,109,1240,4557,23,15.7325848025928,0,0,361.849,0,0,361.849
315,109,1240,4557,45,18.1753521286885,0,0,817.891,0,0,817.891
316,109,1240,4557,24,13.8132676178033,0,0,331.518,0,0,331.518
317,109,1240,4557,62,12.8826895888144,0,0,798.727,0,0,798.727
318,109,1240,4557,16,18.1753521286885,0,0,290.806,0,0,290.806
319,109,1240,4557,0,0,0,0,0,0,0,0
320,109,1240,4557,10,7.03749634422818,0,0,70.375,0,0,70.375
321,109,1240,4557,26,10.449615783854,0,0,271.69,0,0,271.69
322,109,1240,4557,13,12.1169014191257,0,0,157.52,0,0,157.52
323,109,1240,4557,118,9.94555268481834,0,0,1173.575,0,0,1173.575
324,109,1240,4557,49,18.1753521286885,0,1,890.592,0,18.1753521286885,872.416647871312
325,109,1240,4557,89,16.8279526908817,0,0,1497.688,0,0,1497.688
326,109,1240,4557,21,18.1753521286885,0,0,381.682,0,0,381.682
327,109,1240,4557,13,12.4270940954553,0,0,161.552,0,0,161.552
328,109,1240,4557,12,18.1753521286885,0,0,218.104,0,0,218.104
329,109,1240,4557,10,18.1753521286885,0,0,181.754,0,0,181.754
330,109,1240,4557,15,18.1753521286885,0,0,272.63,0,0,272.63
331,110,822,2905,15,13.6644615021353,1,0,204.967,13.6644615021353,0,191.302538497865
332,110,822,2905,83,15.8715813126654,0,0,1317.341,0,0,1317.341
333,110,822,2905,159,14.0299717892295,0,0,2230.766,0,0,2230.766
334,110,822,2905,157,16.6166599748189,35,21,2608.816,581.583099118661,348.949859471197,1678.28304141014
335,110,822,2905,33,15.3514320579545,30,0,506.597,460.542961738635,0,46.054038261365
336,110,822,2905,57,15.309257794059,0,0,872.628,0,0,872.628
337,110,822,2905,55,17.5726099564498,17,0,966.494,298.734369259646,0,667.759630740354
338,110,822,2905,112,19.1611738965128,33,38,2146.051,632.318738584923,728.124608067487,785.60765334759
339,110,822,2905,67,22.4507664803602,0,0,1504.201,0,0,1504.201
340,110,822,2905,84,19.357987128025,0,0,1626.071,0,0,1626.071
341,110,822,2905,0,0,0,0,0,0,0,0
342,111,1708,1699,17,7.66933054748831,0,0,130.379,0,0,130.379
343,111,1708,1699,3,6.93716512455476,0,0,20.811,0,0,20.811
344,111,1708,1699,32,6.30725744225439,0,0,201.832,0,0,201.832
345,111,1708,1699,167,5.12924827016018,0,0,856.584,0,0,856.584
346,111,1708,1699,70,8.21743203728214,0,0,575.22,0,0,575.22
347,111,1708,1699,35,6.17227722461859,0,22,216.03,0,135.790098941609,80.2399010583909
348,111,1708,1699,226,5.9473101952256,0,15,1344.092,0,89.2096529283841,1254.88234707162
349,111,1708,1699,34,7.21121586945168,0,0,245.181,0,0,245.181
350,111,1708,1699,43,7.58752435498177,0,0,326.264,0,0,326.264
351,111,1708,1699,132,6.1886384631199,0,0,816.9,0,0,816.9
352,111,1708,1699,69,5.95140050485093,0,0,410.647,0,0,410.647
353,111,1708,1699,114,4.83065566751131,0,0,550.695,0,0,550.695
354,111,1708,1699,62,5.11288703165888,0,0,316.999,0,0,316.999
355,111,1708,1699,21,5.11288703165888,0,0,107.371,0,0,107.371
356,111,1708,1699,29,5.11288703165888,0,0,148.274,0,0,148.274
357,111,1708,1699,268,9.85355588741298,0,50,2640.753,0,492.677794370649,2148.07520562935
358,111,1708,1699,8,10.2257740633178,0,0,81.806,0,0,81.806
359,111,1708,1699,17,10.2257740633178,0,0,173.838,0,0,173.838
360,111,1708,1699,85,6.02911638773215,0,0,512.475,0,0,512.475
361,111,1708,1699,75,6.62221128340458,0,0,496.666,0,0,496.666
362,111,1708,1699,0,0,0,0,0,0,0,0
363,111,1708,1699,0,0,0,0,0,0,0,0
364,111,1708,1699,50,4.99017774289906,0,0,249.509,0,0,249.509
365,111,1708,1699,33,10.2257740633178,0,0,337.451,0,0,337.451
366,111,1708,1699,90,5.3133122032999,0,0,478.198,0,0,478.198
367,111,1708,1699,7,10.2257740633178,0,0,71.58,0,0,71.58
368,111,1708,1699,17,14.9459913709452,0,0,254.082,0,0,254.082
369,112,1437,3036,204,0,358,24,0,0,0,0
370,112,1437,3036,1106,0,1417,537,0,0,0,0
