"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
1705,"1151705","Mondim de Basto",250.29,90.42,159.87
1309,"1151309","Paços de Ferreira",205.08,103.48,101.6
1310,"1151310","Paredes",216.82,98.78,118.05
1311,"1151311","Penafiel",305.42,110.18,195.24
1813,"1151813","Resende",140.06,91.69,48.37
1709,"1151709","Ribeira de Pena",236.62,77.33,159.29
104,"1160104","Arouca",180.95,103.67,77.27
113,"1160113","Oliveira de Azeméis",153.14,155.56,-2.42
109,"1160109","Santa Maria da Feira",139.48,112.41,27.06
116,"1160116","São João da Madeira",NA,NA,NA
119,"1160119","Vale de Cambra",138.58,103.71,34.87
1701,"1171701","Alijó",90.36,37.69,52.67
1801,"1171801","Armamar",61.46,44.29,17.17
403,"1170403","Carrazeda de Ansiães",51.66,24.64,27.01
404,"1170404","Freixo de Espada à Cinta",46.11,20.97,25.14
1805,"1171805","Lamego",91.59,34.41,57.18
1704,"1171704","Mesão Frio",NA,NA,NA
1807,"1171807","Moimenta da Beira",81.78,46.52,35.26
1812,"1171812","Penedono",68.59,36.09,32.5
1708,"1171708","Peso da Régua",130.98,15.59,115.39
1710,"1171710","Sabrosa",93.98,44.69,49.28
1711,"1171711","Santa Marta de Penaguião",114.81,55.16,59.65
1815,"1171815","São João da Pesqueira",61.83,28.85,32.98
1818,"1171818","Sernancelhe",72.76,30.15,42.61
1819,"1171819","Tabuaço",67.11,29.63,37.47
1820,"1171820","Tarouca",79.51,58.67,20.84
409,"1170409","Torre de Moncorvo",130.81,28.2,102.61
410,"1170410","Vila Flor",324.84,12.84,312
914,"1170914","Vila Nova de Foz Côa",95.97,45.68,50.29
1714,"1171714","Vila Real",80.91,40.84,40.08
401,"1180401","Alfândega da Fé",182.25,13.1,169.16
1702,"1181702","Boticas",99.01,44.7,54.31
402,"1180402","Bragança",75.82,29.24,46.58
1703,"1181703","Chaves",79.96,46.83,33.13
405,"1180405","Macedo de Cavaleiros",131.99,25.54,106.45
406,"1180406","Miranda do Douro",44.28,32.78,11.5
407,"1180407","Mirandela",150.92,28.95,121.98
408,"1180408","Mogadouro",64.09,41.59,22.51
1706,"1181706","Montalegre",81.34,36.66,44.69
1707,"1181707","Murça",76.36,32.21,44.15
1712,"1181712","Valpaços",64.77,38.92,25.85
1713,"1181713","Vila Pouca de Aguiar",87.19,41.39,45.81
411,"1180411","Vimioso",50.01,26.77,23.24
412,"1180412","Vinhais",60.87,31,29.87
101,"1610101","Águeda",205.54,198.13,7.41
102,"1610102","Albergaria-a-Velha",151.9,184.19,-32.3
103,"1610103","Anadia",169.51,189.18,-19.67
105,"1610105","Aveiro",330.36,176.09,154.27
108,"1610108","Estarreja",400.54,204.76,195.78
110,"1610110","Ílhavo",206.53,201.93,4.59
111,"1610111","Mealhada",173.29,191.97,-18.68
112,"1610112","Murtosa",349.96,221.03,128.93
114,"1610114","Oliveira do Bairro",232.92,196.52,36.4
115,"1610115","Ovar",182.9,204.95,-22.05
117,"1610117","Sever do Vouga",221.11,186.57,34.54
118,"1610118","Vagos",179.21,182.62,-3.42
602,"1620602","Cantanhede",201,161.41,39.58
603,"1620603","Coimbra",429.03,200.15,228.89
604,"1620604","Condeixa-a-Nova",383.87,159.84,224.04
605,"1620605","Figueira da Foz",205.22,207.46,-2.24
608,"1620608","Mira",174.69,160.94,13.75
610,"1620610","Montemor-o-Velho",372.78,211.43,161.35
613,"1620613","Penacova",165.6,162.52,3.08
615,"1620615","Soure",325.84,214.76,111.08
1004,"1631004","Batalha",265.12,149.74,115.39
1009,"1631009","Leiria",163.73,185.92,-22.19
1010,"1631010","Marinha Grande",257.6,192.71,64.88
1015,"1631015","Pombal",216.7,192.33,24.37
1016,"1631016","Porto de Mós",152.53,182.82,-30.29
1002,"1641002","Alvaiázere",158.02,201.12,-43.1
1003,"1641003","Ansião",212.93,200.91,12.03
601,"1640601","Arganil",291.11,159.65,131.46
1007,"1641007","Castanheira de Pêra",163.44,93.68,69.76
1008,"1641008","Figueiró dos Vinhos",135.03,105.56,29.48
606,"1640606","Góis",142.8,154.95,-12.15
607,"1640607","Lousã",161.33,140.8,20.53
609,"1640609","Miranda do Corvo",301.78,126.11,175.67
611,"1640611","Oliveira do Hospital",155.33,108.25,47.08
612,"1640612","Pampilhosa da Serra",166.22,183.13,-16.92
1013,"1641013","Pedrógão Grande",177.78,208.74,-30.95
614,"1640614","Penela",163.52,135.24,28.28
616,"1640616","Tábua",121.37,117.84,3.53
617,"1640617","Vila Nova de Poiares",143.55,135.28,8.27
901,"1650901","Aguiar da Beira",137.1,116.86,20.24
1802,"1651802","Carregal do Sal",143.36,138.88,4.48
1803,"1651803","Castro Daire",141.23,168.97,-27.73
1806,"1651806","Mangualde",122.27,111.07,11.2
1808,"1651808","Mortágua",142.42,187.8,-45.39
1809,"1651809","Nelas",142.67,138.17,4.5
1810,"1651810","Oliveira de Frades",148.9,184.94,-36.03
1811,"1651811","Penalva do Castelo",208.64,174.38,34.27
1814,"1651814","Santa Comba Dão",148.66,130.3,18.37
1816,"1651816","São Pedro do Sul",150.94,163.62,-12.69
1817,"1651817","Sátão",142.7,174,-31.3
1821,"1651821","Tondela",178.53,153.06,25.47
1822,"1651822","Vila Nova de Paiva",164.03,155.67,8.37
1823,"1651823","Viseu",138.82,163.89,-25.07
1824,"1651824","Vouzela",157.45,176.49,-19.04
1413,"1661413","Mação",98.43,91.8,6.63
506,"1660506","Oleiros",165.81,90.21,75.6
508,"1660508","Proença-a-Nova",99.31,78.4,20.91
509,"1660509","Sertã",122.68,87.17,35.51
510,"1660510","Vila de Rei",79.74,94.75,-15.01
905,"1670905","Fornos de Algodres",129.27,61.67,67.61
906,"1670906","Gouveia",114.69,35.03,79.65
912,"1670912","Seia",105.91,50.92,54.98
902,"1680902","Almeida",101.88,34.57,67.3
903,"1680903","Celorico da Beira",58.11,43.82,14.29
904,"1680904","Figueira de Castelo Rodrigo",70.87,24.26,46.61
907,"1680907","Guarda",62.41,38.49,23.92
908,"1680908","Manteigas",84.38,41.03,43.35
909,"1680909","Mêda",85.93,65.06,20.87
910,"1680910","Pinhel",56.66,35.86,20.79
911,"1680911","Sabugal",60.29,47.69,12.6
913,"1680913","Trancoso",53.89,38.95,14.94
502,"1690502","Castelo Branco",37.92,33.71,4.21
505,"1690505","Idanha-a-Nova",98.73,33.6,65.13
507,"1690507","Penamacor",139.33,58.2,81.13
511,"1690511","Vila Velha de Ródão",44.75,45.13,-0.38
501,"16A0501","Belmonte",172,63.49,108.51
503,"16A0503","Covilhã",87.55,51.56,35.99
504,"16A0504","Fundão",64.31,52.57,11.73
1001,"16B1001","Alcobaça",217.62,153.57,64.05
1101,"16B1101","Alenquer",304.53,23.04,281.49
1102,"16B1102","Arruda dos Vinhos",422.05,7.14,414.91
1005,"16B1005","Bombarral",NA,NA,NA
1104,"16B1104","Cadaval",NA,NA,NA
1006,"16B1006","Caldas da Rainha",304.59,107.07,197.52
1108,"16B1108","Lourinhã",352.28,58.53,293.75
1011,"16B1011","Nazaré",NA,NA,NA
1012,"16B1012","Óbidos",224.8,177.61,47.19
1014,"16B1014","Peniche",NA,NA,NA
1112,"16B1112","Sobral de Monte Agraço",205,149.82,55.18
1113,"16B1113","Torres Vedras",256.02,128,128.02
1401,"16C1401","Abrantes",375.77,237.44,138.33
1402,"16C1402","Alcanena",NA,NA,NA
1408,"16C1408","Constância",665.85,391.06,274.79
1410,"16C1410","Entroncamento",622.9,141.44,481.46
1411,"16C1411","Ferreira do Zêzere",262.08,358.6,-96.52
1421,"16C1421","Ourém",220.14,350.34,-130.2
1417,"16C1417","Sardoal",419.05,7.14,411.91
1418,"16C1418","Tomar",227.68,371.24,-143.56
1419,"16C1419","Torres Novas",223.27,373.13,-149.86
1420,"16C1420","Vila Nova da Barquinha",591.03,367.16,223.87
1115,"1711115","Amadora",NA,NA,NA
1105,"1711105","Cascais",419.05,7.14,411.91
1106,"1711106","Lisboa",NA,NA,NA
1107,"1711107","Loures",353.12,17.66,335.46
1109,"1711109","Mafra",364.74,158.62,206.12
1116,"1711116","Odivelas",365.73,7.13,358.6
1110,"1711110","Oeiras",NA,NA,NA
1111,"1711111","Sintra",300.37,107.67,192.7
1114,"1711114","Vila Franca de Xira",384.52,91.75,292.77
1502,"1721502","Alcochete",89.01,34.7,54.31
1503,"1721503","Almada",251.9,23.24,228.66
1504,"1721504","Barreiro",87.51,35.41,52.1
1506,"1721506","Moita",123.73,32.19,91.54
1507,"1721507","Montijo",213.23,343.21,-129.98
1508,"1721508","Palmela",159.88,79.56,80.31
1510,"1721510","Seixal",NA,NA,NA
1511,"1721511","Sesimbra",452.47,32.19,420.28
1512,"1721512","Setúbal",424.5,7.14,417.36
1501,"1811501","Alcácer do Sal",NA,NA,NA
1505,"1811505","Grândola",259.79,157.55,102.24
211,"1810211","Odemira",294.05,174.47,119.58
1509,"1811509","Santiago do Cacém",313.74,113.19,200.56
1513,"1811513","Sines",250.13,175.54,74.59
1201,"1821201","Alter do Chão",252,9.63,242.37
1202,"1821202","Arronches",319.42,7.94,311.48
1203,"1821203","Avis",464.57,71.32,393.26
1204,"1821204","Campo Maior",NA,NA,NA
1205,"1821205","Castelo de Vide",NA,NA,NA
1206,"1821206","Crato",310.41,7.14,303.27
1207,"1821207","Elvas",271.99,166.57,105.42
1208,"1821208","Fronteira",NA,NA,NA
1209,"1821209","Gavião",409.03,175.59,233.44
1210,"1821210","Marvão",501.05,7.13,493.92
1211,"1821211","Monforte",NA,NA,NA
707,"1820707","Mora",586.84,319.16,267.68
1212,"1821212","Nisa",NA,NA,NA
1213,"1821213","Ponte de Sor",366.35,54.6,311.75
1214,"1821214","Portalegre",366.15,46.17,319.97
701,"1830701","Alandroal",NA,NA,NA
702,"1830702","Arraiolos",345.65,162.02,183.62
703,"1830703","Borba",445.55,7.14,438.41
704,"1830704","Estremoz",329.76,40.44,289.32
705,"1830705","Évora",413.93,8.37,405.55
706,"1830706","Montemor-o-Novo",200.01,32.13,167.88
708,"1830708","Mourão",NA,NA,NA
709,"1830709","Portel",340.41,7.14,333.27
710,"1830710","Redondo",217.69,298.92,-81.24
711,"1830711","Reguengos de Monsaraz",432.76,9.01,423.75
1215,"1831215","Sousel",333.41,7.14,326.27
712,"1830712","Vendas Novas",220.71,287.27,-66.56
713,"1830713","Viana do Alentejo",393.41,7.13,386.28
714,"1830714","Vila Viçosa",NA,NA,NA
201,"1840201","Aljustrel",302.7,184.1,118.6
202,"1840202","Almodôvar",202.12,279.47,-77.35
203,"1840203","Alvito",268.3,10.88,257.42
204,"1840204","Barrancos",NA,NA,NA
205,"1840205","Beja",214.22,328.28,-114.06
206,"1840206","Castro Verde",332.19,195.08,137.1
207,"1840207","Cuba",469.73,7.14,462.59
208,"1840208","Ferreira do Alentejo",350.63,13.67,336.95
209,"1840209","Mértola",NA,NA,NA
210,"1840210","Moura",NA,NA,NA
212,"1840212","Ourique",306.08,79.17,226.91
213,"1840213","Serpa",NA,NA,NA
214,"1840214","Vidigueira",272.99,167.96,105.03
1403,"1851403","Almeirim",419.84,165.85,253.99
1404,"1851404","Alpiarça",546.63,241.62,305.01
1103,"1851103","Azambuja",284.2,114.4,169.8
1405,"1851405","Benavente",244.34,256.73,-12.39
1406,"1851406","Cartaxo",287.32,119.98,167.34
1407,"1851407","Chamusca",688.87,385.53,303.34
1409,"1851409","Coruche",984.48,240.39,744.09
1412,"1851412","Golegã",709.82,390.19,319.63
1414,"1851414","Rio Maior",217.31,367.33,-150.02
1415,"1851415","Salvaterra de Magos",519.19,343.4,175.79
1416,"1851416","Santarém",272.68,368.69,-96.01
801,"1500801","Albufeira",315.41,7.14,308.27
802,"1500802","Alcoutim",419.05,7.13,411.92
803,"1500803","Aljezur",269.42,138.95,130.47
804,"1500804","Castro Marim",608.51,22.22,586.29
805,"1500805","Faro",368.5,52.17,316.33
806,"1500806","Lagoa",NA,NA,NA
807,"1500807","Lagos",243.06,105.75,137.31
808,"1500808","Loulé",405.27,28.6,376.67
809,"1500809","Monchique",170.66,170.5,0.16
810,"1500810","Olhão",419.05,7.14,411.91
811,"1500811","Portimão",243.57,100.83,142.74
812,"1500812","São Brás de Alportel",NA,NA,NA
813,"1500813","Silves",200.29,105.61,94.68
814,"1500814","Tavira",289.21,13.98,275.23
815,"1500815","Vila do Bispo",373.25,21.74,351.51
816,"1500816","Vila Real de Santo António",NA,NA,NA
