agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trás-os-Montes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beira Litoral,3,4699,5208,5232,5245,5091,5608,5624,5622,5703,4874,4792,4874,4880,4579,4885,4885,4599,4913,5750,5765,5800,5800,6007,5650,4300,5226,5150,4151,3734,3474,3359,3621,3740
Beira Interior,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ribatejo e Oeste,5,5267,6496,5726,6740,5783,6020,6145,5955,5934,5916,6073,6076,6228,5936,6115,6063,6191,6105,5988,5987,6038,5700,6080,6000,5960,5206,5300,5592,4415,4108,3973,4312,4454
Alentejo,6,6467,6505,6409,6564,6363,6162,6057,5976,5845,5952,5970,6159,6200,5797,6252,6129,6231,6269,6134,6141,6070,5773,6160,5475,5950,5250,5150,5237,5179,4818,4905,4691,4844
Algarve,7,5981,4985,4154,3328,5121,4655,4900,4900,4900,4900,4899,4851,4800,0,4801,3119,4588,5398,0,1000,5403,5503,5421,0,6470,0,4787,4782,4796,4047,4364,4222,4352
