agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,755,729,727,727,726,690,501,877,876,879,908,859,807,637,747,742,823,462,713,656,611,557,684,688,940,1006,654,1130,769,1045,754,919,884
Trás-os-Montes,2,1663,1131,1011,1004,1163,1490,835,921,871,925,1137,1345,1393,1035,1418,1264,1587,814,1267,1455,883,1069,1305,820,1440,1430,978,1672,1139,1559,1123,1361,1316
Beira Litoral,3,961,924,1008,999,1063,1070,901,1498,1496,1466,1610,1576,1632,1102,1452,1316,1878,1733,1719,1719,1290,1427,1592,1501,1539,1667,1094,1872,1274,1743,1257,1523,1472
Beira Interior,4,913,761,914,852,999,986,704,1159,1086,956,1314,1169,1109,459,987,1037,1096,792,1098,1049,767,800,1138,978,1208,1413,897,1534,1045,1430,1031,1249,1207
Ribatejo e Oeste,5,3754,3312,3455,2706,2743,2312,1291,1446,1816,2380,3179,3479,2790,1577,1898,1841,2491,1725,2313,2382,1799,1555,2146,2517,2721,2499,1653,2943,1987,2619,1896,2340,2240
Alentejo,6,2568,2148,2521,2166,2183,1809,1108,1215,1495,1718,2329,1790,2457,564,1564,794,1767,808,1550,1565,1027,1205,1789,1371,2028,1668,1327,2127,1447,1940,1399,1716,1651
Algarve,7,1432,1409,1390,1350,1384,1406,695,1395,1342,1077,1425,1511,1617,354,1143,900,1260,1198,1140,1143,225,200,609,341,620,750,470,806,549,750,540,655,633
