agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,780,759,750,745,767,766,600,677,596,626,699,706,765,664,755,758,755,658,866,862,876,845,898,792,862,851,921,788,675,770,515,1067,1065
Trás-os-Montes,2,932,708,504,522,572,610,478,513,498,534,698,679,562,484,694,665,722,542,682,840,595,609,738,493,955,855,893,971,536,610,409,922,921
Beira Litoral,3,771,746,812,742,805,831,644,943,870,843,913,954,1000,704,971,937,935,1095,1137,1137,894,917,1137,1030,1030,1037,1270,1025,856,1170,930,1470,1467
Beira Interior,4,660,553,620,593,671,673,484,731,703,659,719,672,640,315,724,711,741,490,654,654,439,500,579,472,740,1043,974,914,705,893,774,1226,1223
Ribatejo e Oeste,5,1583,1440,1834,1723,1323,1373,995,1158,382,1107,978,1023,1063,768,1171,834,1062,886,1027,1055,864,700,925,757,1190,1013,1010,1124,967,1285,1023,1572,1569
Alentejo,6,1675,1470,1772,1353,1471,1379,803,971,1153,1324,1940,1556,1913,435,1209,709,1200,608,1500,1332,611,621,920,880,1160,835,513,823,871,1092,726,1191,1189
Algarve,7,1145,1128,1102,1077,1054,989,674,1225,976,928,897,1045,1111,381,886,619,663,630,600,600,189,200,407,250,406,519,264,497,406,482,383,595,593
