agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0
Trás-os-Montes,2,1153,1062,1069,1051,1066,1106,1334,1449,1234,1265,1167,1345,1082,872,1130,1142,1125,908,1164,1166,552,560,853,653,1379,1500,0,0,0,0,0,0,0
Beira Litoral,3,1024,987,1039,816,837,862,737,1059,1046,1147,1080,1080,1082,941,1824,2000,2000,1558,1483,1468,1353,1529,1428,1429,0,1667,0,0,0,0,0,0,0
Beira Interior,4,828,698,847,767,956,944,580,1211,1105,902,1060,995,909,241,583,580,580,498,1009,1001,574,670,850,850,902,1021,1111,925,623,1200,370,0,0
Ribatejo e Oeste,5,2712,2121,2110,2045,1968,2155,1034,1105,1036,1465,1717,1898,1846,1161,1767,1535,1696,1217,1621,1575,1231,1050,1400,1280,2020,1333,1111,1125,1000,1067,1000,0,0
Alentejo,6,1781,1545,1967,1738,1579,1561,826,1144,1054,1523,2100,1609,2154,394,1449,830,1576,899,1750,1244,746,903,1350,1100,1713,1489,1111,1604,1257,1683,1250,1410,1405
Algarve,7,1129,1118,1096,1028,1051,1073,534,1073,1065,965,966,1023,1102,229,613,589,834,796,756,756,229,229,647,456,759,1244,0,0,0,0,0,0,0
