Muni_ID,CAA_ID,full_ID,Muni
117,367,1610117,SEVER DO VOUGA
117,368,1610117,SEVER DO VOUGA
117,369,1610117,SEVER DO VOUGA
117,370,1610117,SEVER DO VOUGA
118,371,1610118,VAGOS
118,372,1610118,VAGOS
118,373,1610118,VAGOS
118,374,1610118,VAGOS
118,375,1610118,VAGOS
118,376,1610118,VAGOS
118,377,1610118,VAGOS
118,378,1610118,VAGOS
118,379,1610118,VAGOS
118,380,1610118,VAGOS
118,381,1610118,VAGOS
118,382,1610118,VAGOS
118,383,1610118,VAGOS
118,384,1610118,VAGOS
118,385,1610118,VAGOS
119,386,1160119,VALE DE CAMBRA
119,387,1160119,VALE DE CAMBRA
119,388,1160119,VALE DE CAMBRA
119,389,1160119,VALE DE CAMBRA
119,390,1160119,VALE DE CAMBRA
119,391,1160119,VALE DE CAMBRA
119,392,1160119,VALE DE CAMBRA
119,393,1160119,VALE DE CAMBRA
119,394,1160119,VALE DE CAMBRA
119,395,1160119,VALE DE CAMBRA
119,396,1160119,VALE DE CAMBRA
119,397,1160119,VALE DE CAMBRA
119,398,1160119,VALE DE CAMBRA
119,399,1160119,VALE DE CAMBRA
119,400,1160119,VALE DE CAMBRA
119,401,1160119,VALE DE CAMBRA
119,402,1160119,VALE DE CAMBRA
119,403,1160119,VALE DE CAMBRA
119,404,1160119,VALE DE CAMBRA
119,405,1160119,VALE DE CAMBRA
119,406,1160119,VALE DE CAMBRA
119,407,1160119,VALE DE CAMBRA
119,408,1160119,VALE DE CAMBRA
119,409,1160119,VALE DE CAMBRA
119,410,1160119,VALE DE CAMBRA
119,411,1160119,VALE DE CAMBRA
119,412,1160119,VALE DE CAMBRA
119,413,1160119,VALE DE CAMBRA
119,414,1160119,VALE DE CAMBRA
119,415,1160119,VALE DE CAMBRA
119,416,1160119,VALE DE CAMBRA
119,417,1160119,VALE DE CAMBRA
119,418,1160119,VALE DE CAMBRA
119,419,1160119,VALE DE CAMBRA
119,420,1160119,VALE DE CAMBRA
119,421,1160119,VALE DE CAMBRA
201,422,1840201,ALJUSTREL
202,423,1840202,ALMODÃ?VAR
202,424,1840202,ALMODÃ?VAR
202,425,1840202,ALMODÃ?VAR
202,426,1840202,ALMODÃ?VAR
202,427,1840202,ALMODÃ?VAR
202,428,1840202,ALMODÃ?VAR
202,429,1840202,ALMODÃ?VAR
202,430,1840202,ALMODÃ?VAR
202,431,1840202,ALMODÃ?VAR
202,432,1840202,ALMODÃ?VAR
202,433,1840202,ALMODÃ?VAR
202,434,1840202,ALMODÃ?VAR
202,435,1840202,ALMODÃ?VAR
202,436,1840202,ALMODÃ?VAR
202,437,1840202,ALMODÃ?VAR
202,438,1840202,ALMODÃ?VAR
202,439,1840202,ALMODÃ?VAR
202,440,1840202,ALMODÃ?VAR
202,441,1840202,ALMODÃ?VAR
202,442,1840202,ALMODÃ?VAR
202,443,1840202,ALMODÃ?VAR
202,444,1840202,ALMODÃ?VAR
202,445,1840202,ALMODÃ?VAR
202,446,1840202,ALMODÃ?VAR
202,447,1840202,ALMODÃ?VAR
202,448,1840202,ALMODÃ?VAR
202,449,1840202,ALMODÃ?VAR
202,450,1840202,ALMODÃ?VAR
202,451,1840202,ALMODÃ?VAR
202,452,1840202,ALMODÃ?VAR
202,453,1840202,ALMODÃ?VAR
203,454,1840203,ALVITO
203,455,1840203,ALVITO
203,456,1840203,ALVITO
204,457,1840204,BARRANCOS
204,458,1840204,BARRANCOS
204,459,1840204,BARRANCOS
204,460,1840204,BARRANCOS
204,461,1840204,BARRANCOS
204,462,1840204,BARRANCOS
204,463,1840204,BARRANCOS
204,464,1840204,BARRANCOS
204,465,1840204,BARRANCOS
204,466,1840204,BARRANCOS
204,467,1840204,BARRANCOS
205,468,1840205,BEJA
205,469,1840205,BEJA
205,470,1840205,BEJA
205,471,1840205,BEJA
205,472,1840205,BEJA
206,473,1840206,CASTRO VERDE
206,474,1840206,CASTRO VERDE
206,475,1840206,CASTRO VERDE
207,476,1840207,CUBA
207,477,1840207,CUBA
208,478,1840208,FERREIRA DO ALENTEJO
208,479,1840208,FERREIRA DO ALENTEJO
208,480,1840208,FERREIRA DO ALENTEJO
209,481,1840209,MÃ?RTOLA
209,482,1840209,MÃ?RTOLA
209,483,1840209,MÃ?RTOLA
209,484,1840209,MÃ?RTOLA
209,485,1840209,MÃ?RTOLA
209,486,1840209,MÃ?RTOLA
209,487,1840209,MÃ?RTOLA
209,488,1840209,MÃ?RTOLA
209,489,1840209,MÃ?RTOLA
209,490,1840209,MÃ?RTOLA
209,491,1840209,MÃ?RTOLA
209,492,1840209,MÃ?RTOLA
209,493,1840209,MÃ?RTOLA
209,494,1840209,MÃ?RTOLA
209,495,1840209,MÃ?RTOLA
209,496,1840209,MÃ?RTOLA
209,497,1840209,MÃ?RTOLA
209,498,1840209,MÃ?RTOLA
209,499,1840209,MÃ?RTOLA
209,500,1840209,MÃ?RTOLA
209,501,1840209,MÃ?RTOLA
209,502,1840209,MÃ?RTOLA
209,503,1840209,MÃ?RTOLA
209,504,1840209,MÃ?RTOLA
209,505,1840209,MÃ?RTOLA
209,506,1840209,MÃ?RTOLA
209,507,1840209,MÃ?RTOLA
209,508,1840209,MÃ?RTOLA
209,509,1840209,MÃ?RTOLA
209,510,1840209,MÃ?RTOLA
209,511,1840209,MÃ?RTOLA
209,512,1840209,MÃ?RTOLA
209,513,1840209,MÃ?RTOLA
209,514,1840209,MÃ?RTOLA
209,515,1840209,MÃ?RTOLA
209,516,1840209,MÃ?RTOLA
209,517,1840209,MÃ?RTOLA
209,518,1840209,MÃ?RTOLA
210,519,1840210,MOURA
210,520,1840210,MOURA
210,521,1840210,MOURA
210,522,1840210,MOURA
210,523,1840210,MOURA
210,524,1840210,MOURA
210,525,1840210,MOURA
210,526,1840210,MOURA
210,527,1840210,MOURA
210,528,1840210,MOURA
210,529,1840210,MOURA
211,530,1810211,ODEMIRA
211,531,1810211,ODEMIRA
211,532,1810211,ODEMIRA
211,533,1810211,ODEMIRA
211,534,1810211,ODEMIRA
211,535,1810211,ODEMIRA
211,536,1810211,ODEMIRA
211,537,1810211,ODEMIRA
211,538,1810211,ODEMIRA
211,539,1810211,ODEMIRA
211,540,1810211,ODEMIRA
211,541,1810211,ODEMIRA
211,542,1810211,ODEMIRA
211,543,1810211,ODEMIRA
211,544,1810211,ODEMIRA
211,545,1810211,ODEMIRA
211,546,1810211,ODEMIRA
211,547,1810211,ODEMIRA
211,548,1810211,ODEMIRA
211,549,1810211,ODEMIRA
211,550,1810211,ODEMIRA
211,551,1810211,ODEMIRA
211,552,1810211,ODEMIRA
211,553,1810211,ODEMIRA
211,554,1810211,ODEMIRA
211,555,1810211,ODEMIRA
211,556,1810211,ODEMIRA
211,557,1810211,ODEMIRA
211,558,1810211,ODEMIRA
211,559,1810211,ODEMIRA
211,560,1810211,ODEMIRA
211,561,1810211,ODEMIRA
211,562,1810211,ODEMIRA
211,563,1810211,ODEMIRA
211,564,1810211,ODEMIRA
211,565,1810211,ODEMIRA
211,566,1810211,ODEMIRA
211,567,1810211,ODEMIRA
211,568,1810211,ODEMIRA
211,569,1810211,ODEMIRA
211,570,1810211,ODEMIRA
211,571,1810211,ODEMIRA
211,572,1810211,ODEMIRA
211,573,1810211,ODEMIRA
211,574,1810211,ODEMIRA
211,575,1810211,ODEMIRA
211,576,1810211,ODEMIRA
211,577,1810211,ODEMIRA
211,578,1810211,ODEMIRA
211,579,1810211,ODEMIRA
211,580,1810211,ODEMIRA
211,581,1810211,ODEMIRA
211,582,1810211,ODEMIRA
211,583,1810211,ODEMIRA
211,584,1810211,ODEMIRA
211,585,1810211,ODEMIRA
211,586,1810211,ODEMIRA
211,587,1810211,ODEMIRA
211,588,1810211,ODEMIRA
211,589,1810211,ODEMIRA
211,590,1810211,ODEMIRA
211,591,1810211,ODEMIRA
211,592,1810211,ODEMIRA
211,593,1810211,ODEMIRA
211,594,1810211,ODEMIRA
211,595,1810211,ODEMIRA
211,596,1810211,ODEMIRA
211,597,1810211,ODEMIRA
211,598,1810211,ODEMIRA
211,599,1810211,ODEMIRA
211,600,1810211,ODEMIRA
211,601,1810211,ODEMIRA
211,602,1810211,ODEMIRA
211,603,1810211,ODEMIRA
211,604,1810211,ODEMIRA
211,605,1810211,ODEMIRA
211,606,1810211,ODEMIRA
211,607,1810211,ODEMIRA
211,608,1810211,ODEMIRA
211,609,1810211,ODEMIRA
211,610,1810211,ODEMIRA
211,611,1810211,ODEMIRA
211,612,1810211,ODEMIRA
211,613,1810211,ODEMIRA
211,614,1810211,ODEMIRA
211,615,1810211,ODEMIRA
211,616,1810211,ODEMIRA
211,617,1810211,ODEMIRA
211,618,1810211,ODEMIRA
211,619,1810211,ODEMIRA
211,620,1810211,ODEMIRA
211,621,1810211,ODEMIRA
211,622,1810211,ODEMIRA
211,623,1810211,ODEMIRA
211,624,1810211,ODEMIRA
211,625,1810211,ODEMIRA
211,626,1810211,ODEMIRA
211,627,1810211,ODEMIRA
211,628,1810211,ODEMIRA
211,629,1810211,ODEMIRA
211,630,1810211,ODEMIRA
211,631,1810211,ODEMIRA
211,632,1810211,ODEMIRA
211,633,1810211,ODEMIRA
211,634,1810211,ODEMIRA
211,635,1810211,ODEMIRA
212,636,1840212,OURIQUE
212,637,1840212,OURIQUE
212,638,1840212,OURIQUE
212,639,1840212,OURIQUE
212,640,1840212,OURIQUE
212,641,1840212,OURIQUE
212,642,1840212,OURIQUE
212,643,1840212,OURIQUE
212,644,1840212,OURIQUE
212,645,1840212,OURIQUE
212,646,1840212,OURIQUE
212,647,1840212,OURIQUE
212,648,1840212,OURIQUE
212,649,1840212,OURIQUE
212,650,1840212,OURIQUE
212,651,1840212,OURIQUE
212,652,1840212,OURIQUE
212,653,1840212,OURIQUE
212,654,1840212,OURIQUE
212,655,1840212,OURIQUE
212,656,1840212,OURIQUE
212,657,1840212,OURIQUE
212,658,1840212,OURIQUE
212,659,1840212,OURIQUE
212,660,1840212,OURIQUE
212,661,1840212,OURIQUE
212,662,1840212,OURIQUE
212,663,1840212,OURIQUE
212,664,1840212,OURIQUE
212,665,1840212,OURIQUE
212,666,1840212,OURIQUE
213,667,1840213,SERPA
213,668,1840213,SERPA
213,669,1840213,SERPA
213,670,1840213,SERPA
213,671,1840213,SERPA
213,672,1840213,SERPA
213,673,1840213,SERPA
213,674,1840213,SERPA
213,675,1840213,SERPA
213,676,1840213,SERPA
213,677,1840213,SERPA
214,678,1840214,VIDIGUEIRA
214,679,1840214,VIDIGUEIRA
214,680,1840214,VIDIGUEIRA
214,681,1840214,VIDIGUEIRA
301,682,1120301,AMARES
301,683,1120301,AMARES
301,684,1120301,AMARES
302,685,1120302,BARCELOS
302,686,1120302,BARCELOS
302,687,1120302,BARCELOS
302,688,1120302,BARCELOS
302,689,1120302,BARCELOS
302,690,1120302,BARCELOS
302,691,1120302,BARCELOS
302,692,1120302,BARCELOS
302,693,1120302,BARCELOS
302,694,1120302,BARCELOS
302,695,1120302,BARCELOS
302,696,1120302,BARCELOS
302,697,1120302,BARCELOS
302,698,1120302,BARCELOS
302,699,1120302,BARCELOS
302,700,1120302,BARCELOS
302,701,1120302,BARCELOS
302,702,1120302,BARCELOS
302,703,1120302,BARCELOS
303,704,1120303,BRAGA
303,705,1120303,BRAGA
303,706,1120303,BRAGA
303,707,1120303,BRAGA
303,708,1120303,BRAGA
303,709,1120303,BRAGA
303,710,1120303,BRAGA
303,711,1120303,BRAGA
303,712,1120303,BRAGA
303,713,1120303,BRAGA
303,714,1120303,BRAGA
303,715,1120303,BRAGA
303,716,1120303,BRAGA
303,717,1120303,BRAGA
303,718,1120303,BRAGA
303,719,1120303,BRAGA
303,720,1120303,BRAGA
303,721,1120303,BRAGA
303,722,1120303,BRAGA
304,723,1150304,CABECEIRAS DE BASTO
304,724,1150304,CABECEIRAS DE BASTO
304,725,1150304,CABECEIRAS DE BASTO
304,726,1150304,CABECEIRAS DE BASTO
304,727,1150304,CABECEIRAS DE BASTO
304,728,1150304,CABECEIRAS DE BASTO
304,729,1150304,CABECEIRAS DE BASTO
304,730,1150304,CABECEIRAS DE BASTO
304,731,1150304,CABECEIRAS DE BASTO
304,732,1150304,CABECEIRAS DE BASTO
304,733,1150304,CABECEIRAS DE BASTO
304,734,1150304,CABECEIRAS DE BASTO
304,735,1150304,CABECEIRAS DE BASTO
304,736,1150304,CABECEIRAS DE BASTO
304,737,1150304,CABECEIRAS DE BASTO
304,738,1150304,CABECEIRAS DE BASTO
304,739,1150304,CABECEIRAS DE BASTO
304,740,1150304,CABECEIRAS DE BASTO
304,741,1150304,CABECEIRAS DE BASTO
304,742,1150304,CABECEIRAS DE BASTO
304,743,1150304,CABECEIRAS DE BASTO
305,744,1150305,CELORICO DE BASTO
305,745,1150305,CELORICO DE BASTO
305,746,1150305,CELORICO DE BASTO
305,747,1150305,CELORICO DE BASTO
305,748,1150305,CELORICO DE BASTO
305,749,1150305,CELORICO DE BASTO
305,750,1150305,CELORICO DE BASTO
305,751,1150305,CELORICO DE BASTO
305,752,1150305,CELORICO DE BASTO
305,753,1150305,CELORICO DE BASTO
305,754,1150305,CELORICO DE BASTO
305,755,1150305,CELORICO DE BASTO
305,756,1150305,CELORICO DE BASTO
305,757,1150305,CELORICO DE BASTO
305,758,1150305,CELORICO DE BASTO
305,759,1150305,CELORICO DE BASTO
306,760,1120306,ESPOSENDE
306,761,1120306,ESPOSENDE
306,762,1120306,ESPOSENDE
306,763,1120306,ESPOSENDE
306,764,1120306,ESPOSENDE
306,765,1120306,ESPOSENDE
306,766,1120306,ESPOSENDE
306,767,1120306,ESPOSENDE
306,768,1120306,ESPOSENDE
307,769,1130307,FAFE
307,770,1130307,FAFE
307,771,1130307,FAFE
307,772,1130307,FAFE
307,773,1130307,FAFE
307,774,1130307,FAFE
307,775,1130307,FAFE
307,776,1130307,FAFE
307,777,1130307,FAFE
307,778,1130307,FAFE
307,779,1130307,FAFE
307,780,1130307,FAFE
307,781,1130307,FAFE
307,782,1130307,FAFE
307,783,1130307,FAFE
307,784,1130307,FAFE
