agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,5017,8184,4487,6321,6052,6314,9414,9660,9602,6515,9144,9363,9395,9247,9659,8896,8850,8362,8217,9000,6009,4381,4637,4391,3952,3616,3796,3543,4223,3942,3713,4087,3794
Trás-os-Montes,2,4038,4182,4921,4055,3823,3476,4272,5724,5803,5927,5809,5950,6355,6137,7067,7256,7191,7562,7334,7621,6345,5866,5222,4907,4806,3533,4043,3834,4331,4290,3932,4484,4123
Beira Litoral,3,3843,4049,3818,4512,4271,4585,4680,5441,5602,5589,5558,5360,5216,5336,6015,5566,5381,5363,5420,6831,4518,5501,5587,5412,4990,3594,4208,4046,4649,4416,4134,4584,4201
Beira Interior,4,3069,2718,2543,3769,3575,2709,3314,4195,3892,3917,3111,3144,3585,3007,2781,2220,2950,2721,3485,3985,3982,4326,4718,4582,4675,3634,4078,3823,4496,4303,3974,4437,4085
Ribatejo e Oeste,5,6068,7124,5803,7694,7702,6513,6629,6805,6929,8257,5582,5193,5227,4783,4872,5012,4908,3988,5222,5485,4615,5135,4820,5023,4798,3750,4274,4060,4694,4438,4134,4615,4246
Alentejo,6,7852,11962,9076,6439,4386,3942,5667,5935,4714,3701,2858,2637,2450,2377,2490,1922,1561,1404,1930,2275,3640,4655,4567,4594,4455,3663,4000,3822,4446,4245,3924,4354,4002
Algarve,7,10209,10169,10199,10208,10239,10098,10285,10102,10204,10156,10005,9700,9912,8861,10048,9390,9998,8753,9984,10008,5266,5428,5389,5626,5346,4458,4839,4541,5353,5125,4748,5289,4856
