Muni_ID,ID,Muni,Pregnant_sows,Non_pregnant_sows,Boars,Pigs_20-50,Pigs_+50,Other_swine
1601,1111601,Arcos de Valdevez,35,20,5,94,206,98
1602,1111602,Caminha,11,6,2,42,94,37
1603,1111603,Melgaço,28,16,3,56,159,20
1604,1111604,Monção,20,11,5,97,279,45
1605,1111605,Paredes de Coura,18,11,4,66,166,51
1606,1111606,Ponte da Barca,14,8,2,39,104,31
1607,1111607,Ponte de Lima,230,131,17,312,414,260
1608,1111608,Valença,139,79,14,254,344,155
1609,1111609,Viana do Castelo,30,17,11,190,489,178
1610,1111610,Vila Nova de Cerveira,9,5,1,22,49,12
301,1120301,Amares,416,238,72,1288,3968,69
302,1120302,Barcelos,30,17,12,210,485,276
303,1120303,Braga,42,24,8,149,286,188
306,1120306,Esposende,13,7,4,64,93,135
310,1120310,Terras de Bouro,32,18,5,87,70,95
313,1120313,Vila Verde,326,186,18,318,283,260
307,1130307,Fafe,64,36,9,156,358,115
308,1130308,Guimarães,75,43,10,172,238,246
309,1130309,Póvoa de Lanhoso,112,64,14,258,342,333
1314,1131314,Santo Tirso,72,41,13,235,477,240
1318,1131318,Trofa,1,1,2,42,127,43
311,1130311,Vieira do Minho,33,19,7,119,165,136
312,1130312,Vila Nova de Famalicão,734,420,140,2526,2689,2653
314,1130314,Vizela,1,1,1,11,26,11
107,1140107,Espinho,0,0,0,3,11,1
1304,1141304,Gondomar,4,2,1,24,89,12
1306,1141306,Maia,1,1,1,22,62,16
1308,1141308,Matosinhos,17,10,1,23,27,20
1312,1141312,Porto,0,0,0,0,2,0
1313,1141313,Póvoa de Varzim,324,185,43,779,1483,755
1315,1141315,Valongo,0,0,0,4,14,3
1316,1141316,Vila do Conde,4,2,3,51,154,42
1317,1141317,Vila Nova de Gaia,51,29,3,51,106,34
1301,1151301,Amarante,43,25,10,180,491,158
1302,1151302,Baião,9,5,7,120,418,67
304,1150304,Cabeceiras de Basto,104,60,10,177,324,200
106,1150106,Castelo de Paiva,10,6,4,74,220,67
305,1150305,Celorico de Basto,54,31,10,173,361,175
1804,1151804,Cinfães,11,6,6,106,252,157
1303,1151303,Felgueiras,492,281,80,1438,1873,1885
1305,1151305,Lousada,25,14,5,97,262,68
1307,1151307,Marco de Canaveses,10,6,5,87,261,79
1705,1151705,Mondim de Basto,11,6,4,79,127,156
1309,1151309,Paços de Ferreira,11,6,2,32,86,33
1310,1151310,Paredes,33,19,7,125,325,84
1311,1151311,Penafiel,30,17,10,179,513,149
1813,1151813,Resende,2,1,4,65,203,67
1709,1151709,Ribeira de Pena,13,8,4,70,107,89
104,1160104,Arouca,44,25,11,198,477,196
113,1160113,Oliveira de Azeméis,486,278,45,811,676,982
109,1160109,Santa Maria da Feira,172,98,33,586,1197,778
116,1160116,São João da Madeira,0,0,0,0,0,0
119,1160119,Vale de Cambra,8,4,6,102,243,160
1701,1171701,Alijó,33,19,2,40,79,39
1801,1171801,Armamar,6,4,2,34,88,29
403,1170403,Carrazeda de Ansiães,76,43,5,93,151,81
404,1170404,Freixo de Espada à Cinta,1,1,1,19,43,15
1805,1171805,Lamego,6,3,3,55,181,38
1704,1171704,Mesão Frio,0,0,0,3,11,3
1807,1171807,Moimenta da Beira,171,98,29,528,790,471
1812,1171812,Penedono,1,1,2,42,92,66
1708,1171708,Peso da Régua,0,0,0,8,35,1
1710,1171710,Sabrosa,13,7,2,38,110,24
1711,1171711,Santa Marta de Penaguião,0,0,0,2,4,6
1815,1171815,São João da Pesqueira,6,3,1,19,39,23
1818,1171818,Sernancelhe,6,3,4,68,144,120
1819,1171819,Tabuaço,1,1,1,15,38,21
1820,1171820,Tarouca,1,1,3,49,153,37
409,1170409,Torre de Moncorvo,13,8,2,36,67,39
410,1170410,Vila Flor,16,9,2,39,50,51
914,1170914,Vila Nova de Foz Côa,1,0,0,2,6,3
1714,1171714,Vila Real,33,19,5,98,199,104
401,1180401,Alfândega da Fé,26,15,2,42,39,49
1702,1181702,Boticas,33,19,7,132,298,185
402,1180402,Bragança,335,191,26,476,707,568
1703,1181703,Chaves,387,221,57,1020,2237,789
405,1180405,Macedo de Cavaleiros,81,46,12,211,433,241
406,1180406,Miranda do Douro,227,130,14,258,283,190
407,1180407,Mirandela,171,98,26,465,873,561
408,1180408,Mogadouro,296,169,12,219,161,82
1706,1181706,Montalegre,52,30,18,333,894,408
1707,1181707,Murça,35,20,4,67,88,64
1712,1181712,Valpaços,132,75,17,298,625,210
1713,1181713,Vila Pouca de Aguiar,45,26,6,102,219,107
411,1180411,Vimioso,18,11,4,72,202,24
412,1180412,Vinhais,322,184,36,645,955,783
101,1610101,Águeda,636,245,12,632,611,223
102,1610102,Albergaria-a-Velha,476,183,11,553,696,302
103,1610103,Anadia,1283,494,19,998,345,311
105,1610105,Aveiro,382,147,7,359,294,161
108,1610108,Estarreja,462,178,8,430,437,183
110,1610110,Ílhavo,36,14,1,45,61,50
111,1610111,Mealhada,934,359,16,827,281,361
112,1610112,Murtosa,139,54,3,159,186,118
114,1610114,Oliveira do Bairro,637,245,11,578,287,169
115,1610115,Ovar,23,9,2,113,188,160
117,1610117,Sever do Vouga,181,70,6,287,273,181
118,1610118,Vagos,739,284,11,568,380,251
602,1620602,Cantanhede,2719,1046,52,2708,731,628
603,1620603,Coimbra,636,245,12,606,400,258
604,1620604,Condeixa-a-Nova,41,16,2,86,81,94
605,1620605,Figueira da Foz,935,360,28,1452,1631,1121
608,1620608,Mira,856,329,36,1875,1952,1341
610,1620610,Montemor-o-Velho,2918,1122,43,2225,569,618
613,1620613,Penacova,44,17,2,111,230,77
615,1620615,Soure,252,97,6,290,200,170
1004,1631004,Batalha,1525,587,63,3300,3436,3326
1009,1631009,Leiria,19932,7666,926,48131,53154,44712
1010,1631010,Marinha Grande,21,8,0,18,19,21
1015,1631015,Pombal,4504,1732,126,6559,4487,4384
1016,1631016,Porto de Mós,8495,3267,494,25671,25262,19809
1002,1641002,Alvaiázere,81,31,2,99,130,85
1003,1641003,Ansião,630,242,16,833,746,594
601,1640601,Arganil,18,7,1,63,141,64
1007,1641007,Castanheira de Pêra,7,3,0,14,7,18
1008,1641008,Figueiró dos Vinhos,14,5,1,54,72,62
606,1640606,Góis,255,98,13,694,1035,860
607,1640607,Lousã,52,20,1,67,65,70
609,1640609,Miranda do Corvo,23,9,1,58,103,66
611,1640611,Oliveira do Hospital,10,4,1,57,134,33
612,1640612,Pampilhosa da Serra,1,0,0,16,30,13
1013,1641013,Pedrógão Grande,6,2,1,35,55,34
614,1640614,Penela,46,18,1,50,69,43
616,1640616,Tábua,68,26,4,195,308,143
617,1640617,Vila Nova de Poiares,4,1,1,28,46,48
901,1650901,Aguiar da Beira,546,210,21,1103,541,1736
1802,1651802,Carregal do Sal,140,54,8,394,216,735
1803,1651803,Castro Daire,204,78,8,394,512,337
1806,1651806,Mangualde,76,29,4,212,291,181
1808,1651808,Mortágua,79,31,4,213,511,112
1809,1651809,Nelas,187,72,3,145,58,18
1810,1651810,Oliveira de Frades,78,30,6,287,514,305
1811,1651811,Penalva do Castelo,29,11,1,58,133,41
1814,1651814,Santa Comba Dão,912,351,34,1792,1359,1356
1816,1651816,São Pedro do Sul,385,148,11,574,561,314
1817,1651817,Sátão,329,126,6,325,239,241
1821,1651821,Tondela,267,103,10,504,791,400
1822,1651822,Vila Nova de Paiva,62,24,2,102,115,75
1823,1651823,Viseu,230,89,6,316,427,260
1824,1651824,Vouzela,125,48,6,308,554,307
1413,1661413,Mação,151,58,5,248,291,159
506,1660506,Oleiros,28,11,2,87,166,65
508,1660508,Proença-a-Nova,8,3,3,133,286,151
509,1660509,Sertã,977,376,55,2862,1895,2590
510,1660510,Vila de Rei,75,29,3,160,220,174
905,1670905,Fornos de Algodres,12,4,1,68,88,86
906,1670906,Gouveia,31,12,2,79,94,112
912,1670912,Seia,8,3,1,54,139,12
902,1680902,Almeida,718,276,31,1603,1731,1139
903,1680903,Celorico da Beira,38,14,2,95,121,113
904,1680904,Figueira de Castelo Rodrigo,38,14,1,70,67,73
907,1680907,Guarda,154,59,6,305,461,220
908,1680908,Manteigas,3,1,0,9,27,3
909,1680909,Mêda,5,2,1,30,76,13
910,1680910,Pinhel,32,12,2,107,188,90
911,1680911,Sabugal,57,22,4,182,260,210
913,1680913,Trancoso,6,2,1,62,105,81
502,1690502,Castelo Branco,904,348,25,1311,491,552
505,1690505,Idanha-a-Nova,58,22,3,164,229,199
507,1690507,Penamacor,22,9,2,83,120,85
511,1690511,Vila Velha de Ródão,40,15,2,85,162,91
501,16A0501,Belmonte,30,12,1,57,93,50
503,16A0503,Covilhã,107,41,4,212,268,143
504,16A0504,Fundão,595,229,26,1328,2118,893
1001,16B1001,Alcobaça,12982,4993,603,31368,39713,26824
1101,16B1101,Alenquer,310,119,13,661,593,652
1102,16B1102,Arruda dos Vinhos,388,149,22,1163,1792,854
1005,16B1005,Bombarral,20,8,1,45,40,39
1104,16B1104,Cadaval,2784,1071,87,4531,5165,5237
1006,16B1006,Caldas da Rainha,1295,498,120,6227,8926,6570
1108,16B1108,Lourinhã,6573,2528,391,20328,25001,16887
1011,16B1011,Nazaré,430,166,23,1209,2160,957
1012,16B1012,Óbidos,2,1,1,32,75,39
1014,16B1014,Peniche,232,89,15,755,459,835
