Muni_ID,ID,Muni,Does,Other_caprine
1810,1651810,Oliveira de Frades,89,654
1811,1651811,Penalva do Castelo,199,24
1814,1651814,Santa Comba Dão,182,84
1816,1651816,São Pedro do Sul,391,1302
1817,1651817,Sátão,247,217
1821,1651821,Tondela,210,535
1822,1651822,Vila Nova de Paiva,589,338
1823,1651823,Viseu,325,300
1824,1651824,Vouzela,18,391
1413,1661413,Mação,1087,238
506,1660506,Oleiros,1893,294
508,1660508,Proença-a-Nova,4659,750
509,1660509,Sertã,3151,704
510,1660510,Vila de Rei,383,34
905,1670905,Fornos de Algodres,414,107
906,1670906,Gouveia,1300,462
912,1670912,Seia,1419,237
902,1680902,Almeida,160,41
903,1680903,Celorico da Beira,827,160
904,1680904,Figueira de Castelo Rodrigo,208,29
907,1680907,Guarda,3231,755
908,1680908,Manteigas,251,30
909,1680909,Mêda,305,72
910,1680910,Pinhel,1128,157
911,1680911,Sabugal,812,435
913,1680913,Trancoso,920,117
502,1690502,Castelo Branco,5510,1081
505,1690505,Idanha-a-Nova,2322,401
507,1690507,Penamacor,1973,420
511,1690511,Vila Velha de Ródão,1137,232
501,16A0501,Belmonte,406,60
503,16A0503,Covilhã,3034,301
504,16A0504,Fundão,4463,797
1001,16B1001,Alcobaça,268,189
1101,16B1101,Alenquer,797,159
1102,16B1102,Arruda dos Vinhos,119,59
1005,16B1005,Bombarral,0,7
1104,16B1104,Cadaval,1038,104
1006,16B1006,Caldas da Rainha,416,340
1108,16B1108,Lourinhã,1986,139
1011,16B1011,Nazaré,40,9
1012,16B1012,Óbidos,470,132
1014,16B1014,Peniche,1180,113
1112,16B1112,Sobral de Monte Agraço,4,20
1113,16B1113,Torres Vedras,2051,140
1401,16C1401,Abrantes,787,351
1402,16C1402,Alcanena,1314,72
1408,16C1408,Constância,0,5
1410,16C1410,Entroncamento,0,3
1411,16C1411,Ferreira do Zêzere,827,161
1421,16C1421,Ourém,1090,425
1417,16C1417,Sardoal,13,57
1418,16C1418,Tomar,781,210
1419,16C1419,Torres Novas,937,304
1420,16C1420,Vila Nova da Barquinha,51,13
1115,1711115,Amadora,0,4
1105,1711105,Cascais,17,62
1106,1711106,Lisboa,0,8
1107,1711107,Loures,529,123
1109,1711109,Mafra,387,237
1116,1711116,Odivelas,10,6
1110,1711110,Oeiras,0,0
1111,1711111,Sintra,211,97
1114,1711114,Vila Franca de Xira,35,110
1502,1721502,Alcochete,0,4
1503,1721503,Almada,94,29
1504,1721504,Barreiro,0,29
1506,1721506,Moita,203,48
1507,1721507,Montijo,32,32
1508,1721508,Palmela,790,193
1510,1721510,Seixal,137,36
1511,1721511,Sesimbra,69,49
1512,1721512,Setúbal,525,98
1501,1811501,Alcácer do Sal,2,90
1505,1811505,Grândola,58,208
211,1810211,Odemira,739,1213
1509,1811509,Santiago do Cacém,65,394
1513,1811513,Sines,0,216
1201,1821201,Alter do Chão,247,105
1202,1821202,Arronches,116,56
1203,1821203,Avis,230,90
1204,1821204,Campo Maior,0,8
1205,1821205,Castelo de Vide,165,125
1206,1821206,Crato,899,142
1207,1821207,Elvas,3,69
1208,1821208,Fronteira,60,117
1209,1821209,Gavião,416,209
1210,1821210,Marvão,122,233
1211,1821211,Monforte,230,45
707,1820707,Mora,0,40
1212,1821212,Nisa,800,337
1213,1821213,Ponte de Sor,806,407
1214,1821214,Portalegre,1114,752
701,1830701,Alandroal,4057,726
702,1830702,Arraiolos,1125,329
703,1830703,Borba,0,33
704,1830704,Estremoz,366,181
705,1830705,Évora,186,207
706,1830706,Montemor-o-Novo,87,169
708,1830708,Mourão,1324,101
709,1830709,Portel,586,746
710,1830710,Redondo,307,170
711,1830711,Reguengos de Monsaraz,1206,309
1215,1831215,Sousel,0,12
712,1830712,Vendas Novas,0,30
713,1830713,Viana do Alentejo,2149,496
714,1830714,Vila Viçosa,1182,224
201,1840201,Aljustrel,401,255
202,1840202,Almodôvar,677,386
203,1840203,Alvito,0,32
204,1840204,Barrancos,10,39
205,1840205,Beja,1988,852
206,1840206,Castro Verde,227,106
207,1840207,Cuba,785,304
208,1840208,Ferreira do Alentejo,11,71
209,1840209,Mértola,5080,859
210,1840210,Moura,3859,700
212,1840212,Ourique,490,560
213,1840213,Serpa,2238,536
214,1840214,Vidigueira,1097,202
1403,1851403,Almeirim,19,12
1404,1851404,Alpiarça,0,205
1103,1851103,Azambuja,746,87
1405,1851405,Benavente,2051,69
1406,1851406,Cartaxo,129,42
1407,1851407,Chamusca,567,40
1409,1851409,Coruche,1271,611
1412,1851412,Golegã,2,1
1414,1851414,Rio Maior,1766,285
1415,1851415,Salvaterra de Magos,14,18
1416,1851416,Santarém,3722,394
801,1500801,Albufeira,2,33
802,1500802,Alcoutim,1617,154
803,1500803,Aljezur,4,231
804,1500804,Castro Marim,2821,414
805,1500805,Faro,89,15
806,1500806,Lagoa,157,11
807,1500807,Lagos,25,33
808,1500808,Loulé,321,189
809,1500809,Monchique,0,205
810,1500810,Olhão,3,3
811,1500811,Portimão,0,26
812,1500812,São Brás de Alportel,138,18
813,1500813,Silves,270,351
814,1500814,Tavira,495,235
815,1500815,Vila do Bispo,187,117
816,1500816,Vila Real de Santo António,139,15
