CAA_ID,drainage,leaching_gw,nloading
238,54078197.3426457,749921229.594566,13.87
239,5691608.80067642,33895035.322241,5.96
240,46752089.0901053,714324169.546757,15.28
241,32459149.0444924,876425136.861815,27
242,16952.285518204,0,0
243,9988098.8142494,97791049.4511374,9.79
244,6778550.40443789,167796000,24.75
245,24748224.1788176,372893084.773378,15.07
246,29995316.8141172,278897671.866417,9.3
247,19811822.6595425,409473000,20.67
248,37274914.7240409,1973637000,52.95
249,20584799.2659116,236558084.773378,11.49
250,56207966.239552,1257358021.931,22.37
251,17317371.7527006,355324228.068076,20.52
252,38180519.8617179,974058000,25.51
253,24380312.5380803,648784000,26.61
254,22667591.7079919,551538000,24.33
255,14678227.0415162,644967000,43.94
256,41652526.118855,1188247562.47356,28.53
257,5989550.43237108,283156000,47.28
258,10016094.4883178,409004000,40.83
259,13090052.5661253,471927000,36.05
260,10832862.1632696,361811000,33.4
261,227993.60103435,4691000,20.58
262,4036362.67917418,56297000,13.95
263,4512370.00527311,13136000,2.91
264,13623495.7527704,56297000,4.13
265,22556972.9817913,40269179.7424642,1.79
266,29356997.5262156,78190735.960194,2.66
267,15561820.1114516,353460000,22.71
268,3812019.91653592,111629000,29.28
269,27310.2885483394,0,0
270,2417.09493848662,0,0
271,146304138.107953,1695094000,11.59
272,520288315.763483,4681532000,9
273,3026004.1214592,17326000,5.73
274,230983575.044484,1039589000,4.5
275,120752720.663897,862258000,7.14
276,101126798.918806,691082000,6.83
277,61577942.2456902,391828000,6.36
278,77053448.1479452,363856000,4.72
279,2728582.7597645,5775000,2.12
280,52248862.4057203,915042000,17.51
281,143632763.449168,982777000,6.84
282,2940828075.64287,24565976000,8.35
283,5460263.8266206,23102000,4.23
284,2920123.41478642,151413000,51.85
285,17793.4363362777,0,0
286,4747291.34232406,228224000,48.07
287,1151074.20670539,72701000,63.16
288,2061651.77450912,145403000,70.53
289,5297040.42021748,363507000,68.62
290,3379665.13060883,187764000,55.56
291,876986.448996813,54526000,62.17
292,102365.261093266,0,0
293,420176.568282901,24234000,57.68
294,979321.557122369,48468000,49.49
295,3993068.26118665,290806000,72.83
296,2996512.65583066,236280000,78.85
297,24322554.4527185,1063244000,43.71
298,40099894.4716369,2988338000,74.52
299,3284539.47802992,254455000,77.47
300,3552523.16434112,270643000,76.18
301,4894575.43378503,418033000,85.41
302,6003257.15291481,466258000,77.67
303,6219749.03983361,515598000,82.9
304,2051203.91823532,123302000,60.11
305,2715216.22358891,232935000,85.79
306,2011693.57485447,199929000,99.38
307,12266636.413503,787269000,64.18
308,2314244.9169798,181754000,78.54
309,2422595.42180354,181754000,75.02
310,11253214.1120618,563435718.069673,50.07
311,6176946.55248998,360153000,58.31
312,3597034.40306329,219713000,61.08
313,2221722.48139551,163578000,73.63
314,6060309.93076957,361849000,59.71
315,12340250.7170824,817891000,66.28
316,9080745.65294212,331518000,36.51
317,26537450.1269024,798727000,30.1
318,4188341.39763914,290806000,69.43
319,43252.6188580677,0,0
320,4882333.06696785,70375000,14.41
321,13112594.8946691,271690000,20.72
322,6295017.10274095,157520000,25.02
323,62782941.6586442,1173575000,18.69
324,25615998.7590941,872416647.871312,34.06
325,47222419.2851208,1497688000,31.72
326,11125422.2723124,381682000,34.31
327,7269936.06404683,161552000,22.22
328,7024198.33591853,218104000,31.05
329,5911698.24328104,181754000,30.74
330,6039328.30310821,272630000,45.14
331,27044000.7391321,192742091.892507,7.13
332,144560252.845459,124582373.166455,0.86
333,271381505.387912,122044813.853184,0.45
334,97814093.5869249,1776314850.35887,18.16
335,35010817.2178443,94572319.3400509,2.7
336,102683910.742938,872628000,8.5
337,146178573.681095,699231348.473018,4.78
338,113315702.530875,928930596.413148,8.2
339,67246971.7427214,1504201000,22.37
340,83757723.8531122,1626071000,19.41
341,46817.0602295757,0,0
342,22466328.9503794,130379000,5.8
343,4712713.85314951,20811000,4.42
344,18829309.887657,201832000,10.72
345,227327467.23992,856584000,3.77
346,90738514.9832018,575220000,6.34
347,44430172.7412907,99442285.0443667,2.24
348,278882822.318077,1267497685.18639,4.54
349,40550328.9147121,245181000,6.05
350,50820493.3689332,326264000,6.42
351,157960514.310869,816900000,5.17
352,104013469.495035,410647000,3.95
353,171696354.333234,550695000,3.21
354,92867308.3784353,316999000,3.41
355,31243366.9612592,107371000,3.44
356,34710023.3595208,148274000,4.27
357,397239169.152178,2217745883.11326,5.58
358,11751910.3572705,81806000,6.96
359,28603558.4132506,173838000,6.08
360,141112588.329015,512475000,3.63
361,117023938.224414,496666000,4.24
362,465.491337216044,0,0
363,33505.9257262713,0,0
364,77004835.4695113,249509000,3.24
365,50939077.5760539,337451000,6.62
366,141682149.917353,478198000,3.38
367,11270503.7873084,71580000,6.35
368,30676727.6090428,254082000,8.28
369,357374506.949772,0,0
370,1928734887.69026,0,0
371,151280592.081161,0,0
372,27279412.1414288,0,0
373,38052845.7116115,0,0
374,24601.4717442003,0,0
375,22563.0454796307,0,0
376,4899774.58765603,0,0
377,5122596.00838409,0,0
378,16816396.8310359,0,0
379,7030799.78124974,0,0
380,79691659.1616488,0,0
381,4603390.96248335,0,0
382,11245525.3940817,0,0
383,4410457.71829928,0,0
384,5240981.33051377,0,0
385,144844.42734743,0,0
386,16918430.8257806,0,0
387,36720854.4388947,0,0
388,28184678.998798,0,0
389,424828.287251538,0,0
390,10465497.4630638,0,0
391,6518724.01320679,0,0
392,5803189.71810837,0,0
393,42034.3307740353,0,0
394,46189515.4815453,0,0
395,19205613.1231428,0,0
396,36788621.4145656,0,0
397,7655118.1540821,0,0
398,26037488.3389411,0,0
399,33137084.6674603,0,0
400,62846396.2296189,0,0
401,24747361.891917,0,0
402,2933274.32114119,0,0
403,7857932.30660211,0,0
404,37962768.3115948,0,0
405,85646723.9352503,0,0
406,1401367.07104887,0,0
407,54938436.9678085,0,0
408,26361308.9219315,0,0
409,961582.692804516,0,0
410,8756009.05129743,0,0
411,8847488.92171962,0,0
412,24341489.5748038,0,0
413,8100998.08924471,0,0
414,9591435.10059769,0,0
415,15834940.142166,0,0
416,9389631.50349522,0,0
417,24347178.9418725,0,0
418,19659442.1489337,0,0
419,9431204.37786583,0,0
420,8798721.88978984,0,0
421,22027271.6459459,0,0
422,5584698.87714379,0,0
423,5566622.70205694,0,0
424,1315637095.33241,5033001296.93581,3.83
425,26551512.0599465,195800000,7.37
426,19403714.8330964,153892000,7.93
427,30983271.6246042,435959000,14.07
428,120987877.661379,1034766000,8.55
429,147705.711711913,0,0
430,213337351.25259,2640024000,12.37
431,10486453.8071451,52884000,5.04
432,33913862.414808,370290000,10.92
433,138659180.249511,1790236000,12.91
434,86777853.5513162,488984766.872025,5.63
435,34718557.8877872,404060000,11.64
436,33447315.6178859,329108000,9.84
437,70526624.2859338,930374104.378707,13.19
438,27838167.9462488,301845000,10.84
439,42398.4811110346,0,0
440,4253409.31001796,38473000,9.05
441,24119605.6273767,266696000,11.06
442,32388381.6827411,290167000,8.96
443,5777916.9821844,69252000,11.99
444,4176719.63071244,53875000,12.9
445,170192.902724473,0,0
446,31458015.9434204,0,0
447,87201967.3410001,0,0
448,14000948.2164185,0,0
449,34705760.5700421,0,0
450,50221798.2577393,0,0
451,53630894.8693869,0,0
452,23369042.8890771,0,0
453,63491404.8972367,0,0
454,20538498.0376297,0,0
455,761724849.171498,0,0
456,284661804.253616,0,0
457,7927336.55077546,0,0
458,235879.804455382,0,0
459,8851591.70951364,0,0
460,456893947.722339,0,0
461,19788283.2348115,0,0
462,155493.600598929,0,0
463,38553474.5258355,0,0
464,288324.319254509,0,0
465,10975324.2672094,0,0
466,60173.2094830523,0,0
467,31598655.1329053,0,0
468,86118181.9715254,0,0
469,48804418.0400004,0,0
470,24475923.3473556,0,0
471,10261522.5810511,0,0
472,65783.7607578478,0,0
473,709948.773076469,0,0
474,0,0,0
475,0,0,0
476,0,0,0
477,0,0,0
478,12384.1286320401,0,0
479,736600.185837338,60207000,81.74
480,128347.961579635,0,0
481,6425533.93267101,602068000,93.7
482,7092156.79000933,662275000,93.38
483,14752818.869622,1324549000,89.78
484,24756272.1812989,1731034000,69.92
485,42157952.7236642,2161689034.16245,51.28
486,516222.815126542,40138000,77.75
487,1252372.86482084,120414000,96.15
488,27638025.942307,2075609000,75.1
489,17085739.3282167,1505170000,88.1
490,101931242.516901,7645082820.15201,75
491,28036626.0651175,1648557353.25503,58.8
492,4310616.45328751,421448000,97.77
493,2162064.74569273,51599011.3874848,23.87
494,17418589.6638389,1437642000,82.53
495,5148142.60360152,120169261.406683,23.34
496,14773914.5261838,1240742000,83.98
497,8578091.6099873,248898549.987218,29.02
498,14777534.2247907,891382000,60.32
499,28936355.5769575,1444887619.56859,49.93
500,331587.909061822,0,0
501,58283373.4366282,4704414000,80.72
502,5045708.16290933,280965000,55.68
503,13870.3057030091,0,0
504,9784116.57330011,647825000,66.21
505,5346499.93907049,280965000,52.55
506,4268508.33228857,240827000,56.42
507,5386369.4855281,321103000,59.61
508,827006546.030017,548810210.764769,0.66
509,613817535.967765,1193760192.13503,1.94
510,31959644.8919626,165098000,5.17
511,115722553.596227,140586000,1.21
512,100605559.137109,299880000,2.98
513,150568070.619796,19457165.3461854,0.13
514,92036376.5831478,379339000,4.12
515,612823906.591791,2480181352.51345,4.05
516,22566438.6799089,35287351.4086444,1.56
517,29523364.8408258,124909000,4.23
518,30664456.7099336,88747985.4800371,2.89
519,1502233060.87238,2622370131.21321,1.75
520,52804034.178375,139276000,2.64
521,20556518.5304973,5993916.81111784,0.29
522,32684804.1981939,120673000,3.69
523,81755564.8212742,319689000,3.91
524,35720699.5131847,161295000,4.52
525,304800.244020393,0,0
526,48133.1860493521,0,0
527,69355289.3315667,108945000,1.57
528,160165.588318906,0,0
529,24105175.8987796,34862000,1.45
530,95396459.2491355,135755000,1.42
531,15994544.7337285,73016000,4.57
532,26117545.4449191,47936000,1.84
533,4450.09992527763,0,0
534,1148597.36338852,4358000,3.79
535,1900541.87536601,33811000,17.79
536,13358250.1436092,236677000,17.72
537,4875175.60134193,86406000,17.72
538,2925295.26740957,52595000,17.98
539,25964.9133448078,0,0
540,97820846.0298627,1591889000,16.27
541,502364.686574667,10333000,20.57
542,8343634.49825631,129257000,15.49
543,60528862.8308351,656817752.950209,10.85
544,3617540.70157426,45361000,12.54
545,10128727.4953887,130592000,12.89
546,5836477.91596729,75136000,12.87
547,611722.188091806,4057000,6.63
548,4178128.19488395,67622000,16.18
549,36792880.0238724,466760572.652615,12.69
550,11177008.7432627,199109000,17.81
551,4048258.89099929,23947000,5.92
552,5536265.9508584,78892000,14.25
553,11436636.1964639,209069000,18.28
554,11142112.6850574,160436000,14.4
555,3100689.61006098,73257000,23.63
556,10973669.2836902,184082000,16.77
557,5532533.29367673,82649000,14.94
558,3639925.86012534,48838000,13.42
559,231.01185994665,0,0
560,34605256.3610963,576440000,16.66
561,8520921.32841007,120217000,14.11
562,81081198.0140699,623625541.334169,7.69
563,18665855.566404,225407000,12.08
564,22236891.6281846,79944000,3.6
565,25061351.3872489,220718000,8.81
566,25091871.0202544,169055000,6.74
567,28436919.4697275,191596000,6.74
568,286951.110069467,0,0
569,3912814.52211033,26297000,6.72
570,100379.548892794,0,0
571,5956118.12286302,61094000,10.26
572,66240.4183344239,0,0
573,779999.83160862,3757000,4.82
574,71367358498.4083,250231621046.779,3.51
575,21542.5572602872,0,0
576,6013669.76119418,27002289.1358755,4.49
577,32942.7144650492,0,0
578,14540086.5755125,78083249.6097555,5.37
579,2942792.57775195,9104000,3.09
580,154700.487200603,0,0
581,20763206519.8167,39745864690.0491,1.91
582,145717.174994038,0,0
583,179647254.358749,382562866.075306,2.13
584,76659843.0683647,156302315.452333,2.04
585,133271.258735061,0,0
586,3364079.33370496,2191000,0.65
587,11957.7163552605,0,0
588,99157.3025371058,0,0
589,18873.2247263875,0,0
590,14793929.5583389,31025000,2.1
591,11156.7061797442,0,0
592,85535.6432105589,0,0
593,94527.6546915113,0,0
594,18962213.8997991,38208000,2.01
595,963671.321646139,2547000,2.64
596,119640.149473042,0,0
597,422.207581939737,0,0
598,795606.739072521,1274000,1.6
599,94.7624909895862,0,0
600,21270209.6161992,48396000,2.28
601,69684.8065202695,0,0
602,49047560.9869883,115897000,2.36
603,27183799.5963851,53491000,1.97
604,62977220.2428496,140095000,2.22
605,124171185.374671,264905426.190224,2.13
606,42414411.9786088,92972000,2.19
607,37578823.5579385,66227000,1.76
608,1037422.76869241,2547000,2.46
609,262.032868589679,0,0
610,671762.756919047,1274000,1.9
611,586573693.061211,946274074.829211,1.61
612,39133916.9354709,64953000,1.66
613,15989227.9826745,6364259.86336917,0.4
614,134473162.239944,86581411.5606631,0.64
615,55574512.0233404,94246000,1.7
616,53570.8290777938,0,0
617,23286.0504067297,0,0
618,6303.4391555914,0,0
619,4903.64779349083,0,0
620,29869005.6813771,7634927.2096595,0.26
621,1624566.65675325,1273203.74146057,0.78
622,37236.8007158539,0,0
623,22468971.5702672,38208000,1.7
624,82275274.5217513,136274000,1.66
625,137073376.822031,71294282.6484139,0.52
626,44540625.8246872,75142000,1.69
627,181629346.555911,314577000,1.73
628,19094854.7515968,13721000,0.72
629,31345191.178048,52217000,1.67
630,61469603.4406396,11446873.1266218,0.19
631,29012670.5416743,48396000,1.67
632,98450838.0071007,160472000,1.63
633,58970445.1754122,83031000,1.41
634,89923.1248977448,0,0
635,7472901.74904495,2545629.93168459,0.34
636,32106472.4351309,10181334.6925806,0.32
637,91027833.5486499,163020000,1.79
638,23624694897.6775,34974797814.2861,1.48
639,116390.420099234,0,0
640,495398.902725475,0,0
641,67876.1704547833,0,0
642,720418.476256283,248136.466205934,0.34
643,42699962.4295787,91382000,2.14
644,701927678.328645,1343491995.11898,1.91
645,4077509094.53538,7570655765.73598,1.86
646,27141933.4602434,48111907.6113832,1.77
647,113740186.259622,61251401.9249135,0.54
648,19129829.40035,13776766.1241274,0.72
649,21315632.62535,39599595.2112081,1.86
650,35144382.6604317,37654849.5694856,1.07
651,36100937.4409719,54999022.0274872,1.52
652,89911785.0482506,27176074.5092266,0.3
653,18192058.2147747,52602531.5724031,2.89
654,22960206.7702376,26495184.0232064,1.15
655,29702.3188874611,0,0
656,2145061.39221262,507092.856557018,0.24
657,158.29193702475,0,0
658,439774.417244249,887000,2.02
659,31904498.9953782,44265461.9205893,1.39
660,626037.197849119,12915000,20.63
661,51809350443.8345,606569594390.658,11.71
662,813118.893392363,5738000,7.06
663,107174.718652875,0,0
664,122759.655461496,0,0
665,125057.467223202,0,0
666,5891854.25703022,43050000,7.31
667,34272531.5379362,641900206.880327,18.73
668,10993634.6274106,370226000,33.68
669,282655.879174381,240027.779132507,0.85
670,14710439.7369236,76099952.3361403,5.17
671,187406824.550721,970883451.963655,5.18
672,692769.32331951,8859067.32193587,12.79
673,26170166.4374169,181314000,6.93
674,11321155.5065715,148134404.270152,13.08
675,25018380.2818945,151023299.616418,6.04
676,33373.5179503223,0,0
677,41761.2642717836,0,0
678,7801650.74564811,167893000,21.52
679,21650946.2979872,641900206.880327,29.65
680,20610.4586851894,0,0
681,22239.8297356652,0,0
682,1361.45028575334,0,0
683,2591.58935716765,0,0
684,80390.0210028806,0,0
685,11543771000.2863,143331957222.467,12.42
686,618155.718374744,745743.656856737,1.21
687,139795188.497395,1730058593.27916,12.38
688,20592610.3249253,78706000,3.82
689,2.71162772127,0,0
690,143006724.579412,432584095.193783,3.02
691,149237.412332524,0,0
692,58977800.5815725,195910562.681909,3.32
693,8075620.76140214,28717000,3.56
694,5291929.4166029,6892000,1.3
695,93971000.8058382,102570079.041371,1.09
696,147835.812302282,0,0
697,10847.3874940791,0,0
698,500982.933929097,0,0
699,1337339.12251244,6382000,4.77
700,9324.39047015454,0,0
701,123.999802335825,0,0
702,1344528.54487114,6382000,4.75
703,382837.576028975,0,0
704,9770941.12945772,44671000,4.57
705,56197.6632748944,0,0
706,22098912.5421947,86151000,3.9
707,246087.610122005,0,0
708,183804.533843662,0,0
709,12.174968132,0,0
710,1471333.00109364,6382000,4.34
711,17055825.8633835,61176000,3.59
712,454464.913508861,0,0
713,104890.080147276,0,0
714,6328.8617518429,0,0
715,58204.4857094938,0,0
716,12297147479.1652,93741951608.3804,7.62
717,59.73216666543,0,0
718,183765.990887238,0,0
719,17656.4271131807,0,0
720,609809.436665717,0,0
721,148874.118043082,0,0
722,447495960.59864,3221092042.53657,7.2
723,24549633.8745239,172626000,7.03
724,511397146.905147,2988066294.13927,5.84
725,32879.1342182699,0,0
726,35194433.2465635,175446000,4.99
727,2440.06978863766,0,0
728,26088.1802876391,0,0
729,417085.242151978,8525000,20.44
730,63793.6856530569,0,0
731,23339.6159136058,0,0
732,1081773.0786896,42443000,39.23
733,5965210.30786133,205180000,34.4
734,27000250294.7582,354165426659.501,13.12
735,5088900.733097,63008060.8804535,12.38
736,22341.1334698739,0,0
737,6740.3022178901,0,0
738,15017864.9798017,366097429.856607,24.38
739,19254228.2231173,64507863.7841952,3.35
740,11568567.3933939,77159000,6.67
741,53519.134182198,0,0
742,719.223193101291,0,0
743,7224.51454222613,0,0
744,8953.03411054641,0,0
745,4600198986.73236,42349018325.3042,9.21
746,27399.9163643906,0,0
747,25807290.7590392,262456000,10.17
748,54904735.6871248,445178235.705126,8.11
749,3760755394.71966,33080243918.5192,8.8
750,17483.8719283315,0,0
751,3260.96856813282,0,0
752,4915.38824136732,0,0
753,4623480.03490026,20614000,4.46
754,16992.0873415046,0,0
755,14931140.621824,88095779.5280236,5.9
756,80032621.6278121,774585049.172184,9.68
757,29386964.9178852,242997122.529499,8.27
758,7955820.93355165,18876931.2468523,2.37
759,4830270.10156223,37754937.9681992,7.82
760,17316158.3979787,130361000,7.53
761,4097019090.61557,29703412007.0968,7.25
762,16281348.4400624,166753000,10.24
763,4720.48679521289,0,0
764,36722.176237707,0,0
765,9724974.4659755,99108000,10.19
766,31506936.1976786,207653924.525505,6.59
767,10691947.6522544,14800312.4720915,1.38
768,22996483.1813964,201345414.194028,8.76
769,76442790.2753094,790529000,10.34
770,192849.556204252,1963000,10.18
771,47515.1883911829,0,0
772,57664774.3774055,326681131.060521,5.67
773,5758078.22414093,8651168.23251627,1.5
774,25170119.6353279,298897000,11.88
775,4768382.07412133,7864993.27865312,1.65
776,4222642.40376448,14157813.9045974,3.35
777,5303545.95411575,6534028.08269255,1.23
778,84136885.9946217,241335694.594417,2.87
779,6324396.59197484,42474786.2493705,6.72
780,13575333.5471267,25986962.1854119,1.91
781,32233752.6993127,198215655.464422,6.15
782,3726319.00496361,17342000,4.65
783,16438048.721916,141583000,8.61
784,715729850.086896,8510849472.9645,11.89
785,9051664.11078274,41500582.397251,4.58
786,16304673.2904539,182486722.692612,11.19
787,219476187.642775,1339027062.85201,6.1
788,126755862.066674,644332284.557872,5.08
789,6890575.70120784,25170269.0610835,3.65
790,11132761.0368208,86523000,7.77
791,25453825.2349152,215521000,8.47
792,7490866.75919226,141564230.788807,18.9
793,7807536.48760062,60716000,7.78
794,7855783.58448083,73938000,9.41
795,18083986.7935653,141583331.092884,7.83
