CAA_ID,drainage,leaching_gw,nloading
1412,4995518.34477834,70924000,14.2
1413,15536209.155825,113478975.781291,7.3
1414,10615383.2860545,156033000,14.7
1415,8039728.57678643,120571000,15
1416,8388836.20359823,241142000,28.75
1417,10788873.5306715,156033000,14.46
1418,32049.6569143798,0,0
1419,8025709.4617874,241142000,30.05
1420,75601397.286221,1106417000,14.63
1421,34807122.9309215,129316883.385235,3.72
1422,11141730.1229448,163126000,14.64
1423,16791531.9975076,248235000,14.78
1424,11942241.8027435,177310000,14.85
1425,31865001.4298786,936199000,29.38
1426,20634704.9339695,609948000,29.56
1427,25022612.4619975,737611000,29.48
1428,14037662.375033,411360000,29.3
1429,56460063.8147004,1399812000,24.79
1430,12293590.5798826,177310000,14.42
1431,77604217.227281,2024721000,26.09
1432,69664828.1377375,697805000,10.02
1433,38980778.675222,8.31e+08,21.32
1434,21434661.2152358,312066000,14.56
1435,1266841613.31133,17897099807.846,14.13
1436,11276464.0876987,276752000,24.54
1437,16348784.6449171,236026000,14.44
1438,15802179.2888684,307724000,19.47
1439,7082138.02885154,104129000,14.7
1440,10046554.0400203,198894000,19.8
1441,7904564.29546758,154826000,19.59
1442,8280257.74508199,118013000,14.25
1443,16714548.7155524,224919000,13.46
1444,6880977.21991784,203919000,29.64
1445,7066456.58238338,120924000,17.11
1446,10414652.6644301,159664000,15.33
1447,9550253.07195824,145781000,15.26
1448,5453070.36355004,111071000,20.37
1449,17662708.3444163,296189000,16.77
1450,7336999.39486047,90972000,12.4
1451,8665501.40217034,277677000,32.04
1452,11552566.6770309,173548000,15.02
1453,9737904.29580664,145781000,14.97
1454,10325788.0581819,319329000,30.93
1455,3793410.60193534,111071000,29.28
1456,16913103.9758238,121139524.37858,7.16
1457,19047831.4481738,195504000,10.26
1458,22800341.0372424,315858000,13.85
1459,10203976.5629715,159664000,15.65
1460,6358763.57362316,194374000,30.57
1461,20335853.3991339,312387000,15.36
1462,23406352.9047364,339103000,14.49
1463,7936423.04301445,124955000,15.74
1464,53536751.7788534,707554000,13.22
1465,11260697.27301,116856000,10.38
1466,7296395.68297953,222142000,30.45
1467,8648000.72206989,131897000,15.25
1468,22617036.0469571,180490616.779012,7.98
1469,6241933.48173575,194374000,31.14
1470,17612469.139824,321273000,18.24
1471,31128300.3005294,957987000,30.78
1472,6380228.21208993,97187000,15.23
1473,10091135.8307538,291561000,28.89
1474,17718115.2504551,256852000,14.5
1475,22581894.5199854,136782000,6.06
1476,11078691.5642487,159664000,14.41
1477,12522428.2231874,180490000,14.41
1478,7827415.1239914,208258000,26.61
1479,7309004.79982258,97187000,13.3
1480,14144119.926051,374864000,26.5
1481,10113798.8135969,131897000,13.04
1482,6988469.39823956,93716000,13.41
1483,8762650.91593389,106021947.747641,12.1
1484,7791711.2265393,104129000,13.36
1485,8902183.19596077,236026000,26.51
1486,11136658.5168042,145781000,13.09
1487,6982353.32167143,90245000,12.92
1488,12994110.2665214,99170000,7.63
1489,14303372.5492091,187432000,13.1
1490,7501968.9372671,97187000,12.95
1491,11268793.7907641,152723000,13.55
1492,9487163.12241619,166606000,17.56
1493,10320827.0849839,138839000,13.45
1494,16679034.1383982,222142000,13.32
1495,8616012.40670306,118013000,13.7
1496,11788381.0316527,159664000,13.54
1497,52682673.9953311,453539134.731584,8.61
1498,7561079.2614087,97187000,12.85
1499,10114229.6543968,37023494.0158094,3.66
1500,21684505.5480551,97187000,4.48
1501,236488317.470143,711349633.863154,3.01
1502,118159493.373506,700902000,5.93
1503,103566739.251441,339421000,3.28
1504,635896412.851326,1797383000,2.83
1505,78866441.7011445,480636000,6.09
1506,157535039.237478,381115000,2.42
1507,130012849.311393,320047755.024104,2.46
1508,323241248.012516,2210696000,6.84
1509,221554722.560776,736109000,3.32
1510,190259899.528001,1066462000,5.61
1511,256309451.64121,955070138.228388,3.73
1512,36056504.5939405,69419549.4132203,1.93
1513,165241761.615461,715707000,4.33
1514,38390523.3063036,113105000,2.95
1515,69048943.5664083,201075000,2.91
1516,77482405.1471579,203346000,2.62
1517,26903741.785271,79592000,2.96
1518,31361226.3560941,100537000,3.21
1519,55980913.7958113,171752000,3.07
1520,34917140.5509243,32034000,0.92
1521,32591550.6001373,108916000,3.34
1522,38249391.5655646,146617000,3.83
1523,18322365.8635417,71214000,3.89
1524,27991001.9624219,94254000,3.37
1525,18379977.9870208,67723000,3.68
1526,42297887.1291519,125672000,2.97
1527,134678056.38191,345080000,2.56
1528,13351984.1470484,54458000,4.08
1529,24200534.8040115,74310000,3.07
1530,33077093.5118136,92159000,2.79
1531,18118169.4214265,30719584.8243477,1.7
1532,43495634.8839357,89367000,2.05
1533,22283965.5396259,44683000,2.01
1534,17757810.0061621,30719584.8243477,1.73
1535,21137535.6910138,6284000,0.3
1536,628394.859642681,0,0
1537,24755530.3642677,50987000,2.06
1538,26808474.640995,160651000,5.99
1539,5024255.79206201,27939000,5.56
1540,22805704.1581738,146682000,6.43
1541,20480962.1624881,132712000,6.48
1542,19868598.4987229,125727000,6.33
1543,23819910.5531863,132712000,5.57
1544,23340891.5807268,125727000,5.39
1545,98156812.6842924,537832000,5.48
1546,38636548.228406,209545000,5.42
1547,33602802.8940733,181606000,5.4
1548,148778437.318872,353314724.041473,2.37
1549,185773316.219652,279393087.079085,1.5
1550,33941598.9922761,188591000,5.56
1551,90311980.266774,83817601.311105,0.93
1552,54586302.7569856,20954509.363461,0.38
1553,64660891.8173549,356227000,5.51
1554,40058172.0756011,216530000,5.41
1555,22421510.2197148,125727000,5.61
1556,25886862.0845593,139697000,5.4
1557,50834456.3259806,279393000,5.5
1558,33428049.1266018,122547000,3.67
1559,28182708.8858165,153666000,5.45
1560,54626973.8379017,144353729.690847,2.64
1561,40523678.4223618,138210593.233176,3.41
1562,52392308.708378,286378000,5.47
1563,410515429.085399,1987345000,4.84
1564,155177050.649484,807810000,5.21
1565,152199838.872055,831196000,5.46
1566,99927122.1447017,544817000,5.45
1567,5956151590.84512,28323349398.9334,4.76
1568,242928729.799288,1203984000,4.96
1569,1280858121.12436,5982013848.26781,4.67
1570,66885874.2886622,242141000,3.62
1571,170575.904147773,0,0
1572,16976026.1458088,849873000,50.06
1573,10152627.0586735,495759000,48.83
1574,275937.831325085,0,0
1575,7648879.81536585,389525000,50.93
1576,6302130.28491949,318702000,50.57
1577,16140487.0332439,153218018.501867,9.49
1578,8691963.0811297,156306632.516384,17.98
1579,18228347.495204,920696000,50.51
1580,6999037.85484151,281790439.523642,40.26
1581,13138781.2062703,497173067.414559,37.84
1582,50708275.2663993,2514208000,49.58
1583,13329673.1007758,497173067.414559,37.3
1584,11645991.2951946,401271004.625467,34.46
1585,165022.375578989,0,0
1586,11146540.1030214,389525000,34.95
1587,12140276.4401945,495759000,40.84
1588,13297859.1573701,531171000,39.94
1589,15366919.8577334,627073062.789092,40.81
1590,17298804.204725,605213000,34.99
1591,14259957.9574064,601994000,42.22
1592,15803809.3465202,672816000,42.57
1593,27311536.7307785,1045888000,38.29
1594,38878332.2305669,1240725574.35276,31.91
1595,9888486.3399357,393941188.367275,39.84
1596,17915435.057646,686062565.101825,38.29
1597,9827463.48292399,424937000,43.24
1598,7625841.76527524,184386816.258192,24.18
1599,7576634.17481012,271487000,35.83
1600,12168490.967668,374842000,30.8
1601,8248362.94357099,318702000,38.64
1602,11932416.198447,495759000,41.55
1603,10080691.8374773,389525000,38.64
1604,8345669.17140141,227645000,27.28
1605,8827934.90354812,354114000,40.11
1606,11774672.7618901,460348000,39.1
1607,8136178.96689449,354114000,43.52
1608,8506989.10101443,354114000,41.63
1609,8970316.7003164,354114000,39.48
1610,12623020.2853764,531171000,42.08
1611,16099673.6398452,386246000,23.99
1612,2963874.56417433,141646000,47.79
1613,7151126.18799182,318702000,44.57
1614,26619398.0506173,60118090.4477578,2.26
1615,46003799.0207033,1311639480.02751,28.51
1616,95385946.2101551,3923051000,41.13
1617,47146858.4386714,2089272000,44.31
1618,45935481.3333705,2018449000,43.94
1619,109802939.524924,3844667651.02205,35.01
1620,12550404.73962,277287758.094567,22.09
1621,20603869.0161519,847040000,41.11
1622,27958850.8168776,921325274.448025,32.95
1623,142030640.345132,3807751000,26.81
1624,62233830.6587377,1634650000,26.27
1625,80276228.331583,2329560704.55641,29.02
1626,22758478.7887385,718089000,31.55
1627,26142400.2130705,0,0
1628,23146589.0180368,0,0
1629,107756820.289257,0,0
1630,66380385.6266632,0,0
1631,90380549.7691955,0,0
1632,68429367.7341751,0,0
1633,20107507.8358964,0,0
1634,200154043.10621,0,0
1635,359793360.714447,0,0
1636,21648810.3404446,0,0
1637,69999808.1995576,0,0
1638,43740051.2687526,0,0
1639,121230761.938418,0,0
1640,303882894.849854,0,0
1641,63038552.4144967,0,0
1642,107594415.195583,0,0
1643,1851409393.14574,0,0
1644,603087206.022683,0,0
1645,83186086.9900062,0,0
1646,464645395.371823,0,0
1647,11900031159.7715,0,0
1648,46229073.2049769,0,0
1649,7160865001.47717,0,0
1650,7918551.48589104,53423000,6.75
1651,12245027.9436919,205902000,16.82
1652,22270675.8967508,27537333.316803,1.24
1653,76688581.5887634,334290902.244245,4.36
1654,9062537.00794497,240405000,26.53
1655,20301703.6572522,354281000,17.45
1656,49795707.8826274,1019107000,20.47
1657,130952261.741624,718760000,5.49
1658,64420419.1770996,390538000,6.06
1659,18159616.90019,460776000,25.37
1660,38228064.1983501,654837516.628045,17.13
1661,34201809.5051388,124793000,3.65
1662,189518681.261294,396309959.26346,2.09
1663,14638752.301401,331841000,22.67
1664,40640528.8788167,489245000,12.04
1665,75264709.8083186,182708000,2.43
1666,88372461.2812977,260438000,2.95
1667,48754133.6105422,257798000,5.29
1668,106054239.264681,316157000,2.98
1669,55892081.3330861,714405000,12.78
1670,16432477.6888961,325548000,19.81
1671,23578298.9834139,569838144.087634,24.17
1672,297558099.00988,849102000,2.85
1673,272700011.401504,850181000,3.12
1674,38159291.5884352,161252000,4.23
1675,144834028.948615,411359000,2.84
1676,3219804.71733594,80135000,24.89
1677,199475599.146353,983098000,4.93
1678,8341.77233716245,0,0
1679,81241396.2447101,309632000,3.81
1680,8135442.33608324,277390000,34.1
1681,66634702.3298572,284924000,4.28
1682,72130713.7381396,322448000,4.47
1683,20302763.7323613,320540000,15.79
1684,213175355.314571,2152010000,10.1
1685,183102359.443593,542191864.489676,2.96
1686,8150736621.67918,82987793451.5506,10.18
1687,226940531.251125,1056651000,4.66
1688,3179086853.50106,31143762072.7207,9.8
1689,2350988751.44344,15379296862.8454,6.54
1690,2610849.10891967,33261000,12.74
1691,100146938.611382,348823000,3.48
1692,30820568.2569058,369963000,12
1693,71299342.333626,295971000,4.15
1694,37098703.3142987,517628000,13.95
1695,70258368.6429274,1072894000,15.27
1696,490264379.791972,2758436000,5.63
1697,101874753.135488,375097000,3.68
1698,20419761.5558255,84563000,4.14
1699,254729316.495592,1077366000,4.23
1700,1859449503.98612,49262049145.8312,26.49
1701,35262228.5996595,638893000,18.12
1702,297929648.046509,2103965000,7.06
1703,1092562535.77608,4241396000,3.88
1704,1414381002.2451,5020037000,3.55
1705,181191415.212754,1263809000,6.97
1706,60879.9065730034,0,0
1707,228174819.910613,418637000,1.83
1708,75312160.1831571,302722000,4.02
1709,211722335.577872,974922000,4.6
1710,52977714.2753097,346421000,6.54
1711,96630182.8787772,775483000,8.03
1712,776186941.186849,3239967000,4.17
1713,76989005.1205173,685081000,8.9
1714,38133111.9406834,271265000,7.11
1715,143984902.778547,818092000,5.68
1716,51193142.5738994,217480000,4.25
1717,123325035.933987,505902000,4.1
1718,215593180.486595,1122702000,5.21
1719,61916676.0919245,197864000,3.2
1720,61142818.0814456,321529000,5.26
1721,298895056.010427,1590769000,5.32
1722,54762537.9476205,0,0
1723,37947118.5332934,150580000,3.97
1724,66999279.8480812,389241000,5.81
1725,80885486.6450697,308132000,3.81
1726,28007256.6201509,88421000,3.16
1727,56658734.0624785,489484000,8.64
1728,183581452.937381,920767000,5.02
1729,128006431.046614,520535000,4.07
1730,287435134.89484,1979027000,6.89
1731,323194629.484192,2504453000,7.75
1732,265872137.808699,1805762000,6.79
1733,14227585004.0979,48072386000,3.38
1734,466757159.921169,1887475000,4.04
1735,2213772215.26185,8153569000,3.68
1736,484040596.052753,1371982000,2.83
1737,279240070.400226,1642660000,5.88
1738,6426180284.60652,28063054000,4.37
1739,7791336.01928071,62436000,8.01
1740,9198881.9808439,76311000,8.3
1741,9139617.15225782,83248000,9.11
1742,9007880.19349353,64450000,7.15
1743,9146223.38530394,69373000,7.58
1744,21817864.3195817,135856000,6.23
1745,9320603.68008744,53957000,5.79
1746,10641414.0479888,83248000,7.82
1747,8400458.17499902,69373000,8.26
1748,9763940.43798393,76311000,7.82
1749,8782792.37671538,76311000,8.69
1750,16886349.462479,138747000,8.22
1751,20426195.7978681,97123000,4.75
1752,23433444.2750571,117935000,5.03
1753,34838596.8978715,173433000,4.98
1754,22264374.5126742,84738000,3.81
1755,34924642.1508688,180370000,5.16
1756,9492549.18174966,6937041.37859069,0.73
1757,8314808.90152171,83248000,10.01
1758,164773802.343396,1253061737.55242,7.6
1759,47936102.8239832,171121000,3.57
1760,387798.707557318,12655000,32.63
1761,3470740.32014473,63274000,18.23
1762,14466990.2812035,265749000,18.37
1763,2428607.73940217,37964000,15.63
1764,7440404.16974615,101238000,13.61
1765,5940473.88806432,75928000,12.78
1766,11785944.0878951,164511000,13.96
1767,5911311.09572324,75928000,12.84
1768,9298409.02230256,107799000,11.59
1769,27111006.1355073,300686000,11.09
1770,21769177.1550764,303713000,13.95
1771,6137230.98060828,88583000,14.43
1772,938344.962983984,12655000,13.49
1773,1080701.40390277,8436000,7.81
1774,34660842.3363192,375777000,10.84
1775,59088912.4552657,211.628182000823,0
1776,4331060.46225279,75928000,17.53
1777,220796634.086008,2889405000,13.09
1778,10487757.3995644,174354000,16.62
1779,150092708.539273,7151000,0.05
1780,40847806.7825705,1876000,0.05
1781,52692114.7074782,3096000,0.06
1782,55755857.9086226,1389000,0.02
1783,99304988.2338679,4961000,0.05
1784,95864449.4432973,4572000,0.05
1785,36529713.6817499,1993000,0.05
1786,37307508.3240235,2040000,0.05
1787,35855508.5063953,1770000,0.05
1788,38915734.8275662,1876000,0.05
1789,46093764.6460622,2158000,0.05
1790,318686.500053786,0,0
1791,1483956134.16018,39252453.1598154,0.03
1792,431597498.429741,14974487.842066,0.03
1793,370622846.67437,13021704.4634118,0.04
1794,516828757.767455,20184959.6192592,0.04
1795,1129978918.30932,42756000,0.04
1796,591035715.96661,22163000,0.04
1797,1916330.10808157,40348000,21.05
1798,14104047.9154203,268395199.689154,19.03
1799,23504399.86005,365389091.455705,15.55
1800,15365270.2341569,472362000,30.74
1801,12011502.4000483,332003000,27.64
1802,12170051.9823227,338631000,27.82
1803,11865807.8493818,411189000,34.65
1804,9699993.98102397,280191000,28.89
1805,46202086.837659,267166000,5.78
1806,5900607.1280996,40348000,6.84
1807,32446882.3978631,685908000,21.14
1808,44004879.8623278,884484000,20.1
1809,2542225.16868085,77027000,30.3
1810,13761844.4702137,273787000,19.89
1811,290043247.489275,8236778353.58905,28.4
1812,190198928.619648,5188729000,27.28
1813,18234116.1043077,362768000,19.9
1814,1168623988.33976,5473056595.7964,4.68
1815,33891098.3091303,631232000,18.63
1816,58128144.1577532,2672000,0.05
1817,99823158.3079326,3932000,0.04
1818,63499661.520019,3143000,0.05
1819,324277947.81098,4619000,0.01
1820,2639855333.79734,119196000,0.05
1821,188512005.934898,7713000,0.04
1822,42863884593.4434,957310040.153763,0.02
1823,2978525636.21009,129655169.047929,0.04
1824,7415470050.95308,123097729.783026,0.02
1825,53672076.1479396,100622574.449426,1.87
1826,17658491.4035394,122545000,6.94
1827,34500497.9498286,214453000,6.22
1828,38944655.0719378,260407000,6.69
1829,78873658.0674903,474860000,6.02
1830,787451.552698346,0,0
1831,80138860.8212079,724027000,9.03
1832,16453539.5234246,51826000,3.15
1833,45331325.4678851,459542000,10.14
1834,22603127.843972,225740000,9.99
1835,16482745.0093913,154883000,9.4
1836,1172321.34785522,11489000,9.8
1837,39973795.5521164,268066000,6.71
1838,33335405.0303558,155160382.966284,4.65
1839,26647089.4140107,264237000,9.92
1840,11974671.0001122,114886000,9.59
1841,320274997.761852,2224015419.25939,6.94
1842,116502697.146695,774744000,6.65
1843,14472600.0095639,109141000,7.54
1844,366318542.102491,3414303000,9.32
1845,67905050.2881394,401361000,5.91
1846,204253558.654221,1171833000,5.74
1847,70513680.5049695,490179000,6.95
1848,626955520.467236,4175686000,6.66
1849,4735886.19109339,54707000,11.55
1850,115727699.925928,834835000,7.21
1851,171936202.043607,609602212.533312,3.55
1852,48945178.1414395,410306000,8.38
1853,108320170.292957,1114390000,10.29
1854,97231439.5011591,624506384.609627,6.42
1855,121036019.720374,1331656000,11
1856,1695887024.35458,6750044409.79575,3.98
1857,53529638.7664244,307089321.597841,5.74
1858,2388539.86345681,22977000,9.62
1859,7881708.75731713,66109000,8.39
1860,9074251.93801995,66109000,7.29
1861,9231798.19870941,66109000,7.16
1862,13915403.0570459,107427000,7.72
1863,7395757.2799979,57845000,7.82
1864,15851751.7457665,93965000,5.93
1865,25293908.8840016,107427000,4.25
1866,19706315.3505383,82636000,4.19
1867,33916635.2664789,146170000,4.31
1868,21868554.0551436,29681197.9253247,1.36
1869,19231177.3778854,27545571.9070531,1.43
1870,5518165.89932036,16527000,3
1871,15614438.0471205,66109000,4.23
1872,21017928.2079026,62455000,2.97
1873,29139806.0838052,66281188.0233393,2.27
1874,12848367.6627303,47562000,3.7
1875,20550171.8620034,90900000,4.42
1876,15510772.3055187,66109000,4.26
1877,12873775.923949,57845000,4.49
1878,14096952.3704092,57845000,4.1
1879,21246435.6708556,90900000,4.28
1880,15565261.7463482,66109000,4.25
1881,17466408.4108338,27411174.8063751,1.57
1882,3035318.52510907,11018000,3.63
1883,13973654.7177787,57845000,4.14
1884,9629568.2052386,57845000,6.01
1885,9416662.51515834,57845000,6.14
1886,16431907.5310865,68133000,4.15
1887,24193550.6089201,63920326.7242568,2.64
1888,9212120.09543892,54989000,5.97
1889,9409816.70438041,23909000,2.54
1890,8812193.25999599,33055000,3.75
1891,18357236.037921,123954000,6.75
1892,8366122.9439025,49582000,5.93
1893,9509222.73404115,57845000,6.08
1894,11751436.9118619,60600000,5.16
1895,11363834.2022955,47313000,4.16
1896,18616045.7718444,38462000,2.07
1897,9249190.52589377,38564000,4.17
1898,13159517.184451,55091000,4.19
1899,1689584.78265174,6060000,3.59
1900,12295053.3523894,185243000,15.07
1901,9168153.29176527,163450000,17.83
1902,2522218.30559121,49035000,19.44
1903,12405021.8807589,277865000,22.4
1904,7205661.60164222,163450000,22.68
1905,10074469.6957604,206583000,20.51
1906,24155260.3357073,167971183.580816,6.95
1907,17841071.0265723,261520000,14.66
1908,12724814.6468103,261520000,20.55
1909,40915144.6176158,856849000,20.94
1910,97564319.969057,1601674258.57303,16.42
1911,13167981.125353,185243000,14.07
1912,28118415.2115443,324549472.492611,11.54
1913,7325857.88121435,115583000,15.78
1914,13109869.3830587,187134000,14.27
1915,30091712.0934662,466481000,15.5
1916,9337577.5270289,123496000,13.23
1917,19409283.1991389,261520000,13.47
1918,23496167.8070137,174346967.470663,7.42
1919,35895057.9840373,377751000,10.52
1920,22899542.6592094,291758000,12.74
1921,13215217.1094399,226874000,17.17
1922,13543330.1494156,196140000,14.48
1923,77403741.0201933,359560676.699011,4.65
1924,12289633.6735387,154460000,12.57
1925,16900214.1376173,277236000,16.4
1926,14062772.6905021,245175000,17.43
1927,8851783.81619846,98070000,11.08
1928,18499710.1148177,302887000,16.37
1929,15635401.3513577,261520000,16.73
1930,10082263.201384,119863000,11.89
1931,16831945.2355405,114414940.362883,6.8
1932,11150869.3776238,196140000,17.59
1933,8316569.91319407,147105000,17.69
1934,8502440.45503569,108967000,12.82
1935,29849522.164222,186402221.572463,6.24
1936,17682216.3864537,326900000,18.49
1937,9064230.06935707,163450000,18.03
1938,12210256.5227791,228830000,18.74
1939,17688749.0515239,298719000,16.89
1940,9181123.85105993,163450000,17.8
1941,3403348.84456725,65380000,19.21
1942,2737520.67109537,34506000,12.6
1943,8356136.8442756,98070000,11.74
1944,63678918.8251235,1044446000,16.4
1945,45636991.9935264,742826000,16.28
1946,40242939.6991289,718681000,17.86
1947,64675270.5869199,1290753000,19.96
1948,16979944.2531076,346480000,20.41
1949,11389891.0354465,252246000,22.15
1950,15089780.0213003,228830000,15.16
1951,66655711.604613,1499210000,22.49
1952,5028602.75811369,114415000,22.75
1953,24872022.9602564,42221000,1.7
1954,37003930.6773738,66794000,1.81
1955,107204088.88802,405673000,3.78
1956,19730635.1244966,146520000,7.43
1957,91519695.469145,206543000,2.26
1958,9495557.20314534,73983000,7.79
1959,9952484.11092406,238966000,24.01
1960,19725001.5420634,147883000,7.5
1961,10681949.3999188,74640000,6.99
1962,31924903.1298596,205018000,6.42
1963,3276884.82296619,48855000,14.91
1964,193624200.377787,920706000,4.76
1965,52266693.0509724,194130000,3.71
1966,391974634.731156,1227136000,3.13
1967,5385043.51207591,104441000,19.39
1968,70191992.4749965,204977000,2.92
1969,1400692711.99433,4916850000,3.51
1970,2497847725.9271,11420833000,4.57
1971,13726280.1965679,607115000,44.23
1972,14554618.3245208,650480000,44.69
1973,13495440.0692305,607115000,44.99
1974,31621077.9745661,443354000,14.02
1975,51542120.7968191,897009000,17.4
1976,21122531.2931507,415986000,19.69
1977,14376266.1973301,662096000,46.05
1978,14289302.014143,352343000,24.66
1979,13062999.9113528,292716000,22.41
1980,34825561.9009592,753318000,21.63
1981,479728409.978066,11897517603.9504,24.8
1982,65576588.9316296,2981367000,45.46
1983,261947313.858334,11351938702.6596,43.34
1984,51846420.9473279,2045783000,39.46
1985,400503211.012802,13356576000,33.35
1986,81732685.3067405,1961393000,24
1987,14673583.7938226,260192000,17.73
1988,59581508.2932936,1214230000,20.38
1989,64950327.7897438,511291000,7.87
1990,42635481.7011159,1040768000,24.41
1991,3074815575.25458,56827340000,18.48
1992,404284986.92387,6654962000,16.46
1993,8119241215.34999,159506857746.724,19.65
1994,4321260.00170999,87734000,20.3
1995,5131560.70428387,114054000,22.23
1996,14479002.6454842,423314666.028494,29.24
1997,11331207.312732,254067000,22.42
1998,4867782.59698707,157920000,32.44
1999,4941630.66721106,157920000,31.96
2000,5106248.99094337,154630000,30.28
2001,17079979.7416666,500081000,29.28
2002,4007422.4226269,87734000,21.89
2003,10329437.7772429,236880000,22.93
2004,9620644.31265527,245222000,25.49
2005,11357672.4098918,335735000,29.56
2006,14019388.9051959,280747000,20.03
2007,12836359.4442304,434281000,33.83
2008,4249456.75026332,96507000,22.71
2009,6025596.79651974,152537000,25.31
2010,195915132.232384,4836002407.7411,24.68
2011,18293234.0785109,386027000,21.1
2012,63102922.0463798,1295828059.51914,20.54
2013,83247796.5222229,1822233790.72088,21.89
2014,28037351.5225448,491541886.472993,17.53
2015,65383226.8524116,1185404000,18.13
2016,43725661.7756949,808883986.870974,18.5
2017,71811390.433068,1776604000,24.74
2018,1619930.91070605,52640000,32.5
2019,111462253.469893,2161550000,19.39
2020,55085692.4090315,1430061656.45591,25.96
2021,28201449.2392207,717022000,25.43
2022,1587621.9927271,52640000,33.16
2023,16629693.3560242,495959000,29.82
2024,26244.0027788198,0,0
2025,7213549.10653905,144703870.599998,20.06
2026,2784632.07170596,48365000,17.37
2027,2961370.50076189,84639000,28.58
2028,3686015.03046107,108821000,29.52
2029,9057425.83286695,241825000,26.7
2030,4905859.99015379,133004000,27.11
2031,2984372.78656175,56426000,18.91
2032,3363271.76887656,56426000,16.78
2033,4914160.63768734,133004000,27.07
2034,2391539.13683223,70532000,29.49
2035,178385.394175278,0,0
2036,4643407.28438166,145095000,31.25
2037,8957107.45468119,290190000,32.4
2038,2782102.19784028,56426000,20.28
2039,7920495.27672355,229734000,29.01
2040,13684957.0730964,399012000,29.16
2041,1567966.39784526,48365000,30.85
2042,2194101.43040743,60456000,27.55
2043,55937547.5656689,1259694000,22.52
2044,51111938.2597175,1119232000,21.9
2045,12715699.3057543,374829000,29.48
2046,17570139.2067411,97685000,5.56
2047,22262253.9903803,145900000,6.55
2048,16245966.6762534,133515000,8.22
2049,11877581.9600433,11235161.1845262,0.95
2050,6199836.92007018,93821000,15.13
2051,38391467.3773734,615555602.396287,16.03
2052,11417757.6226936,209294000,18.33
2053,9656539.16271625,122264657.384546,12.66
2054,9960753.54632643,70351000,7.06
2055,10003654342.4602,147487297956.518,14.74
2056,11258747.4248677,84171000,7.48
2057,19765708243.0957,247315095701.6,12.51
2058,15046.5583714683,0,0
2059,4550039139.18148,32836169281.1866,7.22
2060,36730612.4201749,540758000,14.72
2061,14878903.4329023,209472000,14.08
2062,18813301801.0556,179426886553.479,9.54
2063,27713247.215111,592805255.496791,21.39
2064,19623674590.031,560351646478.879,28.55
2065,1032002.53907682,2699000,2.62
2066,29658761.3305636,80976000,2.73
2067,42464852.3009895,96894000,2.28
2068,36421289.6672734,72878000,2
2069,36856278.3648768,85884000,2.33
2070,34262731.9661341,71311000,2.08
2071,11555173.5338892,13496000,1.17
2072,25963169.1524372,20190000,0.78
2073,774363698.039125,852371987.841124,1.1
2074,198051590.47042,280717000,1.42
2075,72383958977.7038,315015725906.376,4.35
2076,177720947.880107,291530000,1.64
2077,89019140.2359391,155411000,1.75
2078,830423239.45943,1462694000,1.76
2079,1182548796.47335,1705042861.74739,1.44
2080,7773268277.80168,15022494586.5824,1.93
2081,44107236314.4016,162136723252.94,3.68
2082,33770039.7987493,108391000,3.21
2083,11281438496.2172,54296759735.3002,4.81
2084,57028818.4595477,575430000,10.09
2085,54788686.0966488,549470000,10.03
2086,65783759.8193433,532601000,8.1
2087,28187113.8427685,94885271.97308,3.37
2088,14175631.310604,136595000,9.64
2089,12007.4652123241,0,0
2090,25812794.8275939,268245000,10.39
2091,64646129.4327749,812884000,12.57
2092,17095922.0753759,198257000,11.6
2093,47622457.6233237,586981000,12.33
2094,169970295.219463,1836750000,10.81
2095,77472047.1538391,972561000,12.55
2096,731948411.29825,7244879464.28128,9.9
2097,15819699475.8208,173386878756.949,10.96
2098,25177884.7592469,219685000,8.73
2099,16768421.4372406,181847124.80202,10.84
2100,11297477773.3042,117227397488.314,10.38
2101,13103007.1526535,190169000,14.51
2102,99127660.1035787,1383871000,13.96
2103,13038022.2136566,119096000,9.13
2104,18872013.3820481,251217000,13.31
2105,7067.38366543639,0,0
2106,15693388088.2352,238411687589.272,15.19
2107,260151316.851859,325480000,1.25
2108,352000856.898888,457664000,1.3
2109,133153288.339909,172652889.365177,1.3
2110,100705009.116233,106639000,1.06
2111,15311.0591916071,0,0
2112,165763555.095619,246089765.717174,1.48
2113,10627385.9810183,18778000,1.77
2114,1485112334.55552,1657443953.21973,1.12
2115,613331368.298647,623373000,1.02
2116,536314802.738658,690904303.247326,1.29
2117,798565744.563117,795490000,1
2118,27188447858.0353,49352052192.5418,1.82
2119,37201254.0020503,152914000,4.11
2120,16879433307.4083,109091552848.776,6.46
2121,9111577888.22545,89983705520.8572,9.88
2122,13143067.7781554,159387000,12.13
2123,9098609801.03468,95300971193.1307,10.47
2124,131894.024476266,0,0
2125,3321692.36401134,84969000,25.58
2126,7838691.84990448,169453000,21.62
2127,6543093.99451823,160496000,24.53
2128,6996843.00819549,61971669.6210422,8.86
2129,4526266.85257409,122733000,27.12
2130,25745182.304272,632032000,24.55
2131,5478019.76826037,66087243.1256256,12.06
2132,35438997.3353532,830805000,23.44
2133,7441806.43570637,179378000,24.1
2134,6655273.74946527,145906000,21.92
2135,48910821.1627088,1160534000,23.73
2136,9386155.09400899,194042000,20.67
2137,8058352.3649705,164430000,20.4
2138,10424161.6593132,188819104.196697,18.11
