CAA_ID,drainage,leaching,nloading
1183,12095419.9221059,93133986.0237336,7.7
1184,13245420.7384121,101989702.85086,7.7
1185,5461798.32889951,42055724.5116048,7.7
1186,12969983.5724935,96151767.8306904,7.41
1187,14245895.5478789,106173180.097185,7.45
1188,12795432.5813315,95607867.3607698,7.47
1189,69720930.6690522,53938081.109461,0.77
1190,23431307.0774712,62116415.2392219,2.65
1191,123469712.639588,922566820.0554,7.47
1192,25679070.8252285,193089830.088033,7.52
1193,11513299.842152,85565924.5115376,7.43
1194,116556426.352824,881663508.875808,7.56
1195,12163868.9620443,92367720.375974,7.59
1196,24840920.5047362,179144194.74199,7.21
1197,125054076.35675,830959893.27689,6.64
1198,73857343.1613098,255414425.028704,3.46
1199,46791981.4702881,232000081.542066,4.96
1200,355450455.198758,2368557742.40426,6.66
1201,241031596.797592,1709921093.43656,7.09
1202,28604763.6069971,213607558.466474,7.47
1203,42488019.3548166,317281492.102198,7.47
1204,43525211.7303133,19579786.4612922,0.45
1205,55399680.8643239,413699995.281744,7.47
1206,35836455.6946687,267611278.486434,7.47
1207,1055602034.22142,7637841289.83213,7.24
1208,110997039.372249,828876158.637912,7.47
1209,262531173.000626,1770405261.66558,6.74
1210,81698059.3129367,480890540.82551,5.89
1211,288715520.181745,2055315065.55524,7.12
1212,7729534.01396549,57721139.2012055,7.47
1213,165419184.127201,786963909.927853,4.76
1214,24620533808.6151,149958789359.853,6.09
1215,625803275.025677,4816276947.6962,7.7
1216,14978173.2615343,143575623.72544,9.59
1217,24169572.8044478,78536031.8729052,3.25
1218,26735089.8244817,170849276.964667,6.39
1219,16884340.9354768,485543477.469197,28.76
1220,42163545.765118,421856820.588466,10.01
1221,66282037.642709,1369373283.4601,20.66
1222,16228108.8953944,155556756.746213,9.59
1223,40289691.9499418,357443685.44577,8.87
1224,11384786.9799244,108657180.695823,9.54
1225,12288054.8913853,104372834.862704,8.49
1226,23931914.3225399,216134634.802242,9.03
1227,16401759.4423307,148127765.01158,9.03
1228,47660263.3448585,175361659.078434,3.68
1229,11997702.0545618,82349424.935216,6.86
1230,19474990.4281555,175883490.235613,9.03
1231,13083375.3748583,105030419.899904,8.03
1232,15747686.4230999,47406506.8408162,3.01
1233,86541603.4808794,1030080330.56282,11.9
1234,155399547.726698,886598556.78576,5.71
1235,71460954.2074405,629347162.583708,8.81
1236,432002550.128035,2984832723.52701,6.91
1237,6353691943.13665,53090748435.9131,8.36
1238,13605675.2098673,164336413.801356,12.08
1239,15428015.2547865,147344687.828571,9.55
1240,15729234.0168094,81620340.8395034,5.19
1241,12529424.5398551,121877552.373137,9.73
1242,13473190.6253593,193013187.663322,14.33
1243,30472632.3406588,291028312.847816,9.55
1244,18174940.2199374,80734611.2872725,4.44
1245,11609454.6794889,100796433.784532,8.68
1246,12630978.6418653,180947422.448619,14.33
1247,11604699.036216,105792912,9.12
1248,14868991.9359914,0,0
1249,12704892.5266523,182006289.486129,14.33
1250,3076970.79188907,44079485.5186455,14.33
1251,3308815.93455627,36867316.2325716,11.14
1252,16900687.0374025,242114234.940032,14.33
1253,36032004.4003062,307686212.085892,8.54
1254,9467619.6266621,70327292.6632513,7.43
1255,12321334.0946955,176511093.497211,14.33
1256,33625552.3219812,290554838.307368,8.64
1257,11466555.5223013,154126051.886316,13.44
1258,23195637.881138,185278568.44863,7.99
1259,5187960.50363838,49547134.797692,9.55
1260,1077050.00812889,15429399.05745,14.33
1261,34531040.1680283,381882728.868533,11.06
1262,22808392.2064937,326746268.779859,14.33
1263,59383974.8125892,593856786.66597,10
1264,14173167330.2688,154190081803.422,10.88
1265,19694618.0340774,140451762.59728,7.13
1266,169469947.561619,1208568283.83322,7.13
1267,79102376.1347142,564114020.38924,7.13
1268,50432821.4085736,359659687.724073,7.13
1269,21364297.5969795,54849607.2135284,2.57
1270,135985558.935575,828465805.750032,6.09
1271,31571794.8825268,150101815.349032,4.75
1272,44222118.9445088,315368306.707009,7.13
1273,26237636.4151529,187112674.963044,7.13
1274,28619511.7932318,52853887.5207516,1.85
1275,2361935.81134016,6063957.41154108,2.57
1276,56503064.4905999,402949388.167436,7.13
1277,16607002.8787385,78954690.0605527,4.75
1278,35881706.8606598,109985759.682448,3.07
1279,17246747.6781476,44277777.679694,2.57
1280,23481901.9146501,167460699.534382,7.13
1281,29244604.8273631,208557296.585137,7.13
1282,17372305.2888598,123889267.058458,7.13
1283,16164889.2038751,115279875.0731,7.13
1284,28011862.4699077,199765498.481193,7.13
1285,31496869.2184151,207980743.814149,6.6
1286,16248773.432388,115878095.281207,7.13
1287,48729548.1653331,347512861.398221,7.13
1288,40340901.069352,287690304.536461,7.13
1289,24595292.0324383,27406406.4578722,1.11
1290,38178550.9125888,31558771.080502,0.83
1291,55799205.1097599,226967107.052592,4.07
1292,16299288.0694499,116238340.314527,7.13
1293,29460072.7289155,210093353.139449,7.13
1294,4715142.13601316,34204382.3447435,7.25
1295,57597219.5439043,378888297.121899,6.58
1296,20675393.7365347,51964925.6614224,2.51
1297,53643854.3643786,127037782.323305,2.37
1298,72353281.1725069,304265723.591801,4.21
1299,20156506.0769124,132594667.879141,6.58
1300,17893912.0048029,117710436.407106,6.58
1301,570326052.435077,658178189.00608,1.15
1302,43902230.8804008,324884189.665621,7.4
1303,98130324.4353396,663617206.985337,6.76
1304,23664667.1860537,181384993.200938,7.66
1305,25920397.7708197,192596090.835516,7.43
1306,601293974.313645,3917193445.60701,6.51
1307,59484865.1000104,435170285.350405,7.32
1308,102242041.899946,705221201.587859,6.9
1309,99508262.5654397,652960438.044614,6.56
1310,370831220.759419,2535140776.00817,6.84
1311,148308725.549732,506954865.702832,3.42
1312,82786978.7264419,522504878.847505,6.31
1313,45435792710.0059,269638021854.936,5.93
1314,20007780.278502,10298539.3186683,0.51
1315,46261486.8386706,166840660.707494,3.61
1316,12160461.7866932,90073704.7039206,7.41
1317,18107244.619542,57480598.82304,3.17
1318,13349484.6700635,98881168.057929,7.41
1319,12702531.5165167,47044922.6719245,3.7
1320,13969515.694627,100984139.535526,7.23
1321,13647909.011627,97665350.4468384,7.16
1322,18116331.9003857,99075180.2492475,5.47
1323,32935706.4643042,235689507.477684,7.16
1324,13075740.0516021,100023380.425198,7.65
1325,28224385.7418629,282374041.03566,10
1326,14555217.5648068,104688591.020021,7.19
1327,12878846.019402,95209461.099488,7.39
1328,11571222.1970516,38882873.6420726,3.36
1329,13392838.4452991,53040120.07752,3.96
1330,25354977.6296842,74561801.0428994,2.94
1331,12853022.3405498,95018554.3564904,7.39
1332,12765061.8665641,115010769.476608,9.01
1333,180091885.358862,1331362045.89987,7.39
1334,13537966.9746423,125909896.538916,9.3
1335,11394452.3136975,56157041.9605302,4.93
1336,20611088.2631093,152371221.965475,7.39
1337,16123942.5906537,119199180.755362,7.39
1338,24431066.1368238,361221738.090842,14.79
1339,34387985.7354317,489371918.427611,14.23
1340,16003288.0299089,168169549.550306,10.51
1341,12377688.6742935,175094524.100693,14.15
1342,12790562.2294184,147428643.190611,11.53
1343,22804796.665401,322597013.330752,14.15
1344,11878274.9325824,168030264.553348,14.15
1345,15843054.9806146,112058489.729539,7.07
1346,11885533.3919178,168132942.833594,14.15
1347,16370426.4094115,231576912.130427,14.15
1348,12324283.1098592,174339050.107525,14.15
1349,13098215.1956029,185287799.563018,14.15
1350,12800679.1683512,183063162.822233,14.3
1351,19015701.7687603,21151310.8687412,1.11
1352,16436471.3500362,235058505.951932,14.3
1353,14509231.4524605,207496716.457898,14.3
1354,28615913.484112,409237100.030615,14.3
1355,18372501.3823529,133949120.145931,7.29
1356,35710418.55799,494088249.836404,13.84
1357,11438541.4013554,164933783.756431,14.42
1358,25385418.2700865,225252954.744445,8.87
1359,28508907.4328891,411074631.871519,14.42
1360,80075806.460203,580502638.390752,7.25
1361,91831821.8420098,891288705.64656,9.71
1362,35349161.2431219,267922151.188698,7.58
1363,136015246.705795,1411253489.33345,10.38
1364,13347055.1995154,122552279.520371,9.18
1365,3342535.85087437,26140604.9784539,7.82
1366,7977700.79970367,79545790.1015352,9.97
1367,2964.36946624386,0,0
1368,18373233.6263714,170905934.504254,9.3
1369,20376091.7878021,222704999.0868,10.93
1370,15717707.4238556,171789862.95571,10.93
1371,16694462.0769877,182465813.382127,10.93
1372,26868301.4617437,217188368.48287,8.08
1373,5452258.86991952,59591770.649236,10.93
1374,24241742.3793824,264955935.966288,10.93
1375,18481349.0352813,201996335.697688,10.93
1376,5102312.70054909,55766950.0817912,10.93
1377,32143839.8951773,204939288.126106,6.38
1378,25335756.5229565,276913225.868748,10.93
1379,15694574.4861326,171537026.83311,10.93
1380,21459610.3306732,85569657.8195108,3.99
1381,11722569.8144606,23154890.8272395,1.98
1382,6934.29149183215,0,0
1383,146672.601810547,0,0
1384,142742624.796106,1429638790.05724,10.02
1385,42765221.4035079,285749008.9809,6.68
1386,88674685.578279,965665400.35185,10.89
1387,48069737.9964437,330368797.840316,6.87
1388,717053132.368952,6056030925.08312,8.45
1389,1465664.27063907,16005533.3388432,10.92
1390,6228756282.01495,55848820661.0576,8.97
1391,5321235.44057777,143587868.417952,26.98
1392,5578115.66427736,150519719.766894,26.98
1393,22653545.1441416,523956671.288509,23.13
1394,6563253.0633085,88551444.986259,13.49
1395,5942084.57004882,160341046.716321,26.98
1396,571269.480678348,15415315.57697,26.98
1397,16531849.3132943,446095596.456965,26.98
1398,8852905.43322341,238886556.882509,26.98
1399,9872443.41081959,266398117.25695,26.98
1400,6571713.21524068,177331303.816179,26.98
1401,8433685.21613669,87380403.0988577,10.36
1402,6461756.7955138,142267646.882846,22.02
1403,7672518.41562198,225232836.345664,29.36
1404,42940163.8633527,991557634.165387,23.09
1405,7939188.67620519,116531151.266218,14.68
1406,6011223.72103636,88232296.015647,14.68
1407,20846973.3185603,611980656.928999,29.36
1408,4824121.44492665,70807897.163766,14.68
1409,16252618.3126848,188037397.367865,11.57
1410,5484981.43964353,32203623.57456,5.87
1411,13700106.3380157,201089428.426152,14.68
1412,4995518.34477834,73323641.055672,14.68
1413,15536209.155825,114019984.476953,7.34
1414,10615383.2860545,155811589.002176,14.68
1415,8039728.57678643,118006373.480735,14.68
1416,8388836.20359823,246261084.228346,29.36
1417,10788873.5306715,158358062.357092,14.68
1418,32049.6569143798,0,0
1419,8025709.4617874,235601204.480988,29.36
1420,75601397.286221,1109671703.15271,14.68
1421,34807122.9309215,129378356.321101,3.72
1422,11141730.1229448,163537719.111304,14.68
1423,16791531.9975076,246465208.989561,14.68
1424,11942241.8027435,175286845.309996,14.68
1425,31865001.4298786,935423596.629689,29.36
1426,20634704.9339695,605749337.712436,29.36
1427,25022612.4619975,734559582.48679,29.36
1428,14037662.375033,412087244.245783,29.36
1429,56460063.8147004,1397962866.04495,24.76
1430,12293590.5798826,180443902.064121,14.68
1431,77604217.227281,2019737768.67114,26.03
1432,69664828.1377375,698643419.252265,10.03
1433,38980778.675222,827631077.418974,21.23
1434,21434661.2152358,314615924.236734,14.68
1435,1266841613.31133,17895436895.013,14.13
1436,11276464.0876987,280805929.144008,24.9
1437,16348784.6449171,234874880.552834,14.37
1438,15802179.2888684,304954236.913827,19.3
1439,7082138.02885154,101745417.994645,14.37
1440,10046554.0400203,196919908.079649,19.6
1441,7904564.29546758,158296701.902636,20.03
1442,8280257.74508199,118958356.297602,14.37
1443,16714548.7155524,227031292.425875,13.58
1444,6880977.21991784,209850371.425154,30.5
1445,7066456.58238338,123347021.018664,17.46
1446,10414652.6644301,156718864.181968,15.05
1447,9550253.07195824,144150481.916248,15.09
1448,5453070.36355004,112285120.792238,20.59
1449,17662708.3444163,293204727.12777,16.6
1450,7336999.39486047,93473923.0312125,12.74
1451,8665501.40217034,273613174.793653,31.57
1452,11552566.6770309,176972433.169584,15.32
1453,9737904.29580664,149174474.635723,15.32
1454,10325788.0581819,316359790.289543,30.64
1455,3793410.60193534,116221887.93227,30.64
1456,16913103.9758238,122195393.292372,7.22
1457,19047831.4481738,195658940.178114,10.27
1458,22800341.0372424,317841611.171291,13.94
1459,10203976.5629715,156313311.968564,15.32
1460,6358763.57362316,194818608.555646,30.64
1461,20335853.3991339,311523035.660962,15.32
1462,23406352.9047364,336828994.093115,14.39
1463,7936423.04301445,121577497.22318,15.32
1464,53536751.7788534,708397647.341904,13.23
1465,11260697.27301,116151233.050368,10.31
1466,7296395.68297953,223545766.689245,30.64
1467,8648000.72206989,132478295.655428,15.32
1468,22617036.0469571,180163814.216494,7.97
1469,6241933.48173575,191239190.060933,30.64
1470,17612469.139824,320167644.667795,18.18
1471,31128300.3005294,953703726.985009,30.64
1472,6380228.21208993,97738119.0663293,15.32
1473,10091135.8307538,288916020.840452,28.63
1474,17718115.2504551,253641522.074728,14.32
1475,22581894.5199854,135991955.468505,6.02
1476,11078691.5642487,157964253.734767,14.26
1477,12522428.2231874,178448148.258664,14.25
1478,7827415.1239914,208389698.382566,26.62
1479,7309004.79982258,97293945.9924356,13.31
1480,14144119.926051,376559131.292798,26.62
1481,10113798.8135969,134630398.731118,13.31
1482,6988469.39823956,96605002.093402,13.82
1483,8762650.91593389,104792462.332994,11.96
1484,7791711.2265393,103719501.08474,13.31
1485,8902183.19596077,237003477.896318,26.62
1486,11136658.5168042,148246252.895001,13.31
1487,6982353.32167143,92945585.203384,13.31
1488,12994110.2665214,98840331.390408,7.61
1489,14303372.5492091,190399595.352053,13.31
1490,7501968.9372671,99862591.5031705,13.31
1491,11268793.7907641,150005178.986722,13.31
1492,9487163.12241619,168384415.234574,17.75
1493,10320827.0849839,137386267.148035,13.31
1494,16679034.1383982,222023576.224842,13.31
1495,8616012.40670306,114692365.964396,13.31
1496,11788381.0316527,156920789.418761,13.31
1497,52682673.9953311,453637432.975488,8.61
1498,7561079.2614087,100649439.623009,13.31
1499,10114229.6543968,37792258.731766,3.74
1500,21684505.5480551,97038947.3835526,4.48
1501,236488317.470143,710462049.67992,3
1502,118159493.373506,701508011.252806,5.94
1503,103566739.251441,340982562.421038,3.29
1504,635896412.851326,1799403527.80077,2.83
1505,78866441.7011445,485038043.047845,6.15
1506,157535039.237478,380079959.688741,2.41
1507,130012849.311393,318749877.496296,2.45
1508,323241248.012516,2210385383.47415,6.84
1509,221554722.560776,735745717.56375,3.32
1510,190259899.528001,1064383609.55092,5.59
1511,256309451.64121,956140307.79885,3.73
1512,36056504.5939405,68436048.1714226,1.9
1513,165241761.615461,715291568.573742,4.33
1514,38390523.3063036,113620204.592106,2.96
1515,69048943.5664083,202114012.526478,2.93
1516,77482405.1471579,203988733.558662,2.63
1517,26903741.785271,80183965.9329234,2.98
1518,31361226.3560941,102258226.859318,3.26
1519,55980913.7958113,173122925.423936,3.09
1520,34917140.5509243,31759566.0829384,0.91
1521,32591550.6001373,106872533.042478,3.28
1522,38249391.5655646,146563967.722365,3.83
1523,18322365.8635417,70207617.1438794,3.83
1524,27991001.9624219,92817641.236062,3.32
1525,18379977.9870208,66975937.937372,3.64
1526,42297887.1291519,124074228.428182,2.93
1527,134678056.38191,346205222.201465,2.57
1528,13351984.1470484,55092948.4428792,4.13
1529,24200534.8040115,73806147.3923125,3.05
1530,33077093.5118136,90987803.108667,2.75
1531,18118169.4214265,31388662.5802992,1.73
1532,43495634.8839357,89055447.7676584,2.05
1533,22283965.5396259,45624974.0105564,2.05
1534,17757810.0061621,30764361.0943008,1.73
1535,21137535.6910138,6492070.65363,0.31
1536,628394.859642681,0,0
1537,24755530.3642677,51409862.3580531,2.08
1538,26808474.640995,160014345.702825,5.97
1539,5024255.79206201,29988419.9301555,5.97
1540,22805704.1581738,149015288.292137,6.53
1541,20480962.1624881,133133304.33802,6.5
1542,19868598.4987229,129152544.821657,6.5
1543,23819910.5531863,130250959.751323,5.47
1544,23340891.5807268,127631427.100518,5.47
1545,98156812.6842924,536735884.282977,5.47
1546,38636548.228406,211270326.652874,5.47
1547,33602802.8940733,183745593.152128,5.47
1548,148778437.318872,354755036.887476,2.38
1549,185773316.219652,280230617.968095,1.51
1550,33941598.9922761,185598185.336719,5.47
1551,90311980.266774,83465449.4974482,0.92
1552,54586302.7569856,20824440.7308729,0.38
1553,64660891.8173549,353575770.101302,5.47
1554,40058172.0756011,219044288.477933,5.47
1555,22421510.2197148,122604114.636908,5.47
1556,25886862.0845593,141553573.479242,5.47
1557,50834456.3259806,277969883.691745,5.47
1558,33428049.1266018,123345998.68495,3.69
1559,28182708.8858165,154106975.411969,5.47
1560,54626973.8379017,143565665.831872,2.63
1561,40523678.4223618,137020154.260734,3.38
1562,52392308.708378,286488847.540972,5.47
1563,410515429.085399,1989675940.4939,4.85
1564,155177050.649484,811028229.58476,5.23
1565,152199838.872055,832252289.227428,5.47
1566,99927122.1447017,546416196.710638,5.47
1567,5956151590.84512,28322342056.5387,4.76
1568,242928729.799288,1205120520.86878,4.96
1569,1280858121.12436,5980420791.60055,4.67
1570,66885874.2886622,243828212.549389,3.65
1571,170575.904147773,0,0
1572,16976026.1458088,847101816.711819,49.9
1573,10152627.0586735,506614818.052547,49.9
1574,275937.831325085,0,0
1575,7648879.81536585,381678144.343624,49.9
1576,6302130.28491949,314475245.109668,49.9
1577,16140487.0332439,805408962.80505,49.9
1578,8691963.0811297,433728603.497807,49.9
1579,18228347.495204,909592769.636082,49.9
1580,6999037.85484151,104775550.561662,14.97
1581,13138781.2062703,69012789.393975,5.25
1582,50708275.2663993,2530338010.90134,49.9
1583,13329673.1007758,70015468.554675,5.25
1584,11645991.2951946,581133670.438242,49.9
1585,165022.375578989,0,0
1586,11146540.1030214,398276904.256732,35.73
1587,12140276.4401945,486250791.322235,40.05
1588,13297859.1573701,529132970.528712,39.79
1589,15366919.8577334,602279369.314928,39.19
1590,17298804.204725,609994694.407591,35.26
1591,14259957.9574064,588427805.711885,41.26
1592,15803809.3465202,657675108.020608,41.61
1593,27311536.7307785,1033214521.16213,37.83
1594,38878332.2305669,214473677.078038,5.52
1595,9888486.3399357,311934103.993215,31.55
1596,17915435.057646,464395578.648086,25.92
1597,9827463.48292399,428220798.697215,43.57
1598,7625841.76527524,332286734.780105,43.57
1599,7576634.17481012,282952473.67353,37.35
1600,12168490.967668,385785207.73232,31.7
1601,8248362.94357099,331514377.659482,40.19
1602,11932416.198447,479582543.631651,40.19
1603,10080691.8374773,405158833.934525,40.19
1604,8345669.17140141,239590259.441199,28.71
1605,8827934.90354812,354808966.4307,40.19
1606,11774672.7618901,473242854.506163,40.19
1607,8136178.96689449,339021821.450351,41.67
1608,8506989.10101443,349402632.601829,41.07
1609,8970316.7003164,369575303.158818,41.2
1610,12623020.2853764,535791523.842484,42.45
1611,16099673.6398452,392298814.263938,24.37
1612,2963874.56417433,125803755.186981,42.45
1613,7151126.18799182,315114550.496444,44.07
1614,26619398.0506173,960850823.430791,36.1
1615,46003799.0207033,64333103.438064,1.4
1616,95385946.2101551,3913030438.14359,41.02
1617,47146858.4386714,2077530991.11768,44.07
1618,45935481.3333705,2024151538.8798,44.07
1619,109802939.524924,3754486498.844,34.19
1620,12550404.73962,553034516.717471,44.07
1621,20603869.0161519,835278126.333525,40.54
1622,27958850.8168776,622103513.57927,22.25
1623,142030640.345132,3815104778.06606,26.86
1624,62233830.6587377,1639957959.80299,26.35
1625,80276228.331583,854233700.969963,10.64
1626,22758478.7887385,731181167.758454,32.13
1627,26142400.2130705,0,0
1628,23146589.0180368,0,0
1629,107756820.289257,0,0
1630,66380385.6266632,0,0
1631,90380549.7691955,0,0
1632,68429367.7341751,0,0
1633,20107507.8358964,0,0
1634,200154043.10621,0,0
1635,359793360.714447,0,0
1636,21648810.3404446,0,0
1637,69999808.1995576,0,0
1638,43740051.2687526,0,0
1639,121230761.938418,0,0
1640,303882894.849854,0,0
1641,63038552.4144967,0,0
1642,107594415.195583,0,0
1643,1851409393.14574,0,0
1644,603087206.022683,0,0
1645,83186086.9900062,0,0
1646,464645395.371823,0,0
1647,11900031159.7715,0,0
1648,46229073.2049769,0,0
1649,7160865001.47717,0,0
1650,7918551.48589104,55197878.9935192,6.97
1651,12245027.9436919,196510368.051576,16.05
1652,22270675.8967508,227511277.9821,10.22
1653,76688581.5887634,193118256.493454,2.52
1654,9062537.00794497,228736423.649525,25.24
1655,20301703.6572522,348404237.474997,17.16
1656,49795707.8826274,993852299.381688,19.96
1657,130952261.741624,703593641.220724,5.37
1658,64420419.1770996,376401614.31345,5.84
1659,18159616.90019,445579125.21555,24.54
1660,38228064.1983501,590244827.904631,15.44
1661,34201809.5051388,126015462.668282,3.68
1662,189518681.261294,357020501.42239,1.88
1663,14638752.301401,318026982.73575,21.73
1664,40640528.8788167,473654465.142636,11.65
1665,75264709.8083186,171962977.731493,2.28
1666,88372461.2812977,266454239.182741,3.02
1667,48754133.6105422,244855734.652351,5.02
1668,106054239.264681,307952632.737987,2.9
1669,55892081.3330861,707165906.91352,12.65
1670,16432477.6888961,320742436.545468,19.52
1671,23578298.9834139,545727034.319331,23.15
1672,297558099.00988,833682937.411775,2.8
1673,272700011.401504,827419376.869496,3.03
1674,38159291.5884352,157932284.012458,4.14
1675,144834028.948615,391697550.310248,2.7
1676,3219804.71733594,82079378.4310088,25.49
1677,199475599.146353,954837395.083373,4.79
1678,8341.77233716245,0,0
1679,81241396.2447101,308615241.927472,3.8
1680,8135442.33608324,264590913.022509,32.52
1681,66634702.3298572,270852917.411789,4.06
1682,72130713.7381396,306282182.157046,4.25
1683,20302763.7323613,320603195.523271,15.79
1684,213175355.314571,2089645773.37665,9.8
1685,183102359.443593,452038697.651432,2.47
1686,8150736621.67918,80334683957.1976,9.86
1687,226940531.251125,1032219184.49166,4.55
1688,3179086853.50106,31112923200.1488,9.79
1689,2350988751.44344,14434196677.8559,6.14
1690,2610849.10891967,27036865.8603135,10.36
1691,100146938.611382,348233210.694153,3.48
1692,30820568.2569058,373692748.540886,12.12
1693,71299342.333626,285487844.332762,4
1694,37098703.3142987,516525202.280973,13.92
1695,70258368.6429274,1080886812.22712,15.38
1696,490264379.791972,2754172628.86953,5.62
1697,101874753.135488,380948245.850726,3.74
1698,20419761.5558255,89868910.0436835,4.4
1699,254729316.495592,1077965187.98782,4.23
1700,1859449503.98612,47178688316.4887,25.37
1701,35262228.5996595,649576366.470788,18.42
1702,297929648.046509,2104222028.28182,7.06
1703,1092562535.77608,4242511268.27237,3.88
1704,1414381002.2451,5017864980.23684,3.55
1705,181191415.212754,1273203040.80147,7.03
1706,60879.9065730034,0,0
1707,228174819.910613,349363160.916173,1.53
1708,75312160.1831571,242946087.284158,3.23
1709,211722335.577872,791722238.253512,3.74
1710,52977714.2753097,280916400.861011,5.3
1711,96630182.8787772,633160532.971478,6.55
1712,776186941.186849,2952513779.15967,3.8
1713,76989005.1205173,566158162.12756,7.35
1714,38133111.9406834,222930673.070231,5.85
1715,143984902.778547,660334855.238244,4.59
1716,51193142.5738994,183007559.037571,3.57
1717,123325035.933987,441743127.955423,3.58
1718,215593180.486595,947781063.046638,4.4
1719,61916676.0919245,164520375.47105,2.66
1720,61142818.0814456,266420121.839763,4.36
1721,298895056.010427,1301245313.81676,4.35
1722,54762537.9476205,0,0
1723,37947118.5332934,125639466.967148,3.31
1724,66999279.8480812,322545475.509265,4.81
1725,80885486.6450697,250576712.959522,3.1
1726,28007256.6201509,75384522.9254653,2.69
1727,56658734.0624785,403762982.059246,7.13
1728,183581452.937381,754685833.236784,4.11
1729,128006431.046614,429155631.664086,3.35
1730,287435134.89484,1609487069.18212,5.6
1731,323194629.484192,2039483205.12887,6.31
1732,265872137.808699,1461874701.30158,5.5
1733,14227585004.0979,49486736622.2067,3.48
1734,466757159.921169,1537550835.71585,3.29
1735,2213772215.26185,6621229047.77863,2.99
1736,484040596.052753,1173207836.81254,2.42
1737,279240070.400226,1319498670.70673,4.73
1738,6426180284.60652,23741990472.2021,3.69
1739,7791336.01928071,59365273.5654885,7.62
1740,9198881.9808439,76085773.2944,8.27
1741,9139617.15225782,82361198.567682,9.01
1742,9007880.19349353,62844359.9852857,6.98
1743,9146223.38530394,71976026.956243,7.87
1744,21817864.3195817,136131586.015354,6.24
1745,9320603.68008744,56374652.37814,6.05
1746,10641414.0479888,81681603.0137424,7.68
1747,8400458.17499902,71570828.836717,8.52
1748,9763940.43798393,76689437.2483568,7.85
1749,8782792.37671538,76396886.2103336,8.7
1750,16886349.462479,140001610.937066,8.29
1751,20426195.7978681,96807456.8574032,4.74
1752,23433444.2750571,118556207.382743,5.06
1753,34838596.8978715,170727655.400796,4.9
1754,22264374.5126742,83335618.594254,3.74
1755,34924642.1508688,179627032.683259,5.14
1756,9492549.18174966,6813650.26767559,0.72
1757,8314808.90152171,84450271.437232,10.16
1758,164773802.343396,1253949256.16104,7.61
1759,47936102.8239832,172031876.684976,3.59
1760,387798.707557318,7146325.55129,18.43
1761,3470740.32014473,63957531.9886392,18.43
1762,14466990.2812035,263957088.242853,18.25
1763,2428607.73940217,32848016.6603243,13.53
1764,7440404.16974615,100635463.364589,13.53
1765,5940473.88806432,80347592.6060387,13.53
1766,11785944.0878951,159410469.355182,13.53
1767,5911311.09572324,79953152.666999,13.53
1768,9298409.02230256,107133262.740448,11.52
1769,27111006.1355073,300442718.384707,11.08
1770,21769177.1550764,304357009.718803,13.98
1771,6137230.98060828,85805230.7583866,13.98
1772,938344.962983984,14167142.76094,15.1
1773,1080701.40390277,11466940.11258,10.61
1774,34660842.3363192,371531728.66681,10.72
1775,59088912.4552657,0,0
1776,4331060.46225279,70552994.4236933,16.29
1777,220796634.086008,2893300210.8579,13.1
1778,10487757.3995644,168138121.952089,16.03
1779,150092708.539273,7100472.616482,0.05
1780,40847806.7825705,1932726.9014235,0.05
1781,52692114.7074782,3134876.1744242,0.06
1782,55755857.9086226,1420639.7991016,0.03
1783,99304988.2338679,4970346.9470758,0.05
1784,95864449.4432973,4535083.0482758,0.05
1785,36529713.6817499,1959640.64611224,0.05
1786,37307508.3240235,2023484.69298052,0.05
1787,35855508.5063953,1726585.96159824,0.05
1788,38915734.8275662,1836469.8005745,0.05
1789,46093764.6460622,2107122.32550168,0.05
1790,318686.500053786,0,0
1791,1483956134.16018,39246022.8712649,0.03
1792,431597498.429741,14961563.8748982,0.03
1793,370622846.67437,13022064.8260736,0.04
1794,516828757.767455,20168661.49874,0.04
1795,1129978918.30932,42753439.0204046,0.04
1796,591035715.96661,22195468.555232,0.04
1797,1916330.10808157,42482347.790344,22.17
1798,14104047.9154203,453754694.929724,32.17
1799,23504399.86005,621712844.987992,26.45
1800,15365270.2341569,470218016.58722,30.6
1801,12011502.4000483,322948681.313378,26.89
1802,12170051.9823227,350247487.29031,28.78
1803,11865807.8493818,429284068.670326,36.18
1804,9699993.98102397,268517561.627564,27.68
1805,46202086.837659,263965975.466584,5.71
1806,5900607.1280996,26352381.793276,4.47
1807,32446882.3978631,695556189.865936,21.44
1808,44004879.8623278,879964987.208811,20
1809,2542225.16868085,69359857.8637635,27.28
1810,13761844.4702137,266913588.327137,19.4
1811,290043247.489275,7532026387.58415,25.97
1812,190198928.619648,5191467357.19084,27.29
1813,18234116.1043077,369940961.439072,20.29
1814,1168623988.33976,5325813978.79088,4.56
1815,33891098.3091303,626834504.19909,18.5
1816,58128144.1577532,2542862.3376373,0.04
1817,99823158.3079326,3633371.240898,0.04
1818,63499661.520019,2998408.79899404,0.05
1819,324277947.81098,4336522.84831311,0.01
1820,2639855333.79734,116116751.227285,0.04
1821,188512005.934898,7244588.3589868,0.04
1822,42863884593.4434,938281337.290842,0.02
1823,2978525636.21009,126026130.132023,0.04
1824,7415470050.95308,144610627.09665,0.02
1825,53672076.1479396,91043266.8079306,1.7
1826,17658491.4035394,119645009.346294,6.78
1827,34500497.9498286,218250870.22549,6.33
1828,38944655.0719378,263131646.012861,6.76
1829,78873658.0674903,478370102.283816,6.07
