"Muni_ID","ID","Muni","Does","Other_caprine"
1210,"1821210","Marvão",28.62,54.675
1211,"1821211","Monforte",54,10.575
707,"1820707","Mora",0,9.405
1212,"1821212","Nisa",187.785,79.11
1213,"1821213","Ponte de Sor",189.18,95.535
1214,"1821214","Portalegre",261.495,176.49
701,"1830701","Alandroal",952.245,170.415
702,"1830702","Arraiolos",264.06,77.22
703,"1830703","Borba",0,7.74
704,"1830704","Estremoz",85.905,42.48
705,"1830705","Évora",43.65,48.6
706,"1830706","Montemor-o-Novo",20.43,39.69
708,"1830708","Mourão",310.77,23.715
709,"1830709","Portel",137.565,175.095
710,"1830710","Redondo",72.045,39.915
711,"1830711","Reguengos de Monsaraz",283.05,72.54
1215,"1831215","Sousel",0,2.835
712,"1830712","Vendas Novas",0,7.02
713,"1830713","Viana do Alentejo",504.405,116.415
714,"1830714","Vila Viçosa",277.425,52.56
201,"1840201","Aljustrel",94.14,59.85
202,"1840202","Almodôvar",158.895,90.585
203,"1840203","Alvito",0,7.515
204,"1840204","Barrancos",2.34,9.135
205,"1840205","Beja",466.605,199.98
206,"1840206","Castro Verde",53.28,24.885
207,"1840207","Cuba",184.275,71.37
208,"1840208","Ferreira do Alentejo",2.565,16.65
209,"1840209","Mértola",1192.365,201.645
210,"1840210","Moura",905.805,164.295
212,"1840212","Ourique",115.02,131.445
213,"1840213","Serpa",525.285,125.82
214,"1840214","Vidigueira",257.49,47.43
1403,"1851403","Almeirim",4.455,2.835
1404,"1851404","Alpiarça",0,48.105
1103,"1851103","Azambuja",175.095,20.43
1405,"1851405","Benavente",481.41,16.2
1406,"1851406","Cartaxo",30.285,9.855
1407,"1851407","Chamusca",133.065,9.405
1409,"1851409","Coruche",298.35,143.415
1412,"1851412","Golegã",0.45,0.225
1414,"1851414","Rio Maior",414.495,66.915
1415,"1851415","Salvaterra de Magos",3.285,4.23
1416,"1851416","Santarém",873.63,92.475
801,"1500801","Albufeira",0.45,7.74
802,"1500802","Alcoutim",379.53,36.135
803,"1500803","Aljezur",0.945,54.225
804,"1500804","Castro Marim",662.13,97.155
805,"1500805","Faro",20.88,3.51
806,"1500806","Lagoa",36.855,2.565
807,"1500807","Lagos",5.85,7.74
808,"1500808","Loulé",75.33,44.37
809,"1500809","Monchique",0,48.105
810,"1500810","Olhão",0.72,0.72
811,"1500811","Portimão",0,6.12
812,"1500812","São Brás de Alportel",32.4,4.23
813,"1500813","Silves",63.36,82.395
814,"1500814","Tavira",116.19,55.17
815,"1500815","Vila do Bispo",43.875,27.45
816,"1500816","Vila Real de Santo António",32.625,3.51
