agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,21297,21297,21298,21307,21457,21592,21591,21649,21653,21708,22581,23445,24308,25172,26035,26899,27762,28626,29489,30352,31789,33221,33636,34051,34383,34714,37086,39453,37462,37564,37557,37558,37557
Trás-os-Montes,2,61689,61689,61689,61685,61694,61662,61616,61502,61459,61399,62515,63625,63954,65067,65914,66783,66777,66508,65762,65754,67821,67780,67780,67858,68047,68321,68428,68379,68359,68506,68534,68512,68510
Beira Litoral,3,16699,16699,16699,16716,16737,16754,16786,16802,16902,17100,18100,19400,21300,21900,22100,22600,23100,23600,24100,25242,25682,26138,28336,30533,30360,30193,32570,34943,33392,33446,33429,33439,33438
Beira Interior,4,16248,16246,16246,16361,16405,16502,16536,16547,16712,17000,18000,19100,19500,20100,20800,21190,21200,21250,21300,21414,21857,22254,23102,23950,25113,26236,25975,25687,24774,24813,24774,24795,24793
Ribatejo e Oeste,5,35051,35011,35010,35303,35336,35618,35589,35781,36469,37405,39096,40842,42587,44333,46079,47824,49570,51316,53061,52974,57708,61497,62664,63946,68042,72335,75607,78810,78462,78396,77659,77692,77569
Alentejo,6,24544,24539,24599,24071,23846,23788,23782,23623,23290,22998,22682,22400,22139,22044,21805,21522,21384,19483,17207,16664,14345,13784,13504,13747,13733,14832,15504,15022,13143,12514,12494,12597,12538
Algarve,7,1399,1515,1595,1599,1586,1568,1542,1539,1536,1534,1967,2297,2627,2957,3287,3617,3850,3838,3834,3822,3689,3554,3581,3776,4082,4291,4628,4602,4503,4440,4395,4216,4159
