Muni_ID,ID,Muni,fertiliser,irrig_nha,m_app99_nha,sludge,graz_tot,storage09_nha,total_sum
1317,1141317,Vila Nova de Gaia,0.406752712,0,0.251354536,0.907628657,0.40135737009544,0.259711599,2.22680487409544
1301,1151301,Amarante,0.742189518,0,0.162947444,0.010581649,0.145764746227709,0.095467221,1.15695057822771
1302,1151302,Baião,0.419508121,0,0.13532933,0,0.212327835051546,0.108773486,0.875938772051546
304,1150304,Cabeceiras de Basto,0.233561617,0,0.189124888,0,0.643658449446231,0.190813795,1.25715874944623
106,1150106,Castelo de Paiva,1.174048411,0.0098166441307578,0.331139806,0,0.487481426448737,0.27688748,2.27937376757949
305,1150305,Celorico de Basto,0.836684511,0,0.259325683,0.004422393,0.65445063447849,0.21078806,1.96567128147849
1804,1151804,Cinfães,0.411823546,0,0.116805643,0,0.650406285072952,0.113317403,1.29235287707295
1303,1151303,Felgueiras,0.745583236,0,0.492088926,0.011449226,0.455566231983528,0.404987837,2.10967545698353
1305,1151305,Lousada,1.064638854,0,0.32673751,0.005037557,0.427470735785953,0.242530347,2.06641500378595
1307,1151307,Marco de Canaveses,0.516974439,0,0.109156815,0.025442446,0.297222395023328,0.123168274,1.07196436902333
1705,1151705,Mondim de Basto,0.237877312,0,0.06126561,0,0.290058008982036,0.05787183,0.647072760982036
1309,1151309,Paços de Ferreira,0.913016463,0,0.641724672,0.076027067,0.730242954324587,0.463690997,2.82470215332459
1310,1151310,Paredes,0.852171355,0,0.383413943,0,0.50003007518797,0.362980425,2.09859579818797
1311,1151311,Penafiel,0.76535063,0,0.300391306,0.0376875,0.303362777947,0.23607915,1.642871363947
1813,1151813,Resende,0.280284638,0,0.061037625,0.002391437,0.195148224244203,0.087007036,0.625868960244203
1709,1151709,Ribeira de Pena,0.481395023,0,0.211753869,0,0.396718473074301,0.072718026,1.1625853910743
104,1160104,Arouca,0.592858156,0,0.612844607,0,0.685351133049136,0.267226112,2.15828000804914
113,1160113,Oliveira de Azeméis,1.242620773,0,2.183944847,0.01393913,0.978259513412352,1.123941274,5.54270553741235
109,1160109,Santa Maria da Feira,1.087291189,0,0.795876513,0,0.688427419354839,0.638206363,3.20980148435484
116,1160116,São João da Madeira,0,,,0,,0,
119,1160119,Vale de Cambra,0.435321696,0,0.464647436,0,0.508434829059829,0.237787674,1.64619163505983
1701,1171701,Alijó,0.150663659,0,0.030006954,0.00093569,0.0528430690774223,0.0269479,0.261397272077422
1801,1171801,Armamar,0.208527325,0,0.020169678,0.002024537,0.0120581754076686,0.020792761,0.263572476407669
403,1170403,Carrazeda de Ansiães,0.191528879,0,0.041066961,0,0.0713436350257542,0.030664615,0.334604090025754
404,1170404,Freixo de Espada à Cinta,0.18725651,0,0.020282297,0,0.0578389653733834,0.01207486,0.277452632373383
1805,1171805,Lamego,0.12293155,0,0.037666358,0.004378348,0.0631306765523633,0.03642558,0.264532512552363
1704,1171704,Mesão Frio,0.002188391,0,0.005232775,0,0.00135009310986965,0.015534502,0.0243057611098697
1807,1171807,Moimenta da Beira,0.091152344,0,0.405039035,0.005286582,0.191260941566123,0.223638082,0.916376984566123
1812,1171812,Penedono,0.516420431,0,0.104165461,0,0.0937431298814001,0.048370525,0.7626995468814
1708,1171708,Peso da Régua,0.145478405,0,0.01404813,0.016161733,0.0112532761496307,0.020368374,0.207309918149631
1710,1171710,Sabrosa,0.064526012,0,0.335502656,0.001073949,0.0500944324217982,0.457707743,0.908904792421798
1711,1171711,Santa Marta de Penaguião,0.13331068,0,0.012713568,0,0.0097822445561139,0.016995713,0.172802205556114
1815,1171815,São João da Pesqueira,0.238562467,0,0.008610454,0.001037198,0.0169523082792827,0.006594817,0.271757244279283
1818,1171818,Sernancelhe,0.279280119,0,0.263330707,0,0.101869214102817,0.222520177,0.867000217102817
1819,1171819,Tabuaço,0.254656139,0.00112250831295844,0.024300733,0.001812542,0.0331638141809291,0.022821057,0.337876793493888
1820,1171820,Tarouca,0.138021453,0,0.461540096,0.008613907,0.179649495485927,0.481106886,1.26893183748593
409,1170409,Torre de Moncorvo,0.152926945,0,0.074862353,0.003334576,0.0688010061486864,0.088449558,0.388374438148686
410,1170410,Vila Flor,0.263391253,0,0.024572138,0,0.0607467357289306,0.016045124,0.364755250728931
914,1170914,Vila Nova de Foz Côa,0.146562989,0,0.008694659,0,0.031414841657476,0.004477178,0.191149667657476
1714,1171714,Vila Real,0.059766179,0,0.186791793,0.012401848,0.257983169440242,0.18813222,0.705075209440242
401,1180401,Alfândega da Fé,0.282496615,0.000818360768642122,0.024270895,0,0.0727514667120143,0.015719058,0.396056395480656
1702,1181702,Boticas,0.10920941,0.00476360764064418,0.11209215,0,0.280447750415252,0.123068487,0.629581405055896
402,1180402,Bragança,0.278941126,0.013046481030224,0.052439566,0.00163153,0.177273181427104,0.035721337,0.559053221457328
1703,1181703,Chaves,0.195701021,0,0.303989733,0.002965895,0.195550821355236,0.274204351,0.972411821355236
405,1180405,Macedo de Cavaleiros,0.285343719,0,0.10031647,0.001810673,0.162110260055956,0.099676904,0.649258026055956
406,1180406,Miranda do Douro,0.125975129,0,0.083662953,0,0.271610965937744,0.04804427,0.529293317937744
407,1180407,Mirandela,0.251763281,0.000703283683659499,0.096128695,0.003552869,0.0682588386888943,0.109051539,0.529458506372554
408,1180408,Mogadouro,0.17787946,0.000301349910052749,0.14664573,0,0.132102326432296,0.077861977,0.534790843342349
1706,1181706,Montalegre,0.084762954,0,0.041209639,0,0.241030763084299,0.0321733,0.399176656084299
1707,1181707,Murça,0.118575289,0.00304286973905724,0.061887626,0.000982553,0.0682638888888889,0.045157774,0.297910000627946
1712,1181712,Valpaços,0.373852387,0.000991379746835443,0.06774292,0.000838166,0.0907717876331846,0.054738206,0.58893484638002
1713,1181713,Vila Pouca de Aguiar,0.110461292,0,0.225989773,0,0.359628185127405,0.168569791,0.864649041127405
411,1180411,Vimioso,0.232433424,0,0.05193286,0,0.158881919073551,0.037895094,0.481143297073551
412,1180412,Vinhais,0.350445536,0,0.077183646,0,0.231490406578346,0.059627263,0.718746851578346
101,1610101,Águeda,0.418236876,0.159891434576984,1.263121387,0,0.789879138202838,0.677388899,3.30851773477982
102,1610102,Albergaria-a-Velha,0.492558609,0.0729920290061817,1.733770804,0,1.0811697574893,0.627922925,4.00841412449548
103,1610103,Anadia,0.058378699,0.00816028699941962,0.464239698,0,0.154556006964597,0.310798611,0.996133301964017
105,1610105,Aveiro,0.638099543,0.116551767739274,0.405148515,0.102740179,0.586823432343234,0.212319514,2.06168295108251
108,1610108,Estarreja,0.706178572,1.05578993192562,1.236315789,0,1.59957138354869,0.49568335,5.09353902647431
110,1610110,Ílhavo,0.48913783,0.123779890510949,1.60446472,0.23628513,0.460875912408759,1.934925099,4.84946858191971
111,1610111,Mealhada,0.034646866,0.047100956088993,0.963471897,0,0.335925058548009,0.359485247,1.740630024637
112,1610112,Murtosa,0.785138817,0.292864406402227,1.540772443,0,1.90606819763396,0.61037526,5.13521912403619
114,1610114,Oliveira do Bairro,0.409040802,0.250302968521641,0.468375492,0.001435256,0.427515458122541,0.261553173,1.81822314964418
115,1610115,Ovar,0.454517048,0.31143508308428,2.305923491,0.001761053,2.0378123132098,0.854905308,5.96635429629408
117,1610117,Sever do Vouga,0.066809825,0.266246811728395,3.660185185,0,0.881296296296296,2.244117941,7.11865605902469
118,1610118,Vagos,0.525868257,0.114280823576264,0.834938272,0,0.817164476304261,0.388681184,2.68093301288053
602,1620602,Cantanhede,0.244577966,0.0961244275324676,0.716541991,0,0.616602597402597,0.440833567,2.11468054893506
603,1620603,Coimbra,0.345579785,0.159235171995378,0.177478814,0.019780887,0.157305469953775,0.099329811,0.958709938949153
604,1620604,Condeixa-a-Nova,0.132862613,0.107666007878151,0.120246849,0.001983551,0.17296743697479,0.080262058,0.615988515852941
605,1620605,Figueira da Foz,0.644026937,0.309512449809403,0.555198766,0.022750554,0.531584679615175,0.229123465,2.29219685142458
608,1620608,Mira,0.276218019,0.197290667600374,1.741139122,0,0.979234360410831,1.332317508,4.52619967701121
610,1620610,Montemor-o-Velho,0.911931253,0.0176417413282822,0.5452859,0,0.730235586598793,0.23921685,2.44431133092708
613,1620613,Penacova,0.150741042,0.0283847389659521,0.31703657,0.002162376,0.311286254728878,0.304626557,1.11423753869483
615,1620615,Soure,0.250327299,0.621012580645161,1.185275623,0.000662311,0.262200898325847,0.253311809,2.57279052097101
1004,1631004,Batalha,0.082983983,0.0851074078947368,1.27062753,0,0.313886639676113,0.934499854,2.68710541457085
1009,1631009,Leiria,0.049284937,0.00921298008213552,3.592443532,0.043205616,0.756141683778234,2.276879288,6.72716803686037
1010,1631010,Marinha Grande,0.391921472,0.0274002597402597,0.280909091,0,0.384805194805195,0.26967035,1.35470636754545
1015,1631015,Pombal,0.145138855,0.121689357108082,1.169296495,0.012412833,0.541385102239533,0.687672682,2.67759532434762
1016,1631016,Porto de Mós,0.07387296,0.00344403820895522,2.053734328,0,0.931770149253732,1.4840554,4.54687687546269
1002,1641002,Alvaiázere,0.27003065,0.0024277418004187,0.366817865,0,0.264110258199581,0.170872892,1.074259407
1003,1641003,Ansião,0.267247222,0.0145684121338912,0.470820084,0.002214978,0.243430962343096,0.207884143,1.20616580147699
601,1640601,Arganil,0.398467302,0.174978517191977,0.261375358,0,0.198273638968481,0.132647953,1.16574276916046
1007,1641007,Castanheira de Pêra,0.429069767,0.0249449111111111,0.286333333,0,0.320444444444444,0.297612345,1.35840480055556
1008,1641008,Figueiró dos Vinhos,0.28340118,0.0373065183246073,0.248324607,0,0.143534031413613,0.261058088,0.97362442473822
606,1640606,Góis,0.176802774,0.0123772411764706,1.394941176,0,0.422411764705882,1.057262703,3.06379565888235
607,1640607,Lousã,0.109022432,0.0250278268292683,1.112731707,0.00283737,0.272365853658537,1.446337137,2.96832232648781
609,1640609,Miranda do Corvo,0.300880915,0.124755583212735,0.173878437,0,0.152011577424023,0.166693159,0.918219671636758
611,1640611,Oliveira do Hospital,0.143818264,0.0438557951564077,1.930871174,0.003549427,0.227840565085772,2.688811365,5.03874659024218
612,1640612,Pampilhosa da Serra,0.473655172,0.00347728959276018,0.204230769,0,0.0989819004524887,0.231367828,1.01171295904525
1013,1641013,Pedrógão Grande,0.445563092,0.00982184836065574,0.154692623,0,0.126454918032787,0.146316377,0.882848858393443
614,1640614,Penela,0.263857305,0.0572851777188329,0.146472149,0,0.202475685234306,0.120434173,0.790524489953139
616,1640616,Tábua,0.421092307,0.02905742529274,0.165995316,0,0.24144262295082,0.139224988,0.99681265924356
617,1640617,Vila Nova de Poiares,0.292367058,0.00987162068965517,0.252298851,0,0.191340996168582,0.24308545,0.988963975858237
901,1650901,Aguiar da Beira,0.293967234,0.072173882960987,0.774101367,0,0.425091697232411,0.27335278,1.8386869611934
1802,1651802,Carregal do Sal,0.142698488,0.01588807523066,0.57087296,0,0.213647977288857,0.251788541,1.19489604151952
1803,1651803,Castro Daire,0.236989899,0.00812891407263294,0.516316472,0,0.406173800259403,0.234874483,1.40248356833204
1806,1651806,Mangualde,0.334220196,0.00968137822730902,0.202520628,0,0.171171147191908,0.155178168,0.872771517419217
1808,1651808,Mortágua,0.085380459,0,2.601368421,0,0.516046783625731,2.813798059,6.01659372262573
1809,1651809,Nelas,0.190118602,0.00995607331166486,0.324499819,0,0.12569880823402,0.117239247,0.767512549545685
1810,1651810,Oliveira de Frades,0.095952126,0.0107963767629281,3.682155809,0,0.995413028878442,1.299149237,6.08346657764137
1811,1651811,Penalva do Castelo,0.333420712,0.00459581007751938,0.147612403,0,0.118077519379845,0.070314011,0.674020455457364
1814,1651814,Santa Comba Dão,0.03328832,0.0239864488636364,1.598425325,0.000242782,0.401915584415584,1.529094743,3.58695320327922
1816,1651816,São Pedro do Sul,0.287309065,0.0229732556788167,1.08433439,0.011313851,0.655216587427364,0.361053845,2.42220099410618
1817,1651817,Sátão,0.224402342,0.0053230604853314,0.930641072,0,0.338812024628758,0.50200759,2.00118608911409
1821,1651821,Tondela,0.094929193,0.0731391496062992,1.237069912,0.000716533,0.375674063469339,0.355863934,2.13739278507564
1822,1651822,Vila Nova de Paiva,0.060885166,0.0569669332084894,1.31917603,0,0.476735330836455,0.903996788,2.81776024804494
1823,1651823,Viseu,0.309836029,0,0.331860305,0,0.187478977175219,0.195835639,1.02501095017522
1824,1651824,Vouzela,0.096843491,0.045916432111001,1.90697225,0,0.688255698711596,1.16552832,3.9035161918226
1413,1661413,Mação,0.172851497,0,0.170618047,0,0.223998763906057,0.144964275,0.712432582906057
506,1660506,Oleiros,0.194910024,0.0253095029337804,0.60131601,0,0.118952221290863,0.774187078,1.71467483622464
508,1660508,Proença-a-Nova,0.321999534,0,0.106678049,0,0.127056097560976,0.088950461,0.644684141560976
509,1660509,Sertã,0.21537264,0.00326158708891596,0.491542834,0,0.212838002436054,0.43456148,1.35757654352497
510,1660510,Vila de Rei,0.153797277,0.00478331470588235,0.428147059,0,0.134588235294118,0.303369097,1.024684983
905,1670905,Fornos de Algodres,0.301651718,0.00879942675608895,0.13999647,0,0.145241793152136,0.065516181,0.661205588908225
906,1670906,Gouveia,0.133297188,0.0467370726534296,0.096896811,0,0.136212394705175,0.052596002,0.465739468358605
912,1670912,Seia,0.172290771,0.0483797085020243,0.092898417,0,0.182375782112624,0.067275471,0.563220149614648
902,1680902,Almeida,0.047832289,0.00274753814693259,0.079457208,0,0.374832618025751,0.041244634,0.546114287172684
903,1680903,Celorico da Beira,0.114478972,0,0.057920269,0,0.186419308357349,0.032817094,0.391635643357349
904,1680904,Figueira de Castelo Rodrigo,0.1398978,0.00263813502074341,0.031712274,0,0.174527092151029,0.016984046,0.365759347171772
907,1680907,Guarda,0.062020781,0.0128342103075644,0.090554343,0.003779003,0.289823877805486,0.058264906,0.51727712111305
908,1680908,Manteigas,0.0388522,0.0226144930555556,0.177291667,0,0.284131944444444,0.153007951,0.6758982555
909,1680909,Mêda,0.225723643,0.000987564357505674,0,0,0.108884686047768,0.022792104,0.358387997405274
910,1680910,Pinhel,0.090166002,0.00148087852000847,0.067418484,0,0.270282130002117,0.034973489,0.464320983522126
911,1680911,Sabugal,0.03981536,0.00249399689922481,0.052052513,0,0.462341085271318,0.033159147,0.589862102170543
913,1680913,Trancoso,0.229194162,0,0.096436854,0,0.193136179775281,0.050189703,0.568956898775281
502,1690502,Castelo Branco,0.041572641,0,0.041909782,0,0.18071975171172,0.023842535,0.28804470971172
505,1690505,Idanha-a-Nova,0.034571475,0,0.03896689,0,0.309107116123559,0.020889595,0.403535076123559
507,1690507,Penamacor,0.187208655,0.0032522140316042,0.060287913,0,0.257980474890378,0.02990858,0.538637836921982
511,1690511,Vila Velha de Ródão,0.062680096,0.00289389069973428,0.05686271,0,0.15392028343667,0.035639588,0.311996568136404
501,16A0501,Belmonte,0.18795966,0.012504328008089,0.07692821,0,0.184325581395349,0.043415374,0.505133153403438
503,16A0503,Covilhã,0.196204873,0,0.128901038,0,0.232448109710897,0.070416062,0.627970082710897
504,16A0504,Fundão,0.244019873,0.00579495184883405,0.078515501,0.000943292,0.179563496682575,0.047355094,0.556192208531409
1001,16B1001,Alcobaça,0.361627735,0.0500663387470998,1.018516446,0.003655256,0.362548109731132,0.98734746,2.78376134547823
1101,16B1101,Alenquer,0.094867498,0.00143957576588935,0.170717878,0.001085937,0.135986282578875,0.069400451,0.473497622344764
1102,16B1102,Arruda dos Vinhos,0.071238088,0.000917850142045455,0.213661222,0.000649992,0.199712357954545,0.146843149,0.633022659096591
1005,16B1005,Bombarral,0.14053806,0.00658694738084002,0.600703162,0.000478687,0.105474280320906,0.152164808,1.00594594470175
1104,16B1104,Cadaval,0.133640852,0,0.33109375,0.001105537,0.146009615384615,0.295867273,0.907717027384615
1006,16B1006,Caldas da Rainha,0.091442212,0.0961168363832077,0.773616792,0.010714674,0.221851453175458,0.414262131,1.60800409855867
1108,16B1108,Lourinhã,0.283078864,0.0438431611987941,1.400877815,0.002436274,0.363555594963646,0.993584649,3.08737635816244
1011,16B1011,Nazaré,0.81191984,0.0282645090329437,0.606939426,0.023092113,0.742954303931987,0.417706621,2.63087681296493
1012,16B1012,Óbidos,0.207722109,0,0.47992,0.064241594,0.0592096,0.153430368,0.964523671
1014,16B1014,Peniche,0.676734371,0.0221704065708419,0.300944559,0.00124509,0.154989733059548,0.11879848,1.27488263963039
1112,16B1112,Sobral de Monte Agraço,0.121273851,0.00102916634354401,0.4438038,0.000912553,0.647394338891043,0.285368092,1.49978180123459
1113,16B1113,Torres Vedras,0.145583082,0.0063863753526457,0.448622445,0.00138313,0.274264088625886,0.270839029,1.14707814997853
1401,16C1401,Abrantes,0.109871678,0.00389793511420829,0.037217189,0.001874304,0.157391405342625,0.034085631,0.344338142456833
1402,16C1402,Alcanena,0.41840366,0,0.119596167,0.005654025,0.306349532283824,0.072870256,0.922873640283824
1408,16C1408,Constância,0.238014542,0,0.011546763,0.001437289,0.0283453237410072,0.008903204,0.288247121741007
1410,16C1410,Entroncamento,0.873602028,0.13540498630137,0.021409002,0.005360643,0.103268101761252,0.01775465,1.15679941106262
1411,16C1411,Ferreira do Zêzere,0.004204436,0.0208696950950066,2.117534247,0.002896084,0.19405214317278,0.94565587,3.28521247526779
1421,16C1421,Ourém,0.067883157,0,1.466645862,0.040529258,0.269068423485899,0.734231287,2.5783579874859
1417,16C1417,Sardoal,0.428274469,0,0.062557604,0.00481153,0.15384024577573,0.050006038,0.69948988677573
1418,16C1418,Tomar,0.083695876,0.00539349926122932,0.521761229,0.004133003,0.187166075650118,0.191892852,0.994042534911347
1419,16C1419,Torres Novas,0.16635699,0,0.12410671,0.001109949,0.112469684721099,0.065557566,0.469600899721099
1420,16C1420,Vila Nova da Barquinha,0.193179412,0,0.032106538,0.000881552,0.0791283292978208,0.021762524,0.327058355297821
1115,1711115,Amadora,0.006014642,0,0.021311475,0.000122963,0.189016393442623,0.017549197,0.234014670442623
1105,1711105,Cascais,0.08439941,0,0.03464135,0.001327317,0.225822784810127,0.025468052,0.371658913810127
1106,1711106,Lisboa,0,0,0.006206897,0,0.0386206896551724,0.006015704,0.0508432906551724
1107,1711107,Loures,0.195107913,0.0362514150723285,0.275566962,0.07044634,0.409531031264582,0.12087968,1.10778334133691
1109,1711109,Mafra,0.45103357,0.244083024445402,0.271768253,0.029705842,0.549514322636227,0.204884699,1.75098971108163
1116,1711116,Odivelas,0.025710143,0.000225705263157895,0.080084211,0.001961185,0.378357894736842,0.079631879,0.565971018
1110,1711110,Oeiras,0.01489916,0,0.004,0.00809183,0.0239,0.002230524,0.053121514
1111,1711111,Sintra,0.372784434,0,0.138523412,0.00402467,0.264167476199728,0.112341346,0.891841338199728
1114,1711114,Vila Franca de Xira,0.965835275,0,0.080779482,0.014221841,0.215766081000596,0.047721001,1.3243236800006
1502,1721502,Alcochete,0.275414688,0.0186258340740741,0.106678519,0.002917524,0.433632592592593,0.098273607,0.935542764666667
1503,1721503,Almada,0.585279275,0.0381140448113208,0.149716981,0.622719082,0.458325471698113,0.122883418,1.97703827250943
1504,1721504,Barreiro,0.107641013,0.0519601144578313,0.192048193,0.0013016,1.21379518072289,0.158282146,1.72502824718072
1506,1721506,Moita,0.070793866,0.0630830344827586,1.1559375,0.001151851,1.38164870689655,0.55553343,3.22814838837931
1507,1721507,Montijo,0.116067033,0.00276985043048789,0.440541948,0.003332468,0.274873523326437,0.36674245,1.20432727275693
1508,1721508,Palmela,0.16700784,0.00596033975127617,0.177934838,0.00237397,0.361265887834458,0.157721333,0.872264208585734
1510,1721510,Seixal,0.010426901,0.408285612903226,0.027492669,0.007160449,0.176480938416422,0.018304961,0.648151531319648
1511,1721511,Sesimbra,0.031366699,0.195086707974138,0.039865302,0.107647091,0.123523706896552,0.028473433,0.52596293987069
1512,1721512,Setúbal,0.045968726,0.0555826977946244,0.069982771,0.001042327,0.207384562370779,0.040166687,0.420127771165403
1501,1811501,Alcácer do Sal,0.109211849,0.0357371084075132,0.017699409,0,0.335579634653271,0.014639087,0.512867088060784
1505,1811505,Grândola,0.028257861,0.00542671868287316,0.109268612,0,0.209687221669199,0.078254867,0.430895280352072
211,1810211,Odemira,0.105080448,0,0.064825731,0,0.38600869913581,0.030525776,0.58644065413581
1509,1811509,Santiago do Cacém,0.068248909,0.0219059512578107,0.056668663,0,0.376718036714475,0.043079757,0.566621316972286
1513,1811513,Sines,0.05913818,0.147696428234501,0.034779874,0.003023682,0.313238993710692,0.020537534,0.578414691945193
1201,1821201,Alter do Chão,0.033050672,0.0246801991399272,0.037906054,0,0.446348600126304,0.0224479,0.564433425266231
1202,1821202,Arronches,0.048648093,0.0039741012075238,0.034658642,0,0.537845034445391,0.023246728,0.648372598652915
1203,1821203,Avis,0.09041333,0.0590189315662858,0.028945786,0,0.303815405103531,0.018514332,0.500707784669817
1204,1821204,Campo Maior,0.141362861,0.00518584617475939,0.060892828,0,0.393744222717634,0.024775578,0.625961335892393
1205,1821205,Castelo de Vide,0.042359434,0.0273505843007459,0.020689621,0,0.413589388924567,0.010832636,0.514821664225313
1206,1821206,Crato,0.017724528,0,0.043272038,0,0.534806169550043,0.028037723,0.623840458550043
1207,1821207,Elvas,0.09909246,0.00551476903797957,0.049189705,0.00031639,0.491880855986119,0.044698149,0.690692329024099
1208,1821208,Fronteira,0.125487808,0.0154374164456233,0.039816185,0,0.316463306808134,0.017497675,0.514702391253757
1209,1821209,Gavião,0.026233545,0.0348333995926108,0.011102058,0,0.197656107325982,0.006433033,0.276258142918593
1210,1821210,Marvão,0.034839954,0.117395059172286,0.020919554,0,0.318076028830505,0.011563071,0.502793667002791
1211,1821211,Monforte,0.048164543,0.0114530644155844,0,0,0.663594805194805,0.021040988,0.744253400610389
707,1820707,Mora,0.035349451,0.0292071265495364,0.020969497,0,0.299383845778429,0.013702581,0.398612501327965
1212,1821212,Nisa,0.028981401,0.000330005586392122,0.025184602,9.77559e-05,0.303357206803939,0.014644286,0.372595257290331
1213,1821213,Ponte de Sor,0.037295359,0.00300734198972609,0.026076183,0,0.184663076130041,0.018067911,0.269109871119767
1214,1821214,Portalegre,0.02491203,0.00326903231415737,0.049781553,0.000729181,0.461094768874076,0.025308178,0.565094743188233
701,1830701,Alandroal,0.055536035,0,0.040474266,0,0.367112161483308,0.025373747,0.488496209483308
702,1830702,Arraiolos,0.044816183,0.0153706864444751,0.075982284,0,0.410040670021369,0.055019356,0.601229179465844
703,1830703,Borba,0.081045004,0.0393621905434016,0.05367443,0,0.334882380616326,0.049750814,0.558714819159728
704,1830704,Estremoz,0.062859066,0.0329068568626938,0.041858641,0,0.285888397876736,0.025342272,0.44885523373943
705,1830705,Évora,0.07203125,0.014823833010345,0.027118195,0,0.434671628516594,0.020609456,0.569254362526939
706,1830706,Montemor-o-Novo,0.060411693,0,0.07450851,0,0.460207428302774,0.057927757,0.653055388302774
708,1830708,Mourão,0.01335392,0,0.031615136,0,0.41445016137331,0.023158318,0.48257753537331
709,1830709,Portel,0.030026458,0.0104125875021259,0.090341845,0.006576962,0.342655069365145,0.065891785,0.545904706867271
710,1830710,Redondo,0.073281748,0,0.069776599,0,0.372230057003526,0.03255435,0.547842754003526
711,1830711,Reguengos de Monsaraz,0.047891729,0.0780187693127881,0.028545436,0,0.303890761505125,0.017555193,0.475901888817913
1215,1831215,Sousel,0.108941075,0.0124519840193705,0.050373366,0,0.280096852300242,0.023513548,0.475376825319613
712,1830712,Vendas Novas,0.047336289,0,0.169333163,0,0.311089039345938,0.130793756,0.658552247345938
713,1830713,Viana do Alentejo,0.046845412,0.0339805509614176,0.057086088,0,0.38560537891165,0.03366726,0.557184689873068
714,1830714,Vila Viçosa,0.048957778,0.00358829833449433,0.019041226,0,0.490189348362992,0.022146115,0.583922765697486
201,1840201,Aljustrel,0.141575774,0.0300765516993347,0.030183677,0,0.237749890821281,0.016589168,0.456175061520616
202,1840202,Almodôvar,0.029951953,0.000994481201659581,0.029949803,0,0.176069507760078,0.01751159,0.254477334961738
203,1840203,Alvito,0.049295666,0.0179614404528631,0.05089005,0,0.483994339211844,0.02451043,0.626651925664707
