Muni_ID,ID,Muni,fertiliser,irrig_nha,m_app99_nha,sludge,graz_tot,storage99_nha,total_sum
407,1180407,Mirandela,0.121472751,0,0.07026826,0.001,0.082075255740754,0.061523378,0.336339644740754
408,1180408,Mogadouro,0.005520524,0,0.172043658,0,0.12989665686301,0.08874991,0.39621074886301
1706,1181706,Montalegre,0.043505105,0,0.10460383,0,0.437026469477293,0.090960901,0.676096305477293
1707,1181707,Murça,0.809814871,0,0.08746983,0,0.167668234812845,0.0674528,1.13240573581285
1712,1181712,Valpaços,1.536078704,0,0.092955231,0,0.127990534712416,0.074203754,1.83122822371242
1713,1181713,Vila Pouca de Aguiar,0.085578537,0,0.319681603,0,0.339177175565692,0.221193768,0.965631083565692
411,1180411,Vimioso,0.096750021,0,0.064781753,0,0.224555698866336,0.041238872,0.427326344866336
412,1180412,Vinhais,0.683144386,0,0.083045496,0,0.217342908438061,0.059154409,1.04268719943806
101,1610101,Águeda,0.0081,0.298008157642221,1.182676491,0,0.835294722412611,0.871456564,3.19553593505483
102,1610102,Albergaria-a-Velha,0.488937396,0.0157571306358382,1.496990366,0,1.02936416184971,0.780450797,3.81149985148555
103,1610103,Anadia,0.026114929,0.0159297425358666,0.467601784,0,0.208076773943389,0.309148253,1.02687148247926
105,1610105,Aveiro,0.231765472,0.175825530668504,0.58254652,0.022,0.802456926257753,0.352797277,2.16739172592626
108,1610108,Estarreja,2.303234403,1.62206932428215,1.726800874,0,1.72318039950062,0.830952197,8.20623719778277
110,1610110,Ílhavo,0.073928126,0.240820771459227,1.720021459,0.052,0.723100858369099,1.593225676,4.40309689082833
111,1610111,Mealhada,0.100165526,0.0891023468677494,1.284593968,0,0.223623356535189,0.738573335,2.43605853240294
112,1610112,Murtosa,0.086426556,0.266691649221184,1.544442368,0,1.43441121495327,0.67332213,4.00529391817445
114,1610114,Oliveira do Bairro,0.534801252,0.331901098023397,0.503247277,0,0.462202501008471,0.312893997,2.14504612503187
115,1610115,Ovar,0.103953081,0.642463626842105,2.703257895,0,2.21848421052632,1.238875301,6.90703411436843
117,1610117,Sever do Vouga,0.006003922,0.129487375,2.78189693,0,0.933782894736842,2.577704894,6.42887601573684
118,1610118,Vagos,0.426767349,0.149399304298321,1.538215201,0,1.15502134927412,0.935198646,4.20460184957244
602,1620602,Cantanhede,0.154796419,0.14262925555293,0.911156664,0,0.779005198487713,0.495266259,2.48285379604064
603,1620603,Coimbra,1.080939465,0.165502817621688,0.253485829,0.004128726,0.149870609981516,0.145821796,1.7997492436032
604,1620604,Condeixa-a-Nova,0.774920057,0.226578291851347,0.242321855,0.000454114,0.270705762018411,0.16441212,1.67939219986976
605,1620605,Figueira da Foz,0.112377072,0.587962406190125,0.799177598,0.005,0.703478260869565,0.35820065,2.56619598705969
608,1620608,Mira,0.111853196,0,1.503542373,0,1.12953107344633,1.011120462,3.75604710444633
610,1620610,Montemor-o-Velho,0.249184003,0,0.765943127,0,0.838906455862978,0.349310022,2.20334360786298
613,1620613,Penacova,0.226650015,0,0.416709629,0.00032847,0.302016679302502,0.336704989,1.2824097823025
615,1620615,Soure,0.864382443,0.61113178008618,0.203471837,0,0.241338873499538,0.129272876,2.04959780958572
1004,1631004,Batalha,0.444645294,0.0959145056232427,1.484189316,0,0.330028116213683,1.547032561,3.90180979283693
1009,1631009,Leiria,0.049284937,0,2.370401534,0.009,0.558614407287547,1.771173656,4.75847453428755
1010,1631010,Marinha Grande,0.062005665,0,2.486515679,0,0.591393728222997,1.342714237,4.482629309223
1015,1631015,Pombal,0.060091903,0.19340588763455,1.102448149,0.003,0.540761354686269,0.808719556,2.70842685032082
1016,1631016,Porto de Mós,0.255376727,0,0.824311866,0,0.580990181394575,0.528784405,2.18946317939458
1002,1641002,Alvaiázere,1.042466003,0,0.428339921,0,0.255583003952569,0.334413952,2.06080287995257
1003,1641003,Ansião,0.001830826,0,0.551364198,0,0.269975308641975,0.314314246,1.13748457864198
601,1640601,Arganil,0.066196335,1.08064561717237,0.29987734,0,0.247127178825048,0.187446384,1.88129285499742
1007,1641007,Castanheira de Pêra,10.45662791,0.778183093023256,0.268372093,0,0.236627906976744,0.277974577,12.01778558
1008,1641008,Figueiró dos Vinhos,0.254261092,0.0131993539823009,0.545855457,0,0.212448377581121,0.478004634,1.50376891456342
606,1640606,Góis,11.08870134,0,0.564060823,0,0.252880143112701,0.35600806,12.2616503661127
607,1640607,Lousã,0.937292913,0,0.483442907,0.001,0.221885813148789,0.530912489,2.17453412214879
609,1640609,Miranda do Corvo,0.377009663,0.607216038190955,0.32838191,0,0.215437185929648,0.330346226,1.8583910231206
611,1640611,Oliveira do Hospital,0.567223081,0.0149548868194842,0.303285578,0.001,0.201547277936963,0.298975284,1.38698610775645
612,1640612,Pampilhosa da Serra,8.618130047,0,0.220901857,0,0.183076923076923,0.211514399,9.23362322607692
1013,1641013,Pedrógão Grande,3.798393793,0.0107817182410423,0.261693811,0,0.21314332247557,0.24095956,4.52497220471661
614,1640614,Penela,2.051768432,0,0.189586636,0,0.194496036240091,0.161712702,2.59756380624009
616,1640616,Tábua,5.977223435,0.0890020878288007,0.328769505,0,0.299295586268391,0.288697626,6.98298824009719
617,1640617,Vila Nova de Poiares,10.69566312,0,0.294688797,0,0.14155601659751,0.27852811,11.4104360435975
901,1650901,Aguiar da Beira,0.163602153,0,0.47196511,0,0.337373011800924,0.240908472,1.21384874680092
1802,1651802,Carregal do Sal,0.448333227,0,0.705556818,0,0.220642045454545,0.29257296,1.66710505045455
1803,1651803,Castro Daire,0.308285599,0,0.604306931,0,0.68523402340234,0.349577687,1.94740424040234
1806,1651806,Mangualde,0.07607039,0,0.319484927,0,0.209556797764025,0.312740291,0.917852405764025
1808,1651808,Mortágua,2.679908994,0,2.451349454,0,0.555382215288612,2.110633601,7.79727426428861
1809,1651809,Nelas,4.474495442,0,0.252191347,0,0.155969046781569,0.171430116,5.05408595178157
1810,1651810,Oliveira de Frades,8.81261e-05,0,3.936859903,0,0.978835212023618,1.278771815,6.19455505612362
1811,1651811,Penalva do Castelo,0.178329807,0,0.169367125,0,0.196093928980527,0.111539422,0.655330282980527
1814,1651814,Santa Comba Dão,5.426473874,0,2.436973008,0,0.358174807197944,1.930170643,10.1517923321979
1816,1651816,São Pedro do Sul,2.09083116,0,1.062199702,0.002,0.960956780923994,0.493614889,4.60960253192399
1817,1651817,Sátão,0.917452723,0,0.898509154,0,0.3262452775356,0.810793623,2.9530007775356
1821,1651821,Tondela,1.644245384,0,1.380341939,0,0.372754316977261,0.447762612,3.84510425197726
1822,1651822,Vila Nova de Paiva,2.289456339,0,0.86415611,0,0.410543522680834,0.598682971,4.16283894268083
1823,1651823,Viseu,1.066325841,0,0.593736952,0,0.267994596586025,0.374193676,2.30225106558603
1824,1651824,Vouzela,0.50887211,0,1.881364706,0,0.881364705882353,0.973448459,4.24504998088235
1413,1661413,Mação,0.088600062,0,0.274159091,0,0.176441558441558,0.223638506,0.762839217441558
506,1660506,Oleiros,5.265082873,0,0.164088398,0,0.1381136543015,0.140343111,5.7076280363015
508,1660508,Proença-a-Nova,0.236435557,0,0.173386157,0,0.183959450011652,0.136451132,0.730232296011652
509,1660509,Sertã,2.340872666,0,0.478906335,0,0.25131835408771,0.384782274,3.45587962908771
510,1660510,Vila de Rei,12.66834342,0,0.408653555,0,0.154478063540091,0.271297271,13.5027723095401
905,1670905,Fornos de Algodres,0.001668869,0,0.119850511,0,0.192063991607658,0.084419833,0.398003204607658
906,1670906,Gouveia,0.205189303,0,0.095668911,0,0.13575530428154,0.059657468,0.49627098628154
912,1670912,Seia,1.225811775,0,0.162159655,0,0.173671282989287,0.107684217,1.66932692998929
902,1680902,Almeida,0.198294568,0,0.110521511,0,0.192347619632404,0.068232853,0.569396551632404
903,1680903,Celorico da Beira,0.33969073,0,0.066277188,0,0.159267443883765,0.040013955,0.605249316883765
904,1680904,Figueira de Castelo Rodrigo,0.052618126,0,0.041825897,0,0.106444664098981,0.02468864,0.225577327098981
907,1680907,Guarda,0.004599355,0,0.168114045,0.001,0.195747858209542,0.105844463,0.475305721209542
908,1680908,Manteigas,1.366831375,0,0.087307352,0,0.12036315323295,0.081071232,1.65557311223295
909,1680909,Mêda,0.000881147,0,0,0,0.0925117207848585,0.052659492,0.146052359784859
910,1680910,Pinhel,0.000547776,0,0.092729084,0,0.130867778884462,0.056258987,0.280403625884462
911,1680911,Sabugal,0.234346827,0,0.13570461,0,0.259272753612691,0.106999247,0.736323437612691
913,1680913,Trancoso,0.945968346,0,0.157484021,0,0.190549665388375,0.092511173,1.38651320538838
502,1690502,Castelo Branco,0.006756694,0,0.061080181,0,0.14065597590148,0.040922381,0.24941523190148
505,1690505,Idanha-a-Nova,0.003016517,0,0.029497565,0,0.141687743726454,0.019777305,0.193979130726454
507,1690507,Penamacor,0.127003115,0,0.073774862,0,0.178697047944728,0.048891348,0.428366372944728
511,1690511,Vila Velha de Ródão,0.080686241,0,0.099717131,0,0.110402390438247,0.08672058,0.377526342438247
501,16A0501,Belmonte,0.548596188,0,0.122372274,0,0.175418285031371,0.075349758,0.921736505031371
503,16A0503,Covilhã,0.67326563,0,0.201893318,0,0.206318904656636,0.135577848,1.21705570065664
504,16A0504,Fundão,0.272505146,0,0.124367563,0,0.170152049360952,0.081580326,0.648605084360952
1001,16B1001,Alcobaça,0.332386704,0,1.277079055,0.001,0.334640614096301,1.339316174,3.2844225470963
1101,16B1101,Alenquer,0.074167477,0,0.505524112,0.000363844,0.139486019181413,0.168865674,0.888407126181413
1102,16B1102,Arruda dos Vinhos,0.267385507,0,0.232477805,0.000163118,0.173981705676621,0.209796142,0.883804277676621
1005,16B1005,Bombarral,0.221720191,0,0.320984916,0.000246484,0.0581614906832298,0.135727586,0.73684066768323
1104,16B1104,Cadaval,0.089168238,0,0.462428484,0.000242055,0.179873884958474,0.397569508,1.12928216995847
1006,16B1006,Caldas da Rainha,0.069582206,0,1.228022976,0.0020277,0.262455249799626,0.833359991,2.39544812279963
1108,16B1108,Lourinhã,0.237643846,0,0.996277572,0.00047535,0.232759282093438,0.816816482,2.28397253209344
1011,16B1011,Nazaré,1.192339374,0,0.852065514,0.005,0.484858962693358,0.916502384,3.45076623469336
1012,16B1012,Óbidos,0.447369411,0,0.33695213,0.014768822,0.0826174791392183,0.185294671,1.06700251313922
1014,16B1014,Peniche,0.728978092,0.00707854197255027,0.730092563,0.000310303,0.153281200127673,0.581249776,2.20099047610022
1112,16B1112,Sobral de Monte Agraço,0.350210945,0.00357754994089835,0.473229905,0.000231721,0.429276004728132,0.348190458,1.60471658366903
1113,16B1113,Torres Vedras,0.905955857,0,0.420497643,0.000354497,0.248115639357957,0.341960867,1.91688450335796
1401,16C1401,Abrantes,0.106232439,0,0.035708339,0.000529328,0.124734853336749,0.036583456,0.303788415336749
1402,16C1402,Alcanena,0.404120567,0,0.225897833,0.001,0.3959391124871,0.186212995,1.2131705074871
1408,16C1408,Constância,4.898851488,0,0.165780952,0.000223588,0.118409523809524,0.123217209,5.30648276080952
1410,16C1410,Entroncamento,26.43836908,0.176822954545455,0.062954545,0.000373586,0.0635795454545455,0.069436346,26.811536057
1411,16C1411,Ferreira do Zêzere,0.043611445,0,1.000865114,0.001,0.132114154082416,0.581075846,1.75866655908242
1421,16C1421,Ourém,0.308241611,0,1.046929811,0.009,0.216336968207649,0.494504513,2.07501290320765
1417,16C1417,Sardoal,3.725325025,0,0.115077605,0.001,0.0615373244641537,0.111272225,4.01421217946415
1418,16C1418,Tomar,1.60349039,0.0285103218623482,0.47784413,0.001070609,0.209650809716599,0.193764211,2.51433047157895
1419,16C1419,Torres Novas,0.062739508,0,0.164514846,0.000285206,0.151180865515234,0.120371917,0.499092342515234
1420,16C1420,Vila Nova da Barquinha,6.715146149,0,0.336936416,0.000323984,0.0695953757225434,0.100119276,7.22212120072254
1115,1711115,Amadora,0,0,0.0421843,0,0.239829351535836,0.049040775,0.331054426535836
1105,1711105,Cascais,0.912346962,0,0.857958801,0.000702659,0.217827715355805,0.240239793,2.22907593035581
1106,1711106,Lisboa,0,,,0,,0,
1107,1711107,Loures,0.206722803,0,0.212165175,0.015897504,0.312288464786354,0.125209102,0.872283048786354
1109,1711109,Mafra,0.25250595,0,0.480084813,0.006,0.538744761524646,0.45546258,1.73279810452465
1116,1711116,Odivelas,1.29105474,0,0.894835526,0.000263918,1.41203947368421,0.584539693,4.18273335068421
1110,1711110,Oeiras,1.256141995,0,0.02681606,0.002358958,0.0580578898225957,0.028377736,1.3717526388226
1111,1711111,Sintra,2.367352594,0,0.261634196,0.001,0.282053319661625,0.240764591,3.15280470066163
1114,1711114,Vila Franca de Xira,0.353834228,0,0.139056122,0.00240709,0.287122448979592,0.088090719,0.870510607979592
1502,1721502,Alcochete,0.266250192,0,0.317594558,0.000429725,0.336193197278912,0.296251378,1.21671905027891
1503,1721503,Almada,2.882772722,0.00561269144981413,0.223847584,0.158475984,0.443847583643123,0.262895799,3.97745236409294
1504,1721504,Barreiro,7.16680614,0.0242465269709544,0.514356846,0.000598724,0.553070539419087,0.279415612,8.53849438839004
1506,1721506,Moita,0.126228629,0.0412304893947232,1.854324884,0.00047579,2.02131401965856,1.067428182,5.11100199405328
1507,1721507,Montijo,0.129365928,0,0.34463021,0.000546527,0.23558841243074,0.283633875,0.99376495243074
1508,1721508,Palmela,0.102684101,0,0.346669528,0.000431082,0.259870832081706,0.331211312,1.04086685508171
1510,1721510,Seixal,5.184857183,0,0.67995996,0.001884489,0.223483483483483,0.492491783,6.58267689848348
1511,1721511,Sesimbra,1.508604563,0,0.116451613,0.025133341,0.286674347158218,0.091306164,2.02817002815822
1512,1721512,Setúbal,1.250648192,0.00322301159607022,0.130805283,0.000456357,0.219408922531809,0.089399935,1.69394170112788
1501,1811501,Alcácer do Sal,0.049856009,0.0174997519931002,0.025056448,0,0.259969592091732,0.02654044,0.378922241084832
1505,1811505,Grândola,0.078043493,0.0146025292286483,0.069194406,0,0.159258221599626,0.052823181,0.373921830828274
211,1810211,Odemira,0.059301226,0,0.051036451,0,0.298097717775635,0.031257515,0.439692909775635
1509,1811509,Santiago do Cacém,0.104488241,0.0226837718972588,0.112592129,0,0.24655198215699,0.07360341,0.559919534054249
1513,1811513,Sines,1.247037551,0,0.076770649,0.000679856,0.309620701878766,0.058070215,1.69217897287877
1201,1821201,Alter do Chão,0.024507681,0,0.036821486,0,0.349565495422725,0.025261364,0.436156026422725
1202,1821202,Arronches,0.06732617,0.00434472607965817,0.045679841,0,0.435330383030673,0.034724273,0.587405393110331
1203,1821203,Avis,0.064097503,0,0.028941401,0,0.191289600226287,0.018686832,0.303015336226287
1204,1821204,Campo Maior,0.063203569,0,0.018650828,0,0.183085787451985,0.012800407,0.277740591451985
1205,1821205,Castelo de Vide,0.020886926,0,0.023595809,0,0.279221262009366,0.014439763,0.338143760009366
1206,1821206,Crato,0.268840222,0,0.039071473,0,0.394916255016981,0.031665445,0.734493395016981
1207,1821207,Elvas,0.032869016,0.00653910993981143,0.044139965,0,0.338055700518387,0.040469302,0.462073093458199
1208,1821208,Fronteira,0.131961084,0.000271691538375098,0.069260029,0,0.240327003034049,0.039433839,0.481253646572424
1209,1821209,Gavião,0.118012632,0.0361098682846669,0.046377196,0,0.0978194918467956,0.038070024,0.336389212131463
1210,1821210,Marvão,0.173233281,0.0113466336009174,0.051980122,0,0.262605122324159,0.029795536,0.528960694925076
1211,1821211,Monforte,0.035303625,0.000198123665173958,0,0,0.406925461723946,0.029304967,0.47173217738912
707,1820707,Mora,0.084535506,0,0.030667029,0,0.195973346025702,0.023983433,0.335159314025702
1212,1821212,Nisa,0.280056068,0,0.039397383,0,0.222909197422378,0.025167708,0.567530356422378
1213,1821213,Ponte de Sor,0.110451504,0,0.034293277,0,0.120701412227698,0.026440348,0.291886541227698
1214,1821214,Portalegre,0.002744589,0.00598787056310811,0.080900431,0.000187211,0.353706478624945,0.047472586,0.490999166188053
701,1830701,Alandroal,0.036673361,0,0.048366249,0,0.256515728358635,0.030313243,0.371868581358635
702,1830702,Arraiolos,0.082149852,0,0.061079696,0,0.339279290782729,0.045477223,0.527986061782729
703,1830703,Borba,0.085191548,0,0.103403407,0,0.262313640207805,0.093306062,0.544214657207805
704,1830704,Estremoz,0.032422399,0,0.067206513,0,0.244747159022074,0.042310636,0.386686707022074
705,1830705,Évora,0.023533562,0.0103542489840202,0.029797815,0,0.293451021496479,0.025019306,0.382155953480499
706,1830706,Montemor-o-Novo,0.02556828,0,0.088150365,0,0.398208121265767,0.072501067,0.584427833265767
708,1830708,Mourão,0.055795806,0,0.022353005,0,0.312438873526415,0.021364364,0.411952048526415
709,1830709,Portel,0.017312166,0,0.026830436,0.001683898,0.207477533153084,0.017371654,0.270675687153084
710,1830710,Redondo,0.139029291,0,0.084299726,0,0.266303751143641,0.041677734,0.531310502143641
711,1830711,Reguengos de Monsaraz,0.120486114,0,0.035087384,0,0.201807677191144,0.024670304,0.382051479191144
1215,1831215,Sousel,0.174801841,0,0.068990688,0,0.192271782507483,0.035234519,0.471298830507483
712,1830712,Vendas Novas,0.310860243,0,0.051586144,0,0.240888787602552,0.048977788,0.652312962602552
713,1830713,Viana do Alentejo,0.123973814,0,0.074486572,0,0.388659820958399,0.051223928,0.638344134958399
714,1830714,Vila Viçosa,0.08175358,0,0.024815182,0,0.409290450422986,0.031624842,0.547484054422986
201,1840201,Aljustrel,0.073258872,0,0.024370353,0,0.193743900258041,0.015989629,0.307362754258041
202,1840202,Almodôvar,0.013170127,0,0.034652139,0,0.163545694664554,0.021558848,0.232926808664554
203,1840203,Alvito,0.023183704,0,0.024848543,0,0.292861351264809,0.013931301,0.354824899264809
204,1840204,Barrancos,0.084745877,0,0.033673073,0,0.301367595191823,0.022387357,0.442173902191823
205,1840205,Beja,0.053400198,0.00396631548851968,0.020832268,0,0.11904014807633,0.014709921,0.21194885056485
206,1840206,Castro Verde,0.026081666,0,0.021262419,0.000270438,0.218603856633829,0.013273522,0.279491901633829
207,1840207,Cuba,0.139415401,0,0.130613643,0,0.622605749180816,0.123648206,1.01628299918082
208,1840208,Ferreira do Alentejo,0.057473647,0.002233205795789,0.040719946,0,0.163361392965196,0.025894183,0.289682374760985
209,1840209,Mértola,0.001409731,0,0.021363754,0,0.116091015890682,0.011400775,0.150265275890682
210,1840210,Moura,0.009254775,0,0.024753465,0,0.214680112271767,0.017990212,0.266678564271767
212,1840212,Ourique,0.046981455,0.00034592396441479,0.037493745,0,0.240584514873506,0.026738774,0.352144412837921
213,1840213,Serpa,0.10102543,0,0.02531087,0,0.165480890582212,0.017465703,0.309282893582212
214,1840214,Vidigueira,0.192453207,0,0.023102356,0,0.144162529488398,0.013774998,0.373493090488398
1403,1851403,Almeirim,0.256890153,0.00434430572419774,0.062747181,0.000319061,0.0850943191673894,0.051167135,0.460562154891587
1404,1851404,Alpiarça,0.106840859,0,0.048552074,0.000511565,0.096339849001965,0.03864443,0.290888777001965
1103,1851103,Azambuja,0.277109052,0,0.296391835,0.000360702,0.191263697419583,0.260848916,1.02597420241958
1405,1851405,Benavente,0.075767788,0,0.076218774,0.000662521,0.289493563870405,0.060177443,0.502320089870405
1406,1851406,Cartaxo,0.30610993,0.0042059626006192,0.412302167,0.000342065,0.292323219814242,0.329261009,1.34454435341486
1407,1851407,Chamusca,0.07680809,0.0347563611839132,0.080903751,0.000507953,0.196645277903299,0.051227866,0.440849299087212
