Muni_ID,ID,Muni,fertiliser,irrig_nha,m_app99_nha,sludge,graz_tot,storage09_nha,total_sum
408,1180408,Mogadouro,0.209,0.000499445071195536,0.146645729792359,0,0.132102326432296,0.077861977,0.566109478295851
1706,1181706,Montalegre,0.052,0,0.0412096393418807,5.493794e-05,0.241030763084299,0.0321733,0.36646864036618
1707,1181707,Murça,0.109,0.00628381734006734,0.0618876262626263,0.00146991447,0.0682638888888889,0.045157774,0.292063020961583
1712,1181712,Valpaços,0.49,0.0019608323467808,0.0677429195883799,0.00050227738,0.0907717876331846,0.054738206,0.705716022948345
1713,1181713,Vila Pouca de Aguiar,0.092,0,0.22598977292425,0,0.359628185127405,0.168569791,0.846187749051655
411,1180411,Vimioso,0.252,0,0.0519328599986214,1.443575e-05,0.158881919073551,0.037895094,0.500724308822172
412,1180412,Vinhais,0.494,0,0.0771836455002284,1.407701e-05,0.231490406578346,0.059627263,0.862315392088574
101,1610101,Águeda,0.303,0.22209689963216,1.26312138728324,0,0.789879138202838,0.677388899,3.25548632411824
102,1610102,Albergaria-a-Velha,0.009,0.0851078934854969,1.73377080361388,0,1.0811697574893,0.627922925,3.53697137958868
103,1610103,Anadia,0.162,0.00989364480557168,0.464239698200813,7.76142e-06,0.154556006964597,0.310798611,1.10149572239098
105,1610105,Aveiro,1.066,0.13976745049505,0.405148514851485,0.122976861,0.586823432343234,0.212319514,2.53303577268977
108,1610108,Estarreja,0.558,1.20806095178065,1.23631578947368,0,1.59957138354869,0.49568335,5.09763147480302
110,1610110,Ílhavo,0.095,0.1448800486618,1.60446472019465,0.2736289385,0.460875912408759,1.934925099,4.51377471876521
111,1610111,Mealhada,0.03,0.0610531030444965,0.963471896955504,0,0.335925058548009,0.359485247,1.74993530554801
112,1610112,Murtosa,0.653,0.358964509394572,1.54077244258873,0,1.90606819763396,0.61037526,5.06918040961726
114,1610114,Oliveira do Bairro,0.62,0.364107869589657,0.468375491849354,0.00205164727,0.427515458122541,0.261553173,2.14360363983155
115,1610115,Ovar,0.037,0.373668977884041,2.30592349073521,0.00239973034,2.0378123132098,0.854905308,5.61170982016905
117,1610117,Sever do Vouga,0.015,0.48620462962963,3.66018518518519,0,0.881296296296296,2.244117941,7.28680405211112
118,1610118,Vagos,0.714,0.133770450019912,0.834938271604938,0,0.817164476304261,0.388681184,2.88855438192911
602,1620602,Cantanhede,0.303,0.113258718614719,0.716541991341991,0,0.616602597402597,0.440833567,2.19023687435931
603,1620603,Coimbra,1.14,0.284396436825886,0.177478813559322,0.0750404051,0.157305469953775,0.099329811,1.93355093643898
604,1620604,Condeixa-a-Nova,0.696,0.169766649159664,0.120246848739496,0.01395291135,0.17296743697479,0.080262058,1.25319590422395
605,1620605,Figueira da Foz,0.745,0.561869486295153,0.555198765656199,0.02813039306,0.531584679615175,0.229123465,2.65090678962653
608,1620608,Mira,0.173,0.229404575163399,1.74113912231559,0,0.979234360410831,1.332317508,4.45509556588982
610,1620610,Montemor-o-Velho,1.103,0.0303520658221854,0.54528590031964,7.083474e-05,0.730235586598793,0.23921685,2.64816123748062
613,1620613,Penacova,0.609,0.0484567465321564,0.31703656998739,0.01146883249,0.311286254728878,0.304626557,1.60187496073842
615,1620615,Soure,0.047,1.16054332380564,1.18527562270314,0.00173956242,0.262200898325847,0.253311809,2.91007121625463
1004,1631004,Batalha,0.063,0.143002530364372,1.27062753036437,0,0.313886639676113,0.934499854,2.72501655440486
1009,1631009,Leiria,0.098,0.0150023613963039,3.59244353182752,0.0742157928,0.756141683778234,2.276879288,6.81268265780206
1010,1631010,Marinha Grande,0.887,0.0438,0.280909090909091,0,0.384805194805195,0.26967035,1.86618463571429
1015,1631015,Pombal,0.044,0.189788437195716,1.1692964946446,0.02262422525,0.541385102239533,0.687672682,2.65476694132985
1016,1631016,Porto de Mós,0.012,0.00648788059701493,2.05373432835821,0,0.931770149253732,1.4840554,4.48804775820896
1002,1641002,Alvaiázere,0.244,0.00339274249825541,0.366817864619679,0,0.264110258199581,0.170872892,1.04919375731752
1003,1641003,Ansião,0.158,0.018487489539749,0.470820083682008,0.00285401177,0.243430962343096,0.207884143,1.10147669033485
601,1640601,Arganil,0.393,0.221294126074499,0.261375358166189,0,0.198273638968481,0.132647953,1.20659107620917
1007,1641007,Castanheira de Pêra,0.368,0.0386066666666667,0.286333333333333,0,0.320444444444444,0.297612345,1.31099678944444
1008,1641008,Figueiró dos Vinhos,0.511,0.0541607329842932,0.248324607329843,0,0.143534031413613,0.261058088,1.21807745972775
606,1640606,Góis,0.01,0.0222429411764706,1.39494117647059,0,0.422411764705882,1.057262703,2.90685858535294
607,1640607,Lousã,0.046,0.0367714634146342,1.11273170731707,0.0042321685,0.272365853658537,1.446337137,2.91843832989024
609,1640609,Miranda do Corvo,0.448,0.192208393632417,0.173878437047757,0,0.152011577424023,0.166693159,1.1327915671042
611,1640611,Oliveira do Hospital,0.002,0.0579054490413724,1.93087117389842,0.00491070365,0.227840565085772,2.688811365,4.91233925667556
612,1640612,Pampilhosa da Serra,0.408,0.0063841628959276,0.204230769230769,0,0.0989819004524887,0.231367828,0.948964660579185
1013,1641013,Pedrógão Grande,0.594,0.014125,0.15469262295082,0,0.126454918032787,0.146316377,1.03558891798361
614,1640614,Penela,0.432,0.0704537577365164,0.146472148541114,0,0.202475685234306,0.120434173,0.971835764511937
616,1640616,Tábua,0.456,0.0373139578454333,0.165995316159251,0,0.24144262295082,0.139224988,1.0399768849555
617,1640617,Vila Nova de Poiares,0.563,0.0151490421455939,0.252298850574713,0,0.191340996168582,0.24308545,1.26487433888889
901,1650901,Aguiar da Beira,0.13,0.100523274424808,0.774101367122374,0,0.425091697232411,0.27335278,1.70306911877959
1802,1651802,Carregal do Sal,0.007,0.0208481192334989,0.570872959545777,0,0.213647977288857,0.251788541,1.06415759706813
1803,1651803,Castro Daire,0.132,0.0164699416342412,0.516316472114137,0,0.406173800259403,0.234874483,1.30583469700778
1806,1651806,Mangualde,0.457,0.013166302901251,0.202520628160767,0,0.171171147191908,0.155178168,0.999036246253926
1808,1651808,Mortágua,0.018,0,2.60136842105263,0,0.516046783625731,2.813798059,5.94921326367836
1809,1651809,Nelas,0.097,0.0137121343445287,0.324499819429397,0,0.12569880823402,0.117239247,0.678150009007946
1810,1651810,Oliveira de Frades,0.005,0.0186728676964406,3.68215580926797,0,0.995413028878442,1.299149237,6.00039094284285
1811,1651811,Penalva do Castelo,0.476,0.00785682170542636,0.147612403100775,0,0.118077519379845,0.070314011,0.819860755186046
1814,1651814,Santa Comba Dão,0.02,0.0373008928571429,1.59842532467532,0.00052743376,0.401915584415584,1.529094743,3.58726397870805
1816,1651816,São Pedro do Sul,0.018,0.0432098784997359,1.08433438985737,0.00968787828,0.655216587427364,0.361053845,2.17150257906447
1817,1651817,Sátão,0.009,0.00984157913799348,0.930641072075335,0,0.338812024628758,0.50200759,1.79030226584209
1821,1651821,Tondela,0.02,0.116727177284658,1.23706991171558,0.00132774323,0.375674063469339,0.355863934,2.10666282969958
1822,1651822,Vila Nova de Paiva,0.004,0.115193071161049,1.31917602996255,0,0.476735330836455,0.903996788,2.81910121996005
1823,1651823,Viseu,0.391,0,0.331860305474515,0.00029039103,0.187478977175219,0.195835639,1.10646531267973
1824,1651824,Vouzela,0.007,0.0776771060455897,1.90697224975223,0,0.688255698711596,1.16552832,3.84543337450942
1413,1661413,Mação,0.276,0,0.17061804697157,0,0.223998763906057,0.144964275,0.815581085877627
506,1660506,Oleiros,0,0.0410067896060352,0.601316010058676,0,0.118952221290863,0.774187078,1.53546209895557
508,1660508,Proença-a-Nova,0.332,0,0.106678048780488,0,0.127056097560976,0.088950461,0.654684607341464
509,1660509,Sertã,0.122,0.00471940722695899,0.491542833942347,0,0.212838002436054,0.43456148,1.26566172360536
510,1660510,Vila de Rei,0.055,0.00923441176470588,0.428147058823529,0,0.134588235294118,0.303369097,0.930338802882353
905,1670905,Fornos de Algodres,0.42,0.011507800917755,0.139996470172962,0,0.145241793152136,0.065516181,0.782262245242853
906,1670906,Gouveia,0.116,0.0797258874849579,0.0968968110709988,0,0.136212394705175,0.052596002,0.481431095261132
912,1670912,Seia,0.253,0.0688030916451969,0.0928984173721016,0,0.182375782112624,0.067275471,0.664352762129923
902,1680902,Almeida,0.034,0.00392803332491795,0.0794572077758142,7.552904e-05,0.374832618025751,0.041244634,0.533538022166483
903,1680903,Celorico da Beira,0.169,0,0.0579202689721422,0,0.186419308357349,0.032817094,0.446156671329491
904,1680904,Figueira de Castelo Rodrigo,0.185,0.00468378661526212,0.0317122742320748,2.5074e-06,0.174527092151029,0.016984046,0.412909706398366
907,1680907,Guarda,0.075,0.0230749792186201,0.0905543433083957,0.00451851951,0.289823877805486,0.058264906,0.541236625842502
908,1680908,Manteigas,0.127,0.0272715277777778,0.177291666666667,0,0.284131944444444,0.153007951,0.768703089888889
909,1680909,Mêda,0.312,0.0016685939695234,0,0,0.108884686047768,0.022792104,0.445345384017291
910,1680910,Pinhel,0.119,0.00214312407368198,0.0674184840143976,0.00012377286,0.270282130002117,0.034973489,0.493940999950197
911,1680911,Sabugal,0.048,0.004928032008002,0.0520525131282821,7.780379e-05,0.462341085271318,0.033159147,0.600558581197602
913,1680913,Trancoso,0.295,0,0.0964368539325843,0,0.193136179775281,0.050189703,0.634762736707865
502,1690502,Castelo Branco,0.125,0,0.0419097822739226,0,0.18071975171172,0.023842535,0.371472068985643
505,1690505,Idanha-a-Nova,0.121,0,0.0389668895653476,0,0.309107116123559,0.020889595,0.489963600688907
507,1690507,Penamacor,0.238,0.00378635724331927,0.0602879126334078,0,0.257980474890378,0.02990858,0.589963324767105
511,1690511,Vila Velha de Ródão,0.276,0.00333957484499557,0.0568627103631532,0,0.15392028343667,0.035639588,0.525762156644819
501,16A0501,Belmonte,0.284,0.016610353892821,0.0769282103134479,3.736455e-05,0.184325581395349,0.043415374,0.605316884151618
503,16A0503,Covilhã,0.275,0,0.128901037805782,8.18893e-06,0.232448109710897,0.070416062,0.706773398446679
504,16A0504,Fundão,0.282,0.00818520932759089,0.0785155007178055,0.00109348321,0.179563496682575,0.047355094,0.596712783937971
1001,16B1001,Alcobaça,0.084,0.0809301487648424,1.01851644602156,0.00537023182,0.362548109731132,0.98734746,2.53871239633753
1101,16B1101,Alenquer,0.424,0.00217681755829904,0.170717878372199,0.00901619997,0.135986282578875,0.069400451,0.811297629479373
1102,16B1102,Arruda dos Vinhos,0.304,0.00112038352272727,0.213661221590909,0.00537023182,0.199712357954545,0.146843149,0.870707343888181
1005,16B1005,Bombarral,0.115,0.0106729825389335,0.600703161868806,0.00537023182,0.105474280320906,0.152164808,0.989385464548645
1104,16B1104,Cadaval,0.312,0,0.33109375,0.00537023182,0.146009615384615,0.295867273,1.09034087020461
1006,16B1006,Caldas da Rainha,0.082,0.180116490850377,0.773616792249731,0.05198802101,0.221851453175458,0.414262131,1.72383488828557
1108,16B1108,Lourinhã,0.541,0.0686434119524738,1.40087781521546,0.01050669115,0.363555594963646,0.993584649,3.37816816228158
1011,16B1011,Nazaré,0.788,0.0337629117959617,0.606939426142402,0.02696646547,0.742954303931987,0.417706621,2.61632972834035
1012,16B1012,Óbidos,0.317,0,0.47992,0.2385266077,0.0592096,0.153430368,1.2480865757
1014,16B1014,Peniche,1.163,0.0347576180698152,0.300944558521561,0.00537023182,0.154989733059548,0.11879848,1.77786062147092
1112,16B1112,Sobral de Monte Agraço,0.379,0.00166436603334626,0.443803799922451,0.00537023182,0.647394338891043,0.285368092,1.76260082866684
1113,16B1113,Torres Vedras,0.333,0.0114918530241519,0.448622445468933,0.01012575255,0.274264088625886,0.270839029,1.34834316866897
1401,16C1401,Abrantes,0.406,0.00493073170731707,0.0372171893147503,0.00920971438,0.157391405342625,0.034085631,0.648834671744692
1402,16C1402,Alcanena,0.391,0,0.119596167008898,0.00537023182,0.306349532283824,0.072870256,0.895186187112722
1408,16C1408,Constância,1.636,0,0.0115467625899281,0.00537023182,0.0283453237410072,0.008903204,1.69016552215094
1410,16C1410,Entroncamento,0.992,0.258243444227006,0.0214090019569472,0.00537023182,0.103268101761252,0.01775465,1.39804542976521
1411,16C1411,Ferreira do Zêzere,0.008,0.0337748121961997,2.11753424657534,0.00537023182,0.19405214317278,0.94565587,3.30438730376432
1421,16C1421,Ourém,0.007,0,1.46664586222839,0.06055177302,0.269068423485899,0.734231287,2.53749734573429
1417,16C1417,Sardoal,0.484,0,0.0625576036866359,0.00537023182,0.15384024577573,0.050006038,0.755774119282366
1418,16C1418,Tomar,0.138,0.00773523936170213,0.521761229314421,0.02940492397,0.187166075650118,0.191892852,1.07596032029624
1419,16C1419,Torres Novas,0.542,0,0.12410670978173,0.00537023182,0.112469684721099,0.065557566,0.849504192322829
1420,16C1420,Vila Nova da Barquinha,0.857,0,0.0321065375302663,0.00537023182,0.0791283292978208,0.021762524,0.995367622648087
1115,1711115,Amadora,0.093,0,0.0213114754098361,0.00537023182,0.189016393442623,0.017549197,0.326247297672459
1105,1711105,Cascais,0.537,0,0.0346413502109705,0.01096484699,0.225822784810127,0.025468052,0.833897034011098
1106,1711106,Lisboa,0.962,0,0.00620689655172414,0.00537023182,0.0386206896551724,0.006015704,1.0182135220269
1107,1711107,Loures,0.416,0.044518315445637,0.27556696220252,0.3712824563,0.409531031264582,0.12087968,1.63777844521274
1109,1711109,Mafra,0.49,0.351131929786776,0.271768253284514,0.03211065194,0.549514322636227,0.204884699,1.89940985664752
1116,1711116,Odivelas,0.02,0.000322947368421053,0.0800842105263158,0.00537023182,0.378357894736842,0.079631879,0.563767163451579
1110,1711110,Oeiras,0.658,0,0.004,0.4093940513,0.0239,0.002230524,1.0975245753
1111,1711111,Sintra,0.647,0,0.138523411696134,0.00643979408,0.264167476199728,0.112341346,1.16847202797586
1114,1711114,Vila Franca de Xira,1.21,0,0.0807794818344252,0.01738502906,0.215766081000596,0.047721001,1.57165159289502
1502,1721502,Alcochete,0.332,0.0237397925925926,0.106678518518519,0.00537023182,0.433632592592593,0.098273607,0.999694742523705
1503,1721503,Almada,0.953,0.0425285377358491,0.149716981132076,1.947978902,0.458325471698113,0.122883418,3.67443331056604
1504,1721504,Barreiro,0.291,0.059427108433735,0.192048192771084,0.00537023182,1.21379518072289,0.158282146,1.91992285974771
1506,1721506,Moita,0.165,0.0723206896551724,1.1559375,0.00537023182,1.38164870689655,0.55553343,3.33581055837172
1507,1721507,Montijo,0.086,0.00382579590202229,0.440541947540546,0.00558108684,0.274873523326437,0.36674245,1.17756480360901
1508,1721508,Palmela,0.215,0.00862476617904005,0.177934838466546,0.00543992792,0.361265887834458,0.157721333,0.925986753400044
1510,1721510,Seixal,0.046,0.457021114369502,0.0274926686217009,0.02889284387,0.176480938416422,0.018304961,0.754192526277625
1511,1721511,Sesimbra,0.071,0.224814547413793,0.0398653017241379,0.5161539453,0.123523706896552,0.028473433,1.00383093433448
1512,1721512,Setúbal,0.184,0.0886247760165403,0.0699827705031013,0.00537023182,0.207384562370779,0.040166687,0.595529027710421
1501,1811501,Alcácer do Sal,0.172,0.0688059876842464,0.0176994089676015,0,0.335579634653271,0.014639087,0.608724118305119
1505,1811505,Grândola,0.036,0.00882144129512234,0.109268612144391,7.028243e-05,0.209687221669199,0.078254867,0.442102424538712
211,1810211,Odemira,0.216,0,0.0648257311280261,0,0.38600869913581,0.030525776,0.697360206263836
1509,1811509,Santiago do Cacém,0.205,0.0376123077670217,0.056668663191634,0,0.376718036714475,0.043079757,0.719078764673131
1513,1811513,Sines,0.184,0.164673888140162,0.0347798742138365,0.01102179988,0.313238993710692,0.020537534,0.72825208994469
1201,1821201,Alter do Chão,0.105,0.028511767359336,0.0379060535891499,0,0.446348600126304,0.0224479,0.64021432107479
1202,1821202,Arronches,0.154,0.00474518538586578,0.0346586423097763,9.262963e-05,0.537845034445391,0.023246728,0.754588219771033
1203,1821203,Avis,0.199,0.077225547727468,0.0289457857204227,0,0.303815405103531,0.018514332,0.627501070551422
1204,1821204,Campo Maior,0.434,0.00686955032352781,0.0608928280137024,0,0.393744222717634,0.024775578,0.920282179054864
1205,1821205,Castelo de Vide,0.172,0.0301153880353703,0.0206896211035914,0.00039687425,0.413589388924567,0.010832636,0.647623908313529
1206,1821206,Crato,0.058,0,0.0432720381281195,0.00012525036,0.534806169550043,0.028037723,0.664241181038163
1207,1821207,Elvas,0.263,0.00920016579911317,0.0491897050318103,0.00096163687,0.491880855986119,0.044698149,0.858930512687043
1208,1821208,Fronteira,0.287,0.0236905858811485,0.0398161850248965,0,0.316463306808134,0.017497675,0.684467752714179
1209,1821209,Gavião,0.043,0.0395352251176512,0.0111020580178408,2.101359e-05,0.197656107325982,0.006433033,0.297747437051474
1210,1821210,Marvão,0.152,0.131097616833295,0.0209195535921879,0.00038257101,0.318076028830505,0.011563071,0.634038841265988
1211,1821211,Monforte,0.135,0.0161392831168831,0,0,0.663594805194805,0.021040988,0.835775076311688
707,1820707,Mora,0.13,0.0326812640312347,0.0209694973157638,0,0.299383845778429,0.013702581,0.496737188125428
1212,1821212,Nisa,0.094,0.000405693822739481,0.0251846016114593,0.00068565493,0.303357206803939,0.014644286,0.438277443168138
1213,1821213,Ponte de Sor,0.095,0.00410049058817256,0.026076183366217,6.736508e-05,0.184663076130041,0.018067911,0.327975026164431
1214,1821214,Portalegre,0.085,0.00407023619765251,0.0497815533980583,0.0070914384,0.461094768874076,0.025308178,0.632346174869787
701,1830701,Alandroal,0.154,0,0.0404742658811709,0,0.367112161483308,0.025373747,0.586960174364479
702,1830702,Arraiolos,0.116,0.022660031364169,0.0759822844144206,0,0.410040670021369,0.055019356,0.679702341799959
703,1830703,Borba,0.273,0.0500312397083039,0.0536744295459892,0,0.334882380616326,0.049750814,0.761338863870619
704,1830704,Estremoz,0.211,0.0447085767329969,0.0418586407970086,0,0.285888397876736,0.025342272,0.608797887406742
705,1830705,Évora,0.191,0.022053480316435,0.0271181950100641,0,0.434671628516594,0.020609456,0.695452759843093
706,1830706,Montemor-o-Novo,0.086,0,0.0745085096379878,2.132311e-05,0.460207428302774,0.057927757,0.678665018050762
708,1830708,Mourão,0.04,0,0.0316151363487535,0,0.41445016137331,0.023158318,0.509223615722063
709,1830709,Portel,0.079,0.0126419179280352,0.090341845039967,0.02458667294,0.342655069365145,0.065891785,0.615117290273147
710,1830710,Redondo,0.176,0,0.0697765988994695,0,0.372230057003526,0.03255435,0.650561005902996
711,1830711,Reguengos de Monsaraz,0.219,0.117494383297792,0.0285454357845498,0,0.303890761505125,0.017555193,0.686485773587467
1215,1831215,Sousel,0.326,0.0197876707021792,0.0503733656174334,0.00020282748,0.280096852300242,0.023513548,0.699974264099855
