"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",0,0.18,0.08,0.74,2.34,0.78
1602,"1111602","Caminha",0,0.06,0.04,0.34,1.06,0.3
1603,"1111603","Melgaço",0,0.14,0.04,0.44,1.8,0.16
1604,"1111604","Monção",0,0.1,0.08,0.76,3.18,0.36
1605,"1111605","Paredes de Coura",0,0.1,0.06,0.52,1.88,0.4
1606,"1111606","Ponte da Barca",0,0.08,0.04,0.3,1.18,0.24
1607,"1111607","Ponte de Lima",0,1.14,0.26,2.46,4.7,2.04
1608,"1111608","Valença",0,0.7,0.22,2,3.92,1.22
1609,"1111609","Viana do Castelo",0,0.14,0.18,1.5,5.56,1.4
1610,"1111610","Vila Nova de Cerveira",0,0.04,0.02,0.18,0.56,0.1
301,"1120301","Amares",0,2.08,1.14,10.14,45.14,0.54
302,"1120302","Barcelos",0,0.14,0.18,1.66,5.52,2.18
303,"1120303","Braga",0,0.22,0.12,1.18,3.26,1.48
306,"1120306","Esposende",0,0.06,0.06,0.5,1.06,1.06
310,"1120310","Terras de Bouro",0,0.16,0.08,0.68,0.8,0.74
313,"1120313","Vila Verde",0,1.64,0.28,2.5,3.22,2.04
307,"1130307","Fafe",0,0.32,0.14,1.22,4.08,0.9
308,"1130308","Guimarães",0,0.38,0.16,1.36,2.7,1.94
309,"1130309","Póvoa de Lanhoso",0,0.56,0.22,2.04,3.9,2.62
1314,"1131314","Santo Tirso",0,0.36,0.2,1.86,5.42,1.88
1318,"1131318","Trofa",0,0,0.04,0.34,1.44,0.34
311,"1130311","Vieira do Minho",0,0.16,0.12,0.94,1.88,1.08
312,"1130312","Vila Nova de Famalicão",0,3.68,2.2,19.9,30.58,20.9
314,"1130314","Vizela",0,0,0.02,0.08,0.3,0.08
107,"1140107","Espinho",0,0,0,0.02,0.12,0
1304,"1141304","Gondomar",0,0.02,0.02,0.18,1.02,0.1
1306,"1141306","Maia",0,0,0.02,0.18,0.7,0.12
1308,"1141308","Matosinhos",0,0.08,0.02,0.18,0.3,0.16
1312,"1141312","Porto",0,0,0,0,0.02,0
1313,"1141313","Póvoa de Varzim",0,1.62,0.68,6.14,16.86,5.94
1315,"1141315","Valongo",0,0,0,0.04,0.16,0.02
1316,"1141316","Vila do Conde",0,0.02,0.04,0.4,1.76,0.34
1317,"1141317","Vila Nova de Gaia",0,0.26,0.04,0.4,1.2,0.26
1301,"1151301","Amarante",0,0.22,0.16,1.42,5.58,1.24
1302,"1151302","Baião",0,0.04,0.12,0.94,4.76,0.52
304,"1150304","Cabeceiras de Basto",0,0.52,0.16,1.4,3.68,1.58
106,"1150106","Castelo de Paiva",0,0.06,0.06,0.58,2.5,0.52
305,"1150305","Celorico de Basto",0,0.28,0.16,1.36,4.1,1.38
1804,"1151804","Cinfães",0,0.06,0.1,0.84,2.86,1.24
1303,"1151303","Felgueiras",0,2.46,1.26,11.32,21.3,14.84
1305,"1151305","Lousada",0,0.12,0.08,0.76,2.98,0.54
1307,"1151307","Marco de Canaveses",0,0.06,0.08,0.68,2.96,0.62
1705,"1151705","Mondim de Basto",0,0.06,0.06,0.62,1.44,1.22
1309,"1151309","Paços de Ferreira",0,0.06,0.04,0.26,0.98,0.26
1310,"1151310","Paredes",0,0.16,0.12,0.98,3.7,0.66
1311,"1151311","Penafiel",0,0.14,0.16,1.4,5.84,1.18
1813,"1151813","Resende",0,0,0.06,0.52,2.3,0.52
1709,"1151709","Ribeira de Pena",0,0.08,0.06,0.56,1.22,0.7
104,"1160104","Arouca",0,0.22,0.18,1.56,5.42,1.54
113,"1160113","Oliveira de Azeméis",0,2.44,0.7,6.38,7.68,7.74
109,"1160109","Santa Maria da Feira",0,0.86,0.52,4.62,13.62,6.12
116,"1160116","São João da Madeira",0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0.04,0.1,0.8,2.76,1.26
1701,"1171701","Alijó",0,0.16,0.04,0.32,0.9,0.3
1801,"1171801","Armamar",0,0.04,0.04,0.26,1,0.22
403,"1170403","Carrazeda de Ansiães",0,0.38,0.08,0.74,1.72,0.64
404,"1170404","Freixo de Espada à Cinta",0,0,0.02,0.14,0.48,0.12
1805,"1171805","Lamego",0,0.02,0.04,0.44,2.06,0.3
1704,"1171704","Mesão Frio",0,0,0,0.02,0.12,0.02
1807,"1171807","Moimenta da Beira",0,0.86,0.46,4.16,8.98,3.7
1812,"1171812","Penedono",0,0,0.04,0.34,1.04,0.52
1708,"1171708","Peso da Régua",0,0,0,0.06,0.4,0
1710,"1171710","Sabrosa",0,0.06,0.04,0.3,1.26,0.18
1711,"1171711","Santa Marta de Penaguião",0,0,0,0.02,0.04,0.04
