Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,7500,5000,2220,0,0,1942,1942
1602,1111602,Caminha,7500,5000,2220,0,0,1942,1942
1603,1111603,Melgaço,7500,5000,2220,0,0,1942,1942
1604,1111604,Monção,7500,5000,2220,0,0,1942,1942
1605,1111605,Paredes de Coura,7500,5000,2220,0,0,1942,1942
1606,1111606,Ponte da Barca,7500,5000,2220,0,0,1942,1942
1607,1111607,Ponte de Lima,7500,5000,2220,0,0,1942,1942
1608,1111608,Valença,7500,5000,2220,0,0,1942,1942
1609,1111609,Viana do Castelo,7500,5000,2220,0,0,1942,1942
1610,1111610,Vila Nova de Cerveira,7500,5000,2220,0,0,1942,1942
301,1120301,Amares,7500,5000,2220,0,0,1942,1942
302,1120302,Barcelos,7500,5000,2220,0,0,1942,1942
303,1120303,Braga,7500,5000,2220,0,0,1942,1942
306,1120306,Esposende,7500,5000,2220,0,0,1942,1942
310,1120310,Terras de Bouro,7500,5000,2220,0,0,1942,1942
313,1120313,Vila Verde,7500,5000,2220,0,0,1942,1942
307,1130307,Fafe,7500,5000,2220,0,0,1942,1942
308,1130308,Guimarães,7500,5000,2220,0,0,1942,1942
309,1130309,Póvoa de Lanhoso,7500,5000,2220,0,0,1942,1942
1314,1131314,Santo Tirso,7500,5000,2220,0,0,1942,1942
1318,1131318,Trofa,7500,5000,2220,0,0,1942,1942
311,1130311,Vieira do Minho,7500,5000,2220,0,0,1942,1942
312,1130312,Vila Nova de Famalicão,7500,5000,2220,0,0,1942,1942
314,1130314,Vizela,7500,5000,2220,0,0,1942,1942
107,1140107,Espinho,7500,5000,2220,0,0,1942,1942
1304,1141304,Gondomar,7500,5000,2220,0,0,1942,1942
1306,1141306,Maia,7500,5000,2220,0,0,1942,1942
1308,1141308,Matosinhos,7500,5000,2220,0,0,1942,1942
1312,1141312,Porto,7500,5000,2220,0,0,1942,1942
1313,1141313,Póvoa de Varzim,7500,5000,2220,0,0,1942,1942
1315,1141315,Valongo,7500,5000,2220,0,0,1942,1942
1316,1141316,Vila do Conde,7500,5000,2220,0,0,1942,1942
1317,1141317,Vila Nova de Gaia,7500,5000,2220,0,0,1942,1942
1301,1151301,Amarante,7500,5000,2220,0,0,1942,1942
1302,1151302,Baião,7500,5000,3337,0,0,2919,2919
304,1150304,Cabeceiras de Basto,7500,5000,2220,0,0,1942,1942
106,1150106,Castelo de Paiva,7500,5000,2220,0,0,1942,1942
305,1150305,Celorico de Basto,7500,5000,2220,0,0,1942,1942
1804,1151804,Cinfães,7500,5000,2220,0,0,1942,1942
1303,1151303,Felgueiras,7500,5000,2220,0,0,1942,1942
1305,1151305,Lousada,7500,5000,2220,0,0,1942,1942
