"Muni_ID","ID","Muni","Ewes","Other_ovine"
1708,"1171708","Peso da Régua",44.33145,3.53592
1710,"1171710","Sabrosa",69.95508,7.34889
1711,"1171711","Santa Marta de Penaguião",34.3824,5.36238
1815,"1171815","São João da Pesqueira",157.88532,16.24719
1818,"1171818","Sernancelhe",218.30592,26.21676
1819,"1171819","Tabuaço",94.66347,10.44771
1820,"1171820","Tarouca",45.56478,9.35592
409,"1170409","Torre de Moncorvo",1051.68834,86.06274
410,"1170410","Vila Flor",427.73406,56.15001
914,"1170914","Vila Nova de Foz Côa",447.35712,21.01443
1714,"1171714","Vila Real",457.34922,51.56334
401,"1180401","Alfândega da Fé",593.90202,39.72426
1702,"1181702","Boticas",270.94254,21.17247
402,"1180402","Bragança",3019.14639,561.20856
1703,"1181703","Chaves",1398.40194,276.32544
405,"1180405","Macedo de Cavaleiros",1661.51946,187.32192
406,"1180406","Miranda do Douro",1389.98178,321.41208
407,"1180407","Mirandela",1456.71903,162.15591
408,"1180408","Mogadouro",1777.65297,322.48335
1706,"1181706","Montalegre",646.20003,105.41076
1707,"1181707","Murça",108.46854,6.45618
1712,"1181712","Valpaços",937.55985,130.41672
1713,"1181713","Vila Pouca de Aguiar",511.33416,90.51189
411,"1180411","Vimioso",859.59918,123.18483
412,"1180412","Vinhais",1372.78032,308.54076
101,"1610101","Águeda",186.11112,68.58423
102,"1610102","Albergaria-a-Velha",46.18044,5.06481
103,"1610103","Anadia",85.60713,25.4841
105,"1610105","Aveiro",42.50499,20.8749
108,"1610108","Estarreja",51.54282,9.05835
110,"1610110","Ílhavo",3.97101,1.39137
111,"1610111","Mealhada",34.51992,10.12962
112,"1610112","Murtosa",13.64502,4.31163
114,"1610114","Oliveira do Bairro",26.6949,5.68047
115,"1610115","Ovar",15.65205,3.67344
117,"1610117","Sever do Vouga",32.21733,11.50047
118,"1610118","Vagos",30.68844,8.42016
602,"1620602","Cantanhede",67.96857,23.63712
603,"1620603","Coimbra",191.4735,41.11563
604,"1620604","Condeixa-a-Nova",131.48799,41.43372
605,"1620605","Figueira da Foz",165.9894,23.77464
608,"1620608","Mira",2.62269,1.07328
610,"1620610","Montemor-o-Velho",413.01777,58.91223
613,"1620613","Penacova",174.74817,68.42619
615,"1620615","Soure",286.29501,44.65155
1004,"1631004","Batalha",59.04975,21.33252
1009,"1631009","Leiria",305.59998,114.60462
1010,"1631010","Marinha Grande",17.63655,4.31163
1015,"1631015","Pombal",549.39,173.97246
1016,"1631016","Porto de Mós",284.58555,74.72232
1002,"1641002","Alvaiázere",187.64001,28.70193
1003,"1641003","Ansião",401.35725,55.67388
601,"1640601","Arganil",193.75557,46.95414
1007,"1641007","Castanheira de Pêra",15.33396,4.76724
1008,"1641008","Figueiró dos Vinhos",43.2807,13.5075
606,"1640606","Góis",13.34745,3.37587
607,"1640607","Lousã",34.51992,7.50693
609,"1640609","Miranda do Corvo",43.55775,14.71629
611,"1640611","Oliveira do Hospital",710.31459,73.64904
612,"1640612","Pampilhosa da Serra",24.86844,3.23835
1013,"1641013","Pedrógão Grande",46.7961,8.44068
614,"1640614","Penela",197.60958,20.71686
616,"1640616","Tábua",425.11137,59.9835
617,"1640617","Vila Nova de Poiares",12.43422,5.36238
901,"1650901","Aguiar da Beira",363.75702,44.94912
1802,"1651802","Carregal do Sal",225.21771,20.1012
1803,"1651803","Castro Daire",304.07109,60.75921
1806,"1651806","Mangualde",691.60476,47.11419
1808,"1651808","Mortágua",350.70714,90.1938
1809,"1651809","Nelas",309.61404,19.62306
1810,"1651810","Oliveira de Frades",102.33045,26.23728
1811,"1651811","Penalva do Castelo",250.54377,11.34042
1814,"1651814","Santa Comba Dão",225.69585,23.93469
1816,"1651816","São Pedro do Sul",278.9256,82.09173
1817,"1651817","Sátão",168.13395,31.00653
1821,"1651821","Tondela",726.1452,150.79296
1822,"1651822","Vila Nova de Paiva",141.45957,24.86844
1823,"1651823","Viseu",676.74894,167.51829
1824,"1651824","Vouzela",238.86273,46.93362
1413,"1661413","Mação",105.70632,10.90533
506,"1660506","Oleiros",26.07924,4.58667
508,"1660508","Proença-a-Nova",123.82302,53.09223
509,"1660509","Sertã",156.63348,40.04235
510,"1660510","Vila de Rei",14.55825,1.82646
905,"1670905","Fornos de Algodres",427.1184,42.96261
906,"1670906","Gouveia",836.57772,97.42368
912,"1670912","Seia",1089.74418,66.41916
902,"1680902","Almeida",1182.85824,81.01845
903,"1680903","Celorico da Beira",1315.12194,153.11808
904,"1680904","Figueira de Castelo Rodrigo",1864.05633,61.05678
907,"1680907","Guarda",1268.46336,162.45348
908,"1680908","Manteigas",79.94718,3.37587
909,"1680909","Mêda",531.61392,37.44018
910,"1680910","Pinhel",986.77755,70.43322
911,"1680911","Sabugal",1015.31943,85.92522
913,"1680913","Trancoso",1101.99783,63.81699
502,"1690502","Castelo Branco",4872.73248,392.45895
505,"1690505","Idanha-a-Nova",5735.1144,438.3213
507,"1690507","Penamacor",893.3454,71.02635
511,"1690511","Vila Velha de Ródão",768.3321,56.01249
501,"16A0501","Belmonte",742.848,68.42619
503,"16A0503","Covilhã",929.73483,51.86091
504,"16A0504","Fundão",3272.74794,175.68192
1001,"16B1001","Alcobaça",422.66925,112.14198
1101,"16B1101","Alenquer",239.63844,41.86881
1102,"16B1102","Arruda dos Vinhos",120.90276,22.86141
1005,"16B1005","Bombarral",37.60023,5.68047
1104,"16B1104","Cadaval",88.20729,19.48554
1006,"16B1006","Caldas da Rainha",185.63298,69.35994
1108,"16B1108","Lourinhã",251.13891,33.44865
1011,"16B1011","Nazaré",65.04831,3.83349
1012,"16B1012","Óbidos",50.49006,17.95665
1014,"16B1014","Peniche",140.0682,31.62219
1112,"16B1112","Sobral de Monte Agraço",168.61008,31.91976
1113,"16B1113","Torres Vedras",617.95371,66.28164
1401,"16C1401","Abrantes",871.89588,121.0608
1402,"16C1402","Alcanena",223.6683,28.24431
1408,"16C1408","Constância",9.19587,0.77571
1410,"16C1410","Entroncamento",42.96261,1.82646
1411,"16C1411","Ferreira do Zêzere",170.91468,23.93469
1421,"16C1421","Ourém",312.05616,109.99743
1417,"16C1417","Sardoal",50.92716,12.4137
1418,"16C1418","Tomar",424.49571,58.91223
1419,"16C1419","Torres Novas",426.82083,72.57777
1420,"16C1420","Vila Nova da Barquinha",28.08627,7.36941
1115,"1711115","Amadora",15.33396,0.75318
1105,"1711105","Cascais",20.8749,6.45618
1106,"1711106","Lisboa",2.28408,0.31809
1107,"1711107","Loures",331.06356,57.70143
1109,"1711109","Mafra",591.12129,121.35837
1116,"1711116","Odivelas",76.11369,15.03639
1110,"1711110","Oeiras",2.46264,0.91323
1111,"1711111","Sintra",313.28748,53.86794
1114,"1711114","Vila Franca de Xira",240.57219,24.07221
1502,"1721502","Alcochete",56.60763,9.83205
1503,"1721503","Almada",87.29406,5.20233
1504,"1721504","Barreiro",29.91273,2.76021
1506,"1721506","Moita",95.12109,19.18797
1507,"1721507","Montijo",706.95924,108.01092
1508,"1721508","Palmela",1585.58634,127.63398
1510,"1721510","Seixal",40.9761,5.3829
1511,"1721511","Sesimbra",88.50486,36.20886
1512,"1721512","Setúbal",410.09751,36.96204
1501,"1811501","Alcácer do Sal",1921.41714,424.97385
1505,"1811505","Grândola",2075.13036,372.49728
211,"1810211","Odemira",2365.55643,409.3218
1509,"1811509","Santiago do Cacém",2558.26125,456.43599
1513,"1811513","Sines",507.04305,174.74817
1201,"1821201","Alter do Chão",1490.46525,287.0502
1202,"1821202","Arronches",1097.54868,65.34588
1203,"1821203","Avis",2340.57099,421.27788
1204,"1821204","Campo Maior",286.43454,28.68141
1205,"1821205","Castelo de Vide",614.44032,53.86794
1206,"1821206","Crato",1003.66092,94.82352
1207,"1821207","Elvas",1741.7622,279.38322
1208,"1821208","Fronteira",1699.27773,285.81888
1209,"1821209","Gavião",106.16394,18.57231
1210,"1821210","Marvão",550.46328,53.86794
1211,"1821211","Monforte",853.77918,221.08866
707,"1820707","Mora",1651.5684,398.43699
1212,"1821212","Nisa",1572.85455,258.80388
1213,"1821213","Ponte de Sor",2303.4489,608.62032
1214,"1821214","Portalegre",1594.94025,136.39476
701,"1830701","Alandroal",1739.13951,212.80602
702,"1830702","Arraiolos",2011.92903,468.55212
703,"1830703","Borba",627.19263,180.2706
704,"1830704","Estremoz",2852.04267,622.42338
705,"1830705","Évora",3132.97731,638.69109
706,"1830706","Montemor-o-Novo",4043.04603,1109.52729
708,"1830708","Mourão",449.2041,50.78763
709,"1830709","Portel",2149.41759,356.25009
710,"1830710","Redondo",576.0849,166.30749
711,"1830711","Reguengos de Monsaraz",891.65646,181.20435
1215,"1831215","Sousel",1535.86998,281.68782
712,"1830712","Vendas Novas",387.55419,88.20729
713,"1830713","Viana do Alentejo",1645.43232,235.48686
714,"1830714","Vila Viçosa",584.06997,196.24074
201,"1840201","Aljustrel",1263.39855,273.40518
202,"1840202","Almodôvar",2879.99142,437.70564
203,"1840203","Alvito",918.51141,112.77816
204,"1840204","Barrancos",286.59258,14.89686
205,"1840205","Beja",2382.46032,465.7899
206,"1840206","Castro Verde",2675.01243,170.75664
207,"1840207","Cuba",543.41196,104.475
208,"1840208","Ferreira do Alentejo",1631.44668,345.96042
209,"1840209","Mértola",5999.46123,1571.30313
210,"1840210","Moura",1835.51244,321.11451
212,"1840212","Ourique",2877.84687,773.83401
213,"1840213","Serpa",5591.37075,901.64856
214,"1840214","Vidigueira",877.39578,171.07473
1403,"1851403","Almeirim",47.39124,6.89127
1404,"1851404","Alpiarça",41.25315,3.67344
1103,"1851103","Azambuja",195.14694,28.06374
1405,"1851405","Benavente",209.58819,21.312
1406,"1851406","Cartaxo",70.72878,16.24719
1407,"1851407","Chamusca",1096.7955,50.15145
1409,"1851409","Coruche",791.9487,84.53385
1412,"1851412","Golegã",34.06431,2.28408
1414,"1851414","Rio Maior",243.3324,146.982
1415,"1851415","Salvaterra de Magos",85.76517,5.3829
1416,"1851416","Santarém",761.87793,120.26457
801,"1500801","Albufeira",279.08565,35.43315
802,"1500802","Alcoutim",665.38599,31.75971
803,"1500803","Aljezur",37.87728,5.97804
804,"1500804","Castro Marim",219.53724,26.07924
805,"1500805","Faro",123.80049,4.31163
806,"1500806","Lagoa",25.16601,4.90476
807,"1500807","Lagos",19.94115,3.53592
808,"1500808","Loulé",663.24144,123.34488
809,"1500809","Monchique",23.15898,6.91179
810,"1500810","Olhão",49.85388,8.12259
811,"1500811","Portimão",73.17291,5.22486
812,"1500812","São Brás de Alportel",22.56384,2.92026
813,"1500813","Silves",641.15574,147.57513
814,"1500814","Tavira",174.74817,17.49903
815,"1500815","Vila do Bispo",425.72703,101.41722
816,"1500816","Vila Real de Santo António",31.59966,3.97101
