"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",12.9345048,0,220.68288,377.81154,179.96094,901.16064,9.65196,209.82078,554.02542
1602,"1111602","Caminha",211.9601064,0,31.60944,17.39394,90.73134,133.8444,24.057,24.057,33.28614
1603,"1111603","Melgaço",0,0,44.42526,30.35556,22.3803,96.5925,0,14.40504,36.39168
1604,"1111604","Monção",28.4552352,0,66.39732,42.83604,43.11306,93.73482,21.68046,108.5481,51.48198
1605,"1111605","Paredes de Coura",1116.6271032,0,64.8081,190.32732,77.36148,386.6616,110.92464,349.5555,84.76812
1606,"1111606","Ponte da Barca",258.5234232,0,13.58856,77.14278,19.37682,139.85136,43.36092,185.61798,48.37644
1607,"1111607","Ponte de Lima",4667.9580696,0,304.61994,430.28496,612.73908,1516.9032,122.95314,477.40752,208.88766
1608,"1111608","Valença",392.8765008,0,10.74546,56.2788,111.6099,66.8493,4.75308,101.27268,51.48198
1609,"1111609","Viana do Castelo",3442.7641248,0,168.9822,365.47686,1093.1355,1020.13344,101.27268,335.15046,426.80034
1610,"1111610","Vila Nova de Cerveira",713.4034488,0,57.38688,52.95456,69.85278,182.96442,14.40504,9.65196,9.02502
301,"1120301","Amares",661.6654296,0,156.02058,55.17072,3.00348,148.716,9.65196,9.65196,33.28614
302,"1120302","Barcelos",58713.6561312,0,1932.66648,4356.62064,4058.44506,11869.03854,385.7868,3677.0031,986.89104
303,"1120303","Braga",5365.840788,0,518.65434,466.32672,825.4467,1621.0044,84.3453,330.39738,348.0975
306,"1120306","Esposende",7565.3845344,0,153.17748,523.23246,843.17598,1461.92202,28.95588,204.9219,205.78212
310,"1120310","Terras de Bouro",0,0,95.16366,49.63032,6.00696,118.9728,2.37654,72.3168,42.31116
313,"1120313","Vila Verde",2672.5318536,0,240.43878,249.44922,209.70414,655.85214,132.6051,450.82818,99.85842
307,"1130307","Fafe",336.0476784,0,405.4698,85.04514,40.10958,89.2296,2.37654,26.57934,36.39168
