"Muni_ID","ID","Muni","Does","Other_caprine"
1706,"1181706","Montalegre",27.40725,42.49074
1707,"1181707","Murça",44.39904,12.5679
1712,"1181712","Valpaços",41.10162,23.74869
1713,"1181713","Vila Pouca de Aguiar",12.34629,40.31577
411,"1180411","Vimioso",46.51044,17.19288
412,"1180412","Vinhais",0.38166,9.83271
101,"1610101","Águeda",1.16751,13.08909
102,"1610102","Albergaria-a-Velha",6.57633,2.71467
103,"1610103","Anadia",1.95135,9.27048
105,"1610105","Aveiro",1.75026,9.24996
108,"1610108","Estarreja",6.55581,7.90188
110,"1610110","Ílhavo",0.18057,2.7372
111,"1610111","Mealhada",3.11886,11.15826
112,"1610112","Murtosa",0.02052,1.93083
114,"1610114","Oliveira do Bairro",0.60528,2.69415
115,"1610115","Ovar",0.98694,2.1114
117,"1610117","Sever do Vouga",0.20109,15.62319
118,"1610118","Vagos",3.11886,4.60245
602,"1620602","Cantanhede",11.78406,18.13677
603,"1620603","Coimbra",12.36681,35.87136
604,"1620604","Condeixa-a-Nova",51.1149,26.66445
605,"1620605","Figueira da Foz",6.53328,4.60245
608,"1620608","Mira",1.14498,1.52664
610,"1620610","Montemor-o-Velho",10.25742,13.5138
613,"1620613","Penacova",9.87576,25.88061
615,"1620615","Soure",54.65646,15.46515
1004,"1631004","Batalha",8.6652,4.04022
1009,"1631009","Leiria",28.15005,12.90852
1010,"1631010","Marinha Grande",0,0.20109
1015,"1631015","Pombal",33.96306,23.12289
1016,"1631016","Porto de Mós",74.52297,23.3445
1002,"1641002","Alvaiázere",49.56573,9.87576
1003,"1641003","Ansião",57.10647,12.38934
601,"1640601","Arganil",26.01813,33.5814
1007,"1641007","Castanheira de Pêra",4.84659,3.50052
1008,"1641008","Figueiró dos Vinhos",0.98694,5.99358
606,"1640606","Góis",16.18542,13.71489
607,"1640607","Lousã",11.22183,10.23489
609,"1640609","Miranda do Corvo",13.91598,7.88136
611,"1640611","Oliveira do Hospital",35.69079,14.63826
612,"1640612","Pampilhosa da Serra",11.78406,10.0338
1013,"1641013","Pedrógão Grande",9.85323,2.67363
614,"1640614","Penela",32.8386,6.35271
616,"1640616","Tábua",34.18467,15.06096
617,"1640617","Vila Nova de Poiares",6.57633,4.82607
901,"1650901","Aguiar da Beira",2.08887,7.56327
1802,"1651802","Carregal do Sal",18.17982,5.81301
1803,"1651803","Castro Daire",69.85695,37.6011
1806,"1651806","Mangualde",21.79734,6.53328
1808,"1651808","Mortágua",1.52664,6.37524
1809,"1651809","Nelas",13.73541,2.7372
1810,"1651810","Oliveira de Frades",4.80555,35.10804
1811,"1651811","Penalva do Castelo",10.63908,1.32555
1814,"1651814","Santa Comba Dão",9.81219,4.46493
1816,"1651816","São Pedro do Sul",21.01149,69.85695
1817,"1651817","Sátão",13.29018,11.60349
1821,"1651821","Tondela",11.22183,28.7328
1822,"1651822","Vila Nova de Paiva",31.63005,18.13677
1823,"1651823","Viseu",17.39397,16.0479
1824,"1651824","Vouzela",0.96441,21.01149
1413,"1661413","Mação",58.2945,12.74847
506,"1660506","Oleiros",101.52804,15.80376
508,"1660508","Proença-a-Nova",249.92766,40.17825
509,"1660509","Sertã",169.04997,37.80219
510,"1660510","Vila de Rei",20.49231,1.77078
905,"1670905","Fornos de Algodres",22.19952,5.76996
906,"1670906","Gouveia",69.6969,24.73563
912,"1670912","Seia",76.07214,12.72795
902,"1680902","Almeida",8.52768,2.15244
903,"1680903","Celorico da Beira",44.37852,8.52768
904,"1680904","Figueira de Castelo Rodrigo",11.17878,1.54917
907,"1680907","Guarda",173.31381,40.51686
908,"1680908","Manteigas",13.49127,1.56969
909,"1680909","Mêda",16.38852,3.86166
910,"1680910","Pinhel",60.44694,8.46411
911,"1680911","Sabugal",43.59468,23.3445
913,"1680913","Trancoso",49.38516,6.33219
502,"1690502","Castelo Branco",295.51473,57.93336
505,"1690505","Idanha-a-Nova",124.51341,21.45672
507,"1690507","Penamacor",105.79188,22.56066
511,"1690511","Vila Velha de Ródão",60.98865,12.38934
501,"16A0501","Belmonte",21.79734,3.25638
503,"16A0503","Covilhã",162.71778,16.18542
504,"16A0504","Fundão",239.35215,42.80883
1001,"16B1001","Alcobaça",14.31816,10.19385
1101,"16B1101","Alenquer",42.80883,8.50716
1102,"16B1102","Arruda dos Vinhos",6.37524,3.11886
1005,"16B1005","Bombarral",0,0.38166
1104,"16B1104","Cadaval",55.62087,5.58939
1006,"16B1006","Caldas da Rainha",22.35957,18.17982
1108,"16B1108","Lourinhã",106.53468,7.4997
1011,"16B1011","Nazaré",2.13192,0.54171
1012,"16B1012","Óbidos",25.25481,7.11804
1014,"16B1014","Peniche",63.30114,6.0141
1112,"16B1112","Sobral de Monte Agraço",0.20109,1.12446
1113,"16B1113","Torres Vedras",110.01267,7.52022
1401,"16C1401","Abrantes",42.2466,18.87957
1402,"16C1402","Alcanena",70.46022,3.86166
1408,"16C1408","Constância",0,0.22362
1410,"16C1410","Entroncamento",0,0.18057
1411,"16C1411","Ferreira do Zêzere",44.37852,8.6652
1421,"16C1421","Ourém",58.47507,22.78428
1417,"16C1417","Sardoal",0.7428,3.07581
1418,"16C1418","Tomar",41.88546,11.22183
1419,"16C1419","Torres Novas",50.21205,16.24899
1420,"16C1420","Vila Nova da Barquinha",2.71467,0.7428
1115,"1711115","Amadora",0,0.20109
1105,"1711105","Cascais",0.94389,3.29943
1106,"1711106","Lisboa",0,0.40218
1107,"1711107","Loures",28.37367,6.57633
1109,"1711109","Mafra",20.8104,12.72795
1116,"1711116","Odivelas",0.56223,0.36114
1110,"1711110","Oeiras",0,0
1111,"1711111","Sintra",11.35935,5.20773
1114,"1711114","Vila Franca de Xira",1.9083,5.95053
1502,"1721502","Alcochete",0,0.20109
1503,"1721503","Almada",5.02716,1.54917
1504,"1721504","Barreiro",0,1.54917
1506,"1721506","Moita",10.84017,2.5341
1507,"1721507","Montijo",1.72974,1.72974
1508,"1721508","Palmela",42.42717,10.39494
1510,"1721510","Seixal",7.33965,1.93083
1511,"1721511","Sesimbra",3.68109,2.67363
1512,"1721512","Setúbal",28.17258,5.22825
1501,"1811501","Alcácer do Sal",0.16005,4.82607
1505,"1811505","Grândola",3.09633,11.17878
211,"1810211","Odemira",39.5955,65.0514
1509,"1811509","Santiago do Cacém",3.48,21.19206
1513,"1811513","Sines",0,11.58297
1201,"1821201","Alter do Chão",13.29018,5.61192
1202,"1821202","Arronches",6.19467,3.05529
1203,"1821203","Avis",12.34629,4.82607
1204,"1821204","Campo Maior",0,0.40218
1205,"1821205","Castelo de Vide",8.86629,6.73638
1206,"1821206","Crato",48.24018,7.56327
1207,"1821207","Elvas",0.18057,3.68109
1208,"1821208","Fronteira",3.25638,6.33219
1209,"1821209","Gavião",22.35957,11.20131
1210,"1821210","Marvão",6.55581,12.52686
1211,"1821211","Monforte",12.34629,2.47254
707,"1820707","Mora",0,2.13192
1212,"1821212","Nisa",42.8724,18.11625
1213,"1821213","Ponte de Sor",43.23354,21.81786
1214,"1821214","Portalegre",59.80062,40.3383
701,"1830701","Alandroal",217.67181,38.9697
702,"1830702","Arraiolos",60.38538,17.59707
703,"1830703","Borba",0,1.75026
704,"1830704","Estremoz",19.66542,9.67266
705,"1830705","Évora",10.01328,11.15826
706,"1830706","Montemor-o-Novo",4.6455,9.06939
708,"1830708","Mourão",71.02245,5.40882
709,"1830709","Portel",31.44948,39.97716
710,"1830710","Redondo",16.42956,9.08991
711,"1830711","Reguengos de Monsaraz",64.66974,16.58961
1215,"1831215","Sousel",0,0.60528
712,"1830712","Vendas Novas",0,1.56969
713,"1830713","Viana do Alentejo",115.24293,26.62341
714,"1830714","Vila Viçosa",63.46119,11.98515
201,"1840201","Aljustrel",21.45672,13.69236
202,"1840202","Almodôvar",36.29607,20.67288
203,"1840203","Alvito",0,1.72974
204,"1840204","Barrancos",0.56223,2.1114
205,"1840205","Beja",106.69272,45.7266
206,"1840206","Castro Verde",12.16572,5.63244
207,"1840207","Cuba",42.08856,16.24899
208,"1840208","Ferreira do Alentejo",0.58275,3.83913
209,"1840209","Mértola",272.50884,46.10826
210,"1840210","Moura",206.93826,37.6011
212,"1840212","Ourique",26.26227,30.08088
213,"1840213","Serpa",120.04647,28.75533
214,"1840214","Vidigueira",58.85673,10.81965
1403,"1851403","Almeirim",0.98694,0.60528
1404,"1851404","Alpiarça",0,11.00022
1103,"1851103","Azambuja",39.97716,4.6455
1405,"1851405","Benavente",110.01267,3.68109
1406,"1851406","Cartaxo",6.93747,2.29197
1407,"1851407","Chamusca",30.46254,2.13192
1409,"1851409","Coruche",68.14773,32.79555
1412,"1851412","Golegã",0.16005,0.02052
1414,"1851414","Rio Maior",94.75062,15.26406
1415,"1851415","Salvaterra de Magos",0.76332,0.96441
1416,"1851416","Santarém",199.59861,21.19206
801,"1500801","Albufeira",0.16005,1.75026
802,"1500802","Alcoutim",86.68869,8.28354
803,"1500803","Aljezur",0.20109,12.36681
804,"1500804","Castro Marim",151.31538,22.19952
805,"1500805","Faro",4.80555,0.78384
806,"1500806","Lagoa",8.46411,0.58275
807,"1500807","Lagos",1.34808,1.75026
808,"1500808","Loulé",17.19288,10.19385
809,"1500809","Monchique",0,11.00022
810,"1500810","Olhão",0.18057,0.18057
811,"1500811","Portimão",0,1.3686
812,"1500812","São Brás de Alportel",7.36017,0.96441
813,"1500813","Silves",14.47821,18.87957
814,"1500814","Tavira",26.60088,12.5679
815,"1500815","Vila do Bispo",10.0338,6.33219
816,"1500816","Vila Real de Santo António",7.4997,0.78384
