"","Muni_ID","ID","Muni","2009"
"181",1411,"16C1411","Ferreira do Zêzere",0
"182",1421,"16C1421","Ourém",4
"183",1417,"16C1417","Sardoal",0
"184",1418,"16C1418","Tomar",45
"185",1419,"16C1419","Torres Novas",113
"186",1420,"16C1420","Vila Nova da Barquinha",0
"187",1115,"1711115","Amadora",0
"188",1105,"1711105","Cascais",5
"189",1106,"1711106","Lisboa",0
"190",1107,"1711107","Loures",94
"191",1109,"1711109","Mafra",642
"192",1116,"1711116","Odivelas",0
"193",1110,"1711110","Oeiras",0
"194",1111,"1711111","Sintra",101
"195",1114,"1711114","Vila Franca de Xira",332
"196",1502,"1721502","Alcochete",8
"197",1503,"1721503","Almada",2
"198",1504,"1721504","Barreiro",0
"199",1506,"1721506","Moita",0
"200",1507,"1721507","Montijo",43
"201",1508,"1721508","Palmela",176
"202",1510,"1721510","Seixal",0
"203",1511,"1721511","Sesimbra",6
"204",1512,"1721512","Setúbal",1
"205",1501,"1811501","Alcácer do Sal",1
"206",1505,"1811505","Grândola",111
"207",211,"1810211","Odemira",93
"208",1509,"1811509","Santiago do Cacém",88
"209",1513,"1811513","Sines",0
"210",1201,"1821201","Alter do Chão",200
"211",1202,"1821202","Arronches",169
"212",1203,"1821203","Avis",339
"213",1204,"1821204","Campo Maior",894
"214",1205,"1821205","Castelo de Vide",0
"215",1206,"1821206","Crato",0
"216",1207,"1821207","Elvas",1051
"217",1208,"1821208","Fronteira",434
"218",1209,"1821209","Gavião",0
"219",1210,"1821210","Marvão",0
"220",1211,"1821211","Monforte",171
"221",707,"1820707","Mora",355
"222",1212,"1821212","Nisa",0
"223",1213,"1821213","Ponte de Sor",44
"224",1214,"1821214","Portalegre",0
"225",701,"1830701","Alandroal",249
"226",702,"1830702","Arraiolos",911
"227",703,"1830703","Borba",187
"228",704,"1830704","Estremoz",808
"229",705,"1830705","Évora",1660
"230",706,"1830706","Montemor-o-Novo",572
"231",708,"1830708","Mourão",356
"232",709,"1830709","Portel",599
"233",710,"1830710","Redondo",558
"234",711,"1830711","Reguengos de Monsaraz",306
"235",1215,"1831215","Sousel",551
"236",712,"1830712","Vendas Novas",105
"237",713,"1830713","Viana do Alentejo",58
"238",714,"1830714","Vila Viçosa",70
"239",201,"1840201","Aljustrel",2728
"240",202,"1840202","Almodôvar",279
"241",203,"1840203","Alvito",267
"242",204,"1840204","Barrancos",0
"243",205,"1840205","Beja",8118
"244",206,"1840206","Castro Verde",1390
"245",207,"1840207","Cuba",896
"246",208,"1840208","Ferreira do Alentejo",2299
"247",209,"1840209","Mértola",656
"248",210,"1840210","Moura",1279
"249",212,"1840212","Ourique",449
"250",213,"1840213","Serpa",3688
"251",214,"1840214","Vidigueira",817
"252",1403,"1851403","Almeirim",0
"253",1404,"1851404","Alpiarça",154
"254",1103,"1851103","Azambuja",90
"255",1405,"1851405","Benavente",452
"256",1406,"1851406","Cartaxo",336
"257",1407,"1851407","Chamusca",142
"258",1409,"1851409","Coruche",242
"259",1412,"1851412","Golegã",180
"260",1414,"1851414","Rio Maior",106
"261",1415,"1851415","Salvaterra de Magos",75
"262",1416,"1851416","Santarém",938
"263",801,"1500801","Albufeira",8
"264",802,"1500802","Alcoutim",0
"265",803,"1500803","Aljezur",31
"266",804,"1500804","Castro Marim",0
"267",805,"1500805","Faro",3
"268",806,"1500806","Lagoa",0
"269",807,"1500807","Lagos",18
"270",808,"1500808","Loulé",30
"271",809,"1500809","Monchique",1
"272",810,"1500810","Olhão",0
"273",811,"1500811","Portimão",0
"274",812,"1500812","São Brás de Alportel",0
"275",813,"1500813","Silves",31
"276",814,"1500814","Tavira",3
"277",815,"1500815","Vila do Bispo",192
"278",816,"1500816","Vila Real de Santo António",0
