"","Muni_ID","ID","Muni","2009"
"181",1411,"16C1411","Ferreira do Zêzere",1
"182",1421,"16C1421","Ourém",16
"183",1417,"16C1417","Sardoal",0
"184",1418,"16C1418","Tomar",274
"185",1419,"16C1419","Torres Novas",464
"186",1420,"16C1420","Vila Nova da Barquinha",23
"187",1115,"1711115","Amadora",0
"188",1105,"1711105","Cascais",0
"189",1106,"1711106","Lisboa",1
"190",1107,"1711107","Loures",50
"191",1109,"1711109","Mafra",430
"192",1116,"1711116","Odivelas",0
"193",1110,"1711110","Oeiras",0
"194",1111,"1711111","Sintra",504
"195",1114,"1711114","Vila Franca de Xira",815
"196",1502,"1721502","Alcochete",6
"197",1503,"1721503","Almada",22
"198",1504,"1721504","Barreiro",4
"199",1506,"1721506","Moita",0
"200",1507,"1721507","Montijo",162
"201",1508,"1721508","Palmela",33
"202",1510,"1721510","Seixal",0
"203",1511,"1721511","Sesimbra",8
"204",1512,"1721512","Setúbal",0
"205",1501,"1811501","Alcácer do Sal",996
"206",1505,"1811505","Grândola",141
"207",211,"1810211","Odemira",841
"208",1509,"1811509","Santiago do Cacém",1370
"209",1513,"1811513","Sines",311
"210",1201,"1821201","Alter do Chão",318
"211",1202,"1821202","Arronches",451
"212",1203,"1821203","Avis",650
"213",1204,"1821204","Campo Maior",1546
"214",1205,"1821205","Castelo de Vide",0
"215",1206,"1821206","Crato",1
"216",1207,"1821207","Elvas",1472
"217",1208,"1821208","Fronteira",1039
"218",1209,"1821209","Gavião",51
"219",1210,"1821210","Marvão",1
"220",1211,"1821211","Monforte",729
"221",707,"1820707","Mora",71
"222",1212,"1821212","Nisa",0
"223",1213,"1821213","Ponte de Sor",124
"224",1214,"1821214","Portalegre",84
"225",701,"1830701","Alandroal",923
"226",702,"1830702","Arraiolos",982
"227",703,"1830703","Borba",88
"228",704,"1830704","Estremoz",1082
"229",705,"1830705","Évora",3994
"230",706,"1830706","Montemor-o-Novo",480
"231",708,"1830708","Mourão",533
"232",709,"1830709","Portel",1095
"233",710,"1830710","Redondo",402
"234",711,"1830711","Reguengos de Monsaraz",787
"235",1215,"1831215","Sousel",587
"236",712,"1830712","Vendas Novas",5
"237",713,"1830713","Viana do Alentejo",151
"238",714,"1830714","Vila Viçosa",338
"239",201,"1840201","Aljustrel",3878
"240",202,"1840202","Almodôvar",843
"241",203,"1840203","Alvito",206
"242",204,"1840204","Barrancos",0
"243",205,"1840205","Beja",9860
"244",206,"1840206","Castro Verde",1705
"245",207,"1840207","Cuba",691
"246",208,"1840208","Ferreira do Alentejo",2963
"247",209,"1840209","Mértola",2445
"248",210,"1840210","Moura",3373
"249",212,"1840212","Ourique",1256
"250",213,"1840213","Serpa",3459
"251",214,"1840214","Vidigueira",993
"252",1403,"1851403","Almeirim",70
"253",1404,"1851404","Alpiarça",165
"254",1103,"1851103","Azambuja",424
"255",1405,"1851405","Benavente",183
"256",1406,"1851406","Cartaxo",140
"257",1407,"1851407","Chamusca",601
"258",1409,"1851409","Coruche",214
"259",1412,"1851412","Golegã",266
"260",1414,"1851414","Rio Maior",212
"261",1415,"1851415","Salvaterra de Magos",166
"262",1416,"1851416","Santarém",1330
"263",801,"1500801","Albufeira",77
"264",802,"1500802","Alcoutim",11
"265",803,"1500803","Aljezur",213
"266",804,"1500804","Castro Marim",6
"267",805,"1500805","Faro",10
"268",806,"1500806","Lagoa",16
"269",807,"1500807","Lagos",60
"270",808,"1500808","Loulé",0
"271",809,"1500809","Monchique",41
"272",810,"1500810","Olhão",0
"273",811,"1500811","Portimão",8
"274",812,"1500812","São Brás de Alportel",0
"275",813,"1500813","Silves",131
"276",814,"1500814","Tavira",36
"277",815,"1500815","Vila do Bispo",157
"278",816,"1500816","Vila Real de Santo António",19
