agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,21586,20361,20474,22064,22438,24843,20507,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366,26366
Trás-os-Montes,2,13626,12297,13993,14015,16053,16057,11296,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075,15075
Beira Litoral,3,13394,11980,13121,12383,13100,12533,8773,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362,14362
Beira Interior,4,10035,8582,10743,9422,11063,10844,5910,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085,12085
Ribatejo e Oeste,5,18145,14780,16090,16378,17304,17304,13148,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
Alentejo,6,26352,21168,22727,16627,19686,19000,11397,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
Algarve,7,19550,19429,19404,20000,20000,20000,12000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
