agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,42731,40647,46009,47818,50903,51498,51138,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927,50927
Trás-os-Montes,2,26186,23016,26556,25252,26299,25736,23877,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750,26750
Beira Litoral,3,33846,32935,34750,35581,36461,34438,30177,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397,35397
Beira Interior,4,16780,15303,16625,15963,17093,17783,16165,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334,18334
Ribatejo e Oeste,5,55710,62152,56903,57041,56754,52624,55982,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000
Alentejo,6,53651,48657,53298,54184,55814,50413,52754,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000
Algarve,7,41173,41011,41160,41218,41220,41220,41145,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149,41149
