"","Muni_ID","ID","Muni","2009"
"200",1507,"1721507","Montijo",94
"201",1508,"1721508","Palmela",88
"202",1510,"1721510","Seixal",19
"203",1511,"1721511","Sesimbra",8
"204",1512,"1721512","Setúbal",118
"205",1501,"1811501","Alcácer do Sal",2269
"206",1505,"1811505","Grândola",992
"207",211,"1810211","Odemira",825
"208",1509,"1811509","Santiago do Cacém",3159
"209",1513,"1811513","Sines",10
"210",1201,"1821201","Alter do Chão",3284
"211",1202,"1821202","Arronches",1785
"212",1203,"1821203","Avis",7626
"213",1204,"1821204","Campo Maior",4127
"214",1205,"1821205","Castelo de Vide",1869
"215",1206,"1821206","Crato",2147
"216",1207,"1821207","Elvas",5460
"217",1208,"1821208","Fronteira",3065
"218",1209,"1821209","Gavião",942
"219",1210,"1821210","Marvão",1427
"220",1211,"1821211","Monforte",1691
"221",707,"1820707","Mora",1328
"222",1212,"1821212","Nisa",4094
"223",1213,"1821213","Ponte de Sor",2484
"224",1214,"1821214","Portalegre",3938
"225",701,"1830701","Alandroal",2371
"226",702,"1830702","Arraiolos",1180
"227",703,"1830703","Borba",1191
"228",704,"1830704","Estremoz",4291
"229",705,"1830705","Évora",3353
"230",706,"1830706","Montemor-o-Novo",2521
"231",708,"1830708","Mourão",1420
"232",709,"1830709","Portel",4203
"233",710,"1830710","Redondo",2601
"234",711,"1830711","Reguengos de Monsaraz",2527
"235",1215,"1831215","Sousel",5568
"236",712,"1830712","Vendas Novas",115
"237",713,"1830713","Viana do Alentejo",1230
"238",714,"1830714","Vila Viçosa",1431
"239",201,"1840201","Aljustrel",3148
"240",202,"1840202","Almodôvar",548
"241",203,"1840203","Alvito",1518
"242",204,"1840204","Barrancos",661
"243",205,"1840205","Beja",10093
"244",206,"1840206","Castro Verde",1151
"245",207,"1840207","Cuba",1169
"246",208,"1840208","Ferreira do Alentejo",9850
"247",209,"1840209","Mértola",966
"248",210,"1840210","Moura",19304
"249",212,"1840212","Ourique",513
"250",213,"1840213","Serpa",23189
"251",214,"1840214","Vidigueira",5448
"252",1403,"1851403","Almeirim",53
"253",1404,"1851404","Alpiarça",58
"254",1103,"1851103","Azambuja",233
"255",1405,"1851405","Benavente",55
"256",1406,"1851406","Cartaxo",215
"257",1407,"1851407","Chamusca",520
"258",1409,"1851409","Coruche",480
"259",1412,"1851412","Golegã",250
"260",1414,"1851414","Rio Maior",1053
"261",1415,"1851415","Salvaterra de Magos",25
"262",1416,"1851416","Santarém",5753
"263",801,"1500801","Albufeira",381
"264",802,"1500802","Alcoutim",1035
"265",803,"1500803","Aljezur",4
"266",804,"1500804","Castro Marim",761
"267",805,"1500805","Faro",475
"268",806,"1500806","Lagoa",69
"269",807,"1500807","Lagos",39
"270",808,"1500808","Loulé",2120
"271",809,"1500809","Monchique",65
"272",810,"1500810","Olhão",357
"273",811,"1500811","Portimão",114
"274",812,"1500812","São Brás de Alportel",554
"275",813,"1500813","Silves",743
"276",814,"1500814","Tavira",1597
"277",815,"1500815","Vila do Bispo",1
"278",816,"1500816","Vila Real de Santo António",85
