"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
406,"1180406","Miranda do Douro",33.76,33.84,-0.08
407,"1180407","Mirandela",41.62,21.52,20.09
408,"1180408","Mogadouro",68.34,59.24,9.09
1706,"1181706","Montalegre",66.9,22.49,44.41
1707,"1181707","Murça",287,30.57,256.44
1712,"1181712","Valpaços",65.57,46.14,19.42
1713,"1181713","Vila Pouca de Aguiar",62.19,32.45,29.74
411,"1180411","Vimioso",53.38,46.99,6.39
412,"1180412","Vinhais",43.15,25.58,17.57
101,"1610101","Águeda",213.17,195.99,17.18
102,"1610102","Albergaria-a-Velha",160.93,184.13,-23.2
103,"1610103","Anadia",159.52,139.47,20.05
105,"1610105","Aveiro",342.27,122.27,220
108,"1610108","Estarreja",362.03,169.32,192.71
110,"1610110","Ílhavo",193.78,143.54,50.24
111,"1610111","Mealhada",180.16,161.93,18.23
112,"1610112","Murtosa",254.38,185.18,69.19
114,"1610114","Oliveira do Bairro",245.21,150.54,94.68
115,"1610115","Ovar",178.57,209.4,-30.84
117,"1610117","Sever do Vouga",236.39,167.67,68.72
118,"1610118","Vagos",161.89,152.82,9.08
602,"1620602","Cantanhede",178.52,169.97,8.55
603,"1620603","Coimbra",341.62,121.59,220.03
604,"1620604","Condeixa-a-Nova",297.79,118.73,179.06
605,"1620605","Figueira da Foz",195.8,186.98,8.82
608,"1620608","Mira",187.53,122.56,64.97
610,"1620610","Montemor-o-Velho",181.87,176.56,5.31
613,"1620613","Penacova",157.57,169.51,-11.94
615,"1620615","Soure",325.84,184.12,141.72
1004,"1631004","Batalha",298.19,154.75,143.44
1009,"1631009","Leiria",175.68,127.87,47.81
1010,"1631010","Marinha Grande",213.87,93.22,120.65
1015,"1631015","Pombal",199.24,170.16,29.07
1016,"1631016","Porto de Mós",161.94,41.15,120.79
1002,"1641002","Alvaiázere",75.56,97.34,-21.77
1003,"1641003","Ansião",161.19,111.38,49.81
601,"1640601","Arganil",249.77,128.45,121.32
1007,"1641007","Castanheira de Pêra",152.42,114.09,38.34
1008,"1641008","Figueiró dos Vinhos",137.83,134.53,3.3
606,"1640606","Góis",79.09,97.94,-18.85
607,"1640607","Lousã",192.17,174.02,18.15
609,"1640609","Miranda do Corvo",287.24,137.57,149.67
611,"1640611","Oliveira do Hospital",155.83,43.9,111.93
612,"1640612","Pampilhosa da Serra",159.75,165.79,-6.04
1013,"1641013","Pedrógão Grande",152.02,177.75,-25.74
614,"1640614","Penela",118.1,51.37,66.73
616,"1640616","Tábua",123.97,98.79,25.19
617,"1640617","Vila Nova de Poiares",146.3,143.04,3.26
901,"1650901","Aguiar da Beira",137.17,112.62,24.56
1802,"1651802","Carregal do Sal",141.14,146.08,-4.94
1803,"1651803","Castro Daire",126.65,151.27,-24.62
1806,"1651806","Mangualde",128.48,87.1,41.38
1808,"1651808","Mortágua",107.88,128.74,-20.86
1809,"1651809","Nelas",87.55,83.09,4.45
1810,"1651810","Oliveira de Frades",128.54,147.97,-19.43
1811,"1651811","Penalva do Castelo",164.81,131.37,33.44
1814,"1651814","Santa Comba Dão",121.22,110.99,10.23
1816,"1651816","São Pedro do Sul",111.97,103.12,8.85
1817,"1651817","Sátão",141.24,150.59,-9.35
1821,"1651821","Tondela",158.71,120.23,38.48
1822,"1651822","Vila Nova de Paiva",86.76,60.41,26.35
1823,"1651823","Viseu",115.99,138.52,-22.52
1824,"1651824","Vouzela",147.92,160.01,-12.09
1413,"1661413","Mação",30.62,70.81,-40.19
506,"1660506","Oleiros",150.69,83.58,67.12
508,"1660508","Proença-a-Nova",71.93,56.8,15.13
509,"1660509","Sertã",109.27,85.12,24.15
510,"1660510","Vila de Rei",78.31,61.12,17.18
905,"1670905","Fornos de Algodres",109.12,55.55,53.57
906,"1670906","Gouveia",79.4,29.42,49.98
912,"1670912","Seia",43.86,37.15,6.71
902,"1680902","Almeida",85.81,27.66,58.15
903,"1680903","Celorico da Beira",32.04,25.96,6.09
904,"1680904","Figueira de Castelo Rodrigo",37.81,9.26,28.56
907,"1680907","Guarda",49.71,27.51,22.2
908,"1680908","Manteigas",26.71,43.28,-16.57
909,"1680909","Mêda",49.96,40.21,9.75
910,"1680910","Pinhel",55.86,40.93,14.93
911,"1680911","Sabugal",38.61,33.05,5.56
913,"1680913","Trancoso",48.44,49.16,-0.72
502,"1690502","Castelo Branco",31.32,23.86,7.46
505,"1690505","Idanha-a-Nova",72.49,21.06,51.43
507,"1690507","Penamacor",69.84,30.83,39
511,"1690511","Vila Velha de Ródão",36.3,32.38,3.93
501,"16A0501","Belmonte",61.44,33.5,27.94
503,"16A0503","Covilhã",42.23,37.22,5.01
504,"16A0504","Fundão",71.39,41.01,30.38
1001,"16B1001","Alcobaça",288.86,69.42,219.44
1101,"16B1101","Alenquer",81.15,53.94,27.21
1102,"16B1102","Arruda dos Vinhos",72.31,74.17,-1.86
1005,"16B1005","Bombarral",378.55,14.98,363.57
1104,"16B1104","Cadaval",240.56,47.2,193.35
1006,"16B1006","Caldas da Rainha",270.85,63.31,207.54
1108,"16B1108","Lourinhã",369.59,67.25,302.34
1011,"16B1011","Nazaré",321.63,30.33,291.31
1012,"16B1012","Óbidos",351.43,15.06,336.37
1014,"16B1014","Peniche",346.32,25.62,320.7
1112,"16B1112","Sobral de Monte Agraço",288.57,151.11,137.45
1113,"16B1113","Torres Vedras",265.62,89.45,176.17
1401,"16C1401","Abrantes",115.68,84.47,31.21
1402,"16C1402","Alcanena",136.31,170.21,-33.9
1408,"16C1408","Constância",629.13,368.16,260.97
1410,"16C1410","Entroncamento",678.05,285,393.05
1411,"16C1411","Ferreira do Zêzere",105.07,81.8,23.28
1421,"16C1421","Ourém",149.38,203.13,-53.75
1417,"16C1417","Sardoal",63.3,45.54,17.75
1418,"16C1418","Tomar",142.97,207.52,-64.55
1419,"16C1419","Torres Novas",204.17,236.67,-32.5
1420,"16C1420","Vila Nova da Barquinha",364.91,176.67,188.25
1115,"1711115","Amadora",NA,NA,NA
1105,"1711105","Cascais",105.5,51.95,53.55
1106,"1711106","Lisboa",NA,NA,NA
1107,"1711107","Loures",398.74,13.22,385.51
1109,"1711109","Mafra",485.45,78.65,406.8
1116,"1711116","Odivelas",253.57,4.28,249.29
1110,"1711110","Oeiras",16.19,9.34,6.85
1111,"1711111","Sintra",371.2,22.09,349.12
1114,"1711114","Vila Franca de Xira",347.61,138.89,208.72
1502,"1721502","Alcochete",294.93,64.47,230.46
1503,"1721503","Almada",372.19,28.83,343.35
1504,"1721504","Barreiro",201.36,124.97,76.39
1506,"1721506","Moita",240.09,77.08,163
1507,"1721507","Montijo",172.44,33.98,138.46
1508,"1721508","Palmela",204.1,75.14,128.96
1510,"1721510","Seixal",142.92,11.62,131.3
1511,"1721511","Sesimbra",330.16,26.1,304.06
1512,"1721512","Setúbal",271.8,18.82,252.99
1501,"1811501","Alcácer do Sal",151.33,34.33,117
1505,"1811505","Grândola",148.08,45.86,102.22
211,"1810211","Odemira",254.51,59.03,195.48
1509,"1811509","Santiago do Cacém",120.22,90.07,30.16
1513,"1811513","Sines",313.87,98.45,215.42
1201,"1821201","Alter do Chão",70,25.56,44.44
1202,"1821202","Arronches",61.39,35.01,26.38
1203,"1821203","Avis",314.34,216.45,97.89
1204,"1821204","Campo Maior",211.86,66.01,145.85
1205,"1821205","Castelo de Vide",91.42,25.83,65.59
1206,"1821206","Crato",55.54,88.08,-32.54
1207,"1821207","Elvas",135.28,82.68,52.6
1208,"1821208","Fronteira",193.19,16.5,176.69
1209,"1821209","Gavião",152.26,69.83,82.43
1210,"1821210","Marvão",192.69,41.1,151.59
1211,"1821211","Monforte",77.66,16.18,61.49
707,"1820707","Mora",70.99,17.69,53.3
1212,"1821212","Nisa",165.84,21.43,144.41
1213,"1821213","Ponte de Sor",87.05,84.25,2.8
1214,"1821214","Portalegre",71.51,19.13,52.38
701,"1830701","Alandroal",118.13,133.6,-15.47
702,"1830702","Arraiolos",264.87,13.41,251.46
703,"1830703","Borba",66.35,27.93,38.42
704,"1830704","Estremoz",136.7,26.28,110.42
705,"1830705","Évora",119.09,13.05,106.04
706,"1830706","Montemor-o-Novo",46.79,28.21,18.57
708,"1830708","Mourão",22.4,32.13,-9.73
709,"1830709","Portel",68.15,35.95,32.2
710,"1830710","Redondo",145.37,77.95,67.41
711,"1830711","Reguengos de Monsaraz",236.03,20.96,215.08
1215,"1831215","Sousel",69.15,48.39,20.76
712,"1830712","Vendas Novas",148.18,24.3,123.87
713,"1830713","Viana do Alentejo",152.89,25.68,127.22
714,"1830714","Vila Viçosa",57.18,23.77,33.41
201,"1840201","Aljustrel",202.38,51.77,150.61
202,"1840202","Almodôvar",203.55,328.23,-124.68
203,"1840203","Alvito",251.8,10.88,240.91
204,"1840204","Barrancos",NA,NA,NA
205,"1840205","Beja",229.71,41.53,188.18
206,"1840206","Castro Verde",NA,NA,NA
207,"1840207","Cuba",183.65,37.53,146.12
208,"1840208","Ferreira do Alentejo",132.08,97.25,34.83
209,"1840209","Mértola",0.5,0,0.5
210,"1840210","Moura",97.46,41.81,55.65
212,"1840212","Ourique",230.24,269.11,-38.87
213,"1840213","Serpa",196.41,43.55,152.86
214,"1840214","Vidigueira",187.04,2.86,184.18
1403,"1851403","Almeirim",457.69,226.36,231.33
1404,"1851404","Alpiarça",442.42,171.07,271.35
1103,"1851103","Azambuja",42.3,22.4,19.9
1405,"1851405","Benavente",103.23,15.68,87.55
1406,"1851406","Cartaxo",149.67,226.27,-76.61
1407,"1851407","Chamusca",292.09,98.83,193.26
1409,"1851409","Coruche",680.32,145.11,535.21
1412,"1851412","Golegã",547.49,224.94,322.56
1414,"1851414","Rio Maior",88.15,75.67,12.48
1415,"1851415","Salvaterra de Magos",326.13,38.63,287.5
1416,"1851416","Santarém",257.08,246.94,10.14
801,"1500801","Albufeira",NA,NA,NA
802,"1500802","Alcoutim",83.58,26.81,56.77
803,"1500803","Aljezur",224.29,144.9,79.39
804,"1500804","Castro Marim",413.15,7.15,406
805,"1500805","Faro",329.29,16.85,312.44
806,"1500806","Lagoa",433.05,7.14,425.91
807,"1500807","Lagos",125.93,24.06,101.87
808,"1500808","Loulé",141.16,2.86,138.31
809,"1500809","Monchique",121.13,73.55,47.58
810,"1500810","Olhão",52.32,268.2,-215.88
811,"1500811","Portimão",229.68,42.48,187.2
812,"1500812","São Brás de Alportel",167.82,218.03,-50.21
813,"1500813","Silves",154.04,136.36,17.69
814,"1500814","Tavira",161.8,56.17,105.63
815,"1500815","Vila do Bispo",248.59,40.7,207.89
816,"1500816","Vila Real de Santo António",260.69,15.71,244.98
