Muni_ID,ID,Muni,storage09,storage09_nha
1101,16B1101,Alenquer,758.8939274,0.069400451
1102,16B1102,Arruda dos Vinhos,413.5103088,0.146843149
1005,16B1005,Bombarral,644.8744548,0.152164808
1104,16B1104,Cadaval,1476.969428,0.295867273
1006,16B1006,Caldas da Rainha,1924.247597,0.414262131
1108,16B1108,Lourinhã,5602.823836,0.993584649
1011,16B1011,Nazaré,393.06193,0.417706621
1012,16B1012,Óbidos,479.4699004,0.153430368
1014,16B1014,Peniche,289.2742988,0.11879848
1112,16B1112,Sobral de Monte Agraço,735.9643099,0.285368092
1113,16B1113,Torres Vedras,3936.103605,0.270839029
1401,16C1401,Abrantes,440.215929,0.034085631
1402,16C1402,Alcanena,319.3903302,0.072870256
1408,16C1408,Constância,4.950181479,0.008903204
1410,16C1410,Entroncamento,9.072626086,0.01775465
1411,16C1411,Ferreira do Zêzere,2140.019235,0.94565587
1421,16C1421,Ourém,3176.284548,0.734231287
1417,16C1417,Sardoal,65.10786175,0.050006038
1418,16C1418,Tomar,1298.730823,0.191892852
1419,16C1419,Torres Novas,648.7576767,0.065557566
1420,16C1420,Vila Nova da Barquinha,8.987922295,0.021762524
1115,1711115,Amadora,1.070500992,0.017549197
1105,1711105,Cascais,6.035928283,0.025468052
1106,1711106,Lisboa,0.348910852,0.006015704
1107,1711107,Loures,518.0903079,0.12087968
1109,1711109,Mafra,1902.559312,0.204884699
1116,1711116,Odivelas,37.82514234,0.079631879
1110,1711110,Oeiras,0.2230524,0.002230524
1111,1711111,Sintra,578.2209089,0.112341346
1114,1711114,Vila Franca de Xira,640.9884892,0.047721001
1502,1721502,Alcochete,331.6734241,0.098273607
1503,1721503,Almada,52.10256942,0.122883418
1504,1721504,Barreiro,26.27483615,0.158282146
1506,1721506,Moita,515.5350229,0.55553343
1507,1721507,Montijo,5494.902125,0.36674245
1508,1721508,Palmela,4603.727989,0.157721333
1510,1721510,Seixal,12.48398315,0.018304961
1511,1721511,Sesimbra,52.84669215,0.028473433
1512,1721512,Setúbal,116.5637263,0.040166687
1501,1811501,Alcácer do Sal,1419.244821,0.014639087
1505,1811505,Grândola,2987.301294,0.078254867
211,1810211,Odemira,2133.507546,0.030525776
1509,1811509,Santiago do Cacém,2661.208924,0.043079757
1513,1811513,Sines,182.866203,0.020537534
1201,1821201,Alter do Chão,746.4600278,0.0224479
1202,1821202,Arronches,600.6489645,0.023246728
1203,1821203,Avis,861.9532506,0.018514332
1204,1821204,Campo Maior,455.6476529,0.024775578
1205,1821205,Castelo de Vide,219.2850563,0.010832636
1206,1821206,Crato,747.1211955,0.028037723
1207,1821207,Elvas,2318.492967,0.044698149
1208,1821208,Fronteira,376.0075303,0.017497675
1209,1821209,Gavião,91.58708922,0.006433033
1210,1821210,Marvão,99.46553254,0.011563071
1211,1821211,Monforte,810.0780449,0.021040988
707,1820707,Mora,561.5317625,0.013702581
1212,1821212,Nisa,408.9416867,0.014644286
1213,1821213,Ponte de Sor,1016.482611,0.018067911
1214,1821214,Portalegre,698.6069456,0.025308178
701,1830701,Alandroal,1111.217862,0.025373747
702,1830702,Arraiolos,3192.663207,0.055019356
703,1830703,Borba,422.981421,0.049750814
704,1830704,Estremoz,969.164519,0.025342272
705,1830705,Évora,2201.39902,0.020609456
706,1830706,Montemor-o-Novo,6160.616927,0.057927757
708,1830708,Mourão,495.1016717,0.023158318
709,1830709,Portel,2712.039969,0.065891785
710,1830710,Redondo,987.9919818,0.03255435
711,1830711,Reguengos de Monsaraz,510.3996681,0.017555193
1215,1831215,Sousel,485.5547602,0.023513548
712,1830712,Vendas Novas,2047.707037,0.130793756
713,1830713,Viana do Alentejo,1339.451948,0.03366726
714,1830714,Vila Viçosa,349.7093035,0.022146115
201,1840201,Aljustrel,645.7665586,0.016589168
202,1840202,Almodôvar,683.7575618,0.01751159
203,1840203,Alvito,562.8820162,0.02451043
204,1840204,Barrancos,365.1372336,0.028692223
205,1840205,Beja,1099.922313,0.011351459
206,1840206,Castro Verde,629.2181722,0.012401564
207,1840207,Cuba,1114.882425,0.076582115
208,1840208,Ferreira do Alentejo,1272.791517,0.023534476
209,1840209,Mértola,1143.422298,0.012702152
210,1840210,Moura,1183.119051,0.016202227
212,1840212,Ourique,1871.799851,0.042167151
213,1840213,Serpa,1367.947312,0.015806014
214,1840214,Vidigueira,201.7301185,0.008797267
1403,1851403,Almeirim,103.6694986,0.010751867
1404,1851404,Alpiarça,34.49032691,0.00699601
1103,1851103,Azambuja,1243.920559,0.111722702
1405,1851405,Benavente,5542.002951,0.192484126
1406,1851406,Cartaxo,5449.900817,0.781011868
1407,1851407,Chamusca,751.8093965,0.023319873
1409,1851409,Coruche,2099.623815,0.03760408
1412,1851412,Golegã,41.52989443,0.007132044
1414,1851414,Rio Maior,3335.703125,0.361554642
1415,1851415,Salvaterra de Magos,888.6576264,0.10824088
1416,1851416,Santarém,4552.52139,0.19730947
801,1500801,Albufeira,45.43791702,0.013391664
802,1500802,Alcoutim,85.62015547,0.006878226
803,1500803,Aljezur,132.1384255,0.031733532
804,1500804,Castro Marim,153.6649548,0.021530749
805,1500805,Faro,53.77841753,0.013184216
806,1500806,Lagoa,124.6713438,0.083503914
807,1500807,Lagos,102.372241,0.043692805
808,1500808,Loulé,146.6203216,0.010557339
809,1500809,Monchique,489.7100635,0.233306367
810,1500810,Olhão,21.54035292,0.00851734
811,1500811,Portimão,208.0810194,0.085594825
812,1500812,São Brás de Alportel,30.20022481,0.009827603
813,1500813,Silves,360.3450794,0.029672684
814,1500814,Tavira,101.9130352,0.009237947
815,1500815,Vila do Bispo,94.87816205,0.019582696
816,1500816,Vila Real de Santo António,21.99436352,0.018359235
