"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","lemon","orange","other_citrus","tangerine","almonds","chestnut","locust","nuuts","other_dried_nuts","apple","cherry","other_fresh_fruits","peach","pear","olive_grove","vineyard","total"
306,"1120306","Esposende",0,47.79,0,0,0.28,0,0,0,0,0,0,0,3.52,0,0,0,3.88,0,0,0,0,0.53,147.75,203.75
310,"1120310","Terras de Bouro",0,9.99,0,0,0.7,0,0,0,0,0,3.78,0,3.52,0,0,0,3.88,0,0,0,0,1.59,173.36,196.82
313,"1120313","Vila Verde",0,33.48,0.4,0,3.36,0,0,10.68,42.72,0,7.56,0,52.8,0,10.56,0,58.2,0,9.36,11.55,0.42,6.89,726.93,974.91
307,"1130307","Fafe",0,30.24,0.16,0,4.03,0,0,0,0,0,0,0,3.52,0,3.52,0,3.88,0,4.7,3.85,0.21,0,555.54,609.65
308,"1130308","Guimarães",0,38.61,0.24,0,4.42,0,0,0,17.8,0,0,0,14.08,0,42.24,0,11.64,1.53,7.02,7.7,0.21,1.59,1361.27,1508.35
309,"1130309","Póvoa de Lanhoso",0,16.2,0.08,0,1.92,0,0,3.56,14.24,0,0,0,7.04,0,28.16,0,3.88,0,4.68,0,0.21,2.65,508.26,590.88
1314,"1131314","Santo Tirso",0,23.49,0.16,0,0.84,0,0,3.56,39.16,0,7.56,0,42.24,0,28.16,10.56,38.8,10.71,2.34,7.7,0.84,0.53,687.53,904.18
1318,"1131318","Trofa",0,7.56,0,0,0.14,0,0,3.56,3.56,0,0,0,3.52,0,0,0,0,0,0,0,0.21,0,90.62,109.17
311,"1130311","Vieira do Minho",0,11.61,0,0,1.92,0,0,0,3.56,0,0,0,10.56,0,7.04,0,3.88,0,0,0,0.21,9.01,311.26,359.05
312,"1130312","Vila Nova de Famalicão",0,30.51,0.08,0,0.7,0,0,3.56,14.24,0,3.78,0,10.56,0,10.56,0,15.52,1.53,4.68,7.7,0.63,0.53,1138.66,1243.24
314,"1130314","Vizela",0,4.86,0,0,0,0,0,0,3.56,0,0,0,10.56,0,0,3.52,0,0,0,0,0,0,165.48,187.98
107,"1140107","Espinho",0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,5.91,7.78
1304,"1141304","Gondomar",0,6.21,0.16,0,0.7,0,0,0,0,0,0,0,42.24,0,21.12,0,0,1.53,0,3.85,0.21,3.71,279.74,359.47
1306,"1141306","Maia",0,2.7,0,0,0,0,0,0,7.12,0,0,0,3.52,0,3.52,0,3.88,0,2.34,0,0.21,0,94.56,117.85
1308,"1141308","Matosinhos",0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,2.34,0,0,0.53,9.85,19.03
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0.21,1.06,1.97,4.77
1313,"1141313","Póvoa de Varzim",0,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,0,0,70.92,83.98
1315,"1141315","Valongo",0,0.27,0.08,0,0,0,0,0,3.56,0,0,0,3.52,0,3.52,0,0,0,0,0,0,1.06,187.15,199.16
1316,"1141316","Vila do Conde",0,11.07,0,0,0,0,0,3.56,7.12,0,0,0,0,0,0,0,3.88,0,4.7,3.85,0.21,0,82.74,117.13
1317,"1141317","Vila Nova de Gaia",0,2.7,0.16,0,0,0,0,3.56,7.12,0,0,4.56,21.12,0,3.52,0,19.4,3.06,2.34,3.85,0.42,6.89,128.05,206.75
1301,"1151301","Amarante",0,53.19,0.32,0,1.3,0,0,0,17.8,0,7.56,0,144.32,0,35.2,3.52,15.52,3.06,2.34,7.7,0.42,46.64,2765.88,3104.77
1302,"1151302","Baião",0,12.96,0.24,0,6.89,0,0.2,0,32.04,0,3.78,0,147.84,0,45.76,14.08,34.92,18.36,21.06,11.55,0.63,22.79,2107.9,2481
304,"1150304","Cabeceiras de Basto",0,19.17,0.56,0,7.93,0,0,0,3.56,0,0,0,14.08,0,10.56,0,7.76,6.12,0,0,0,37.63,1014.55,1121.92
106,"1150106","Castelo de Paiva",0,15.12,1.75,0,0.42,0,0,0,3.56,0,0,0,28.16,0,7.04,7.04,11.64,0,2.34,3.85,0,14.31,592.97,688.2
305,"1150305","Celorico de Basto",0,39.42,0,0,1.69,0,0,10.68,7.12,0,0,0,42.24,0,28.16,3.52,3.88,1.53,0,3.85,0.21,29.68,1587.82,1759.8
1804,"1151804","Cinfães",0,4.05,0.16,0,4.29,0,0.1,3.56,24.92,0,7.56,0,119.68,0,3.52,0,7.76,41.31,7.02,3.85,0.21,30.74,459.01,717.74
1303,"1151303","Felgueiras",0,14.31,0,0,0.42,0,0,0,0,0,0,0,3.52,0,10.56,0,19.4,1.53,4.68,3.85,0.21,0.53,1887.26,1946.27
1305,"1151305","Lousada",0,1.89,0.98,0,0.42,0,0,0,7.12,0,3.78,0,17.6,0,3.52,0,7.76,0,2.35,3.85,0.21,0.53,1390.82,1440.83
1307,"1151307","Marco de Canaveses",0,15.93,3.36,0,6.37,0,0,3.56,39.16,0,3.78,4.56,31.68,0,3.52,45.76,7.76,0,0,11.55,0.21,9.54,1650.86,1837.6
1705,"1151705","Mondim de Basto",0,21.87,0,0,1.2,0,0,0,0,0,0,0,14.08,0,7.04,0,0,0,0,0,0,9.01,478.71,531.91
1309,"1151309","Paços de Ferreira",0,8.64,0,0,-0.14,0,0,0,3.56,0,0,0,0,0,0,0,3.88,0,0,0,0,0,128.05,143.99
1310,"1151310","Paredes",0,2.97,0.63,0,0.84,0,0,0,3.56,0,3.78,0,10.56,0,3.52,0,7.76,3.06,2.35,3.85,0,0.53,1028.34,1071.75
1311,"1151311","Penafiel",0,1.89,0.84,0,3.36,0,0.1,3.56,17.8,0,3.78,0,49.28,0,3.52,14.08,7.76,0,11.7,0,0.21,5.3,2271.41,2394.59
1813,"1151813","Resende",0,1.62,0.21,0,5.59,0,1.89,0,0,0,7.56,4.56,506.88,0,70.4,3.52,7.76,356.49,21.06,3.85,0.63,15.9,919.99,1927.91
1709,"1151709","Ribeira de Pena",0,17.55,0.08,0,1.8,0,0,0,0,0,0,0,73.92,0,10.56,7.04,0,4.59,0,0,0,14.84,275.8,406.18
104,"1160104","Arouca",0,7.56,0.56,0,3.12,0,0.1,0,0,0,0,0,63.36,0,7.04,0,15.52,1.54,0,0,0.21,25.97,254.13,379.11
113,"1160113","Oliveira de Azeméis",0,7.56,0.16,0,0,0,0,3.56,3.56,0,3.78,0,3.52,0,0,0,0,0,2.34,3.85,0,0,65.01,93.34
109,"1160109","Santa Maria da Feira",0,19.98,2.38,0,0.14,0,0,7.12,0,0,0,0,7.04,0,3.52,0,3.88,0,0,0,0,0,27.58,71.64
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,8.1,0,0,0.14,0,0,0,0,0,0,0,7.04,0,0,0,3.88,0,0,0,0,0,277.77,296.93
1701,"1171701","Alijó",0.05,1.95,0.21,0,3.45,0,0.1,0,24.92,0,0,670.32,373.12,0,45.76,0,62.08,6.16,2.35,3.85,9.12,554.91,11839.7,13598.05
1801,"1171801","Armamar",0,0.15,0,0,0.16,0,0,0,28.48,0,0,18.24,524.48,0,17.6,0,865.24,96.39,23.4,3.85,12.16,318.53,3861.2,5769.88
403,"1170403","Carrazeda de Ansiães",0.25,1.5,0.48,0,14.55,0,6.75,0,64.08,0,0,1285.92,429.44,0,59.84,3.52,38.8,7.65,4.7,3.85,3.04,886.16,5084.57,7895.1
404,"1170404","Freixo de Espada à Cinta",0.05,0.56,3.85,0,3.15,0,7.29,0,53.4,0,0,5244,176,0,7.04,0,31.04,9.24,4.68,3.85,6.08,923.26,1696.17,8169.66
1805,"1171805","Lamego",0,0,0,0,2.24,0,0,0,7.12,0,0,0,271.04,0,17.6,3.52,42.68,122.4,14.04,3.85,27.36,124.55,5397.8,6034.2
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,3.56,7.12,0,0,4.56,7.04,0,3.52,10.56,0,9.24,2.34,0,0.21,7.95,1991.67,2047.77
1807,"1171807","Moimenta da Beira",0,1.05,1.4,0,15,0,1.26,0,0,0,0,0,901.12,0,42.24,49.28,54.32,6.16,14.04,3.85,3.04,144.69,486.59,1724.04
1812,"1171812","Penedono",0,0.6,3.92,0,15,0,1.98,0,0,0,0,305.52,5019.52,0,42.24,24.64,58.2,7.65,14.04,0,0,187.09,267.92,5948.32
1708,"1171708","Peso da Régua",0,0.14,0,0,0,0,0,0,17.8,0,0,0,158.4,0,3.52,3.52,7.76,7.7,2.34,3.85,3.04,134.62,7391.44,7734.13
1710,"1171710","Sabrosa",0,0.3,0.21,0,1.26,0,0,0,24.92,0,0,4.56,151.36,0,17.6,3.52,77.6,12.24,2.34,11.55,6.08,269.77,5703.15,6286.46
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,3.56,0,0,13.68,200.64,0,14.08,0,0,1.53,0,0,0,112.36,5506.15,5852
1815,"1171815","São João da Pesqueira",0,2.55,0.7,0,4.65,0,2.25,0,53.4,0,0,2808.96,1235.52,0,91.52,3.52,42.68,84.15,2.34,7.7,6.08,1395.49,14666.65,20408.16
1818,"1171818","Sernancelhe",0,1.8,0.63,0,22.65,0.19,2.34,3.56,0,0,0,13.68,3160.96,0,31.68,49.28,23.28,38.25,14.04,0,3.04,131.44,937.72,4434.54
1819,"1171819","Tabuaço",0,0.3,0.08,0,5.04,0,0.4,0,14.24,0,0,54.72,693.44,0,14.08,17.6,27.16,55.08,4.68,11.55,6.08,595.19,4176.4,5676.04
1820,"1171820","Tarouca",0.05,0.3,0.35,0,3.3,0,0.1,0,0,0,0,0,623.04,0,10.56,3.52,34.92,12.24,21.06,0,6.08,145.22,634.34,1495.08
409,"1170409","Torre de Moncorvo",0.2,2.55,3.01,0,15.6,0,8.01,0,145.96,3.63,0,15152.88,496.32,0,42.24,10.56,73.72,35.19,44.46,23.1,18.24,2280.06,3102.75,21458.48
410,"1170410","Vila Flor",0.05,0.98,3.5,0,2.24,0,7.02,0,74.76,0,18.9,2900.16,418.88,0,112.64,0,46.56,68.85,74.88,46.2,9.12,2131.13,3297.78,9213.65
914,"1170914","Vila Nova de Foz Côa",0.1,0,1.05,0,0.7,0,3.24,0,46.28,0,0,10177.92,38.72,0,0,0,11.64,3.06,21.06,7.7,12.16,1993.33,9507.22,21824.18
1714,"1171714","Vila Real",0.05,2.25,1.19,0,4.35,0,0.2,0,7.12,0,0,18.24,637.12,0,28.16,7.04,159.08,15.3,9.36,15.4,9.12,276.13,4889.54,6079.65
401,"1180401","Alfândega da Fé",0.05,0.18,1.26,0,0.64,0,1.35,0,14.24,0,0,8550,1900.8,0,271.04,707.52,73.72,163.71,11.7,7.7,12.16,2839.21,573.27,15128.55
1702,"1181702","Boticas",0,67.8,0.07,0,105.6,0,1.62,0,0,0,0,4.56,545.6,0,28.16,3.52,19.4,4.59,2.34,0,6.08,6.89,248.22,1044.45
402,"1180402","Bragança",2.64,9.15,34.51,0,243.9,0,105.57,7.12,0,0,0,132.24,24636.48,0,475.2,98.56,492.76,108.63,30.42,30.8,88.16,1552.9,1201.7,29250.74
1703,"1181703","Chaves",0.05,66.3,6.72,0,504.75,1.28,27.99,0,0,0,0,22.8,5723.52,0,137.28,24.64,120.28,27.54,44.46,23.1,21.28,224.19,4180.34,11156.52
405,"1180405","Macedo de Cavaleiros",1.04,7.8,25.2,0,75.45,2.21,35.1,3.56,0,0,0,1039.68,6392.32,0,334.4,77.44,178.48,310.59,70.2,65.45,30.4,4470.55,1453.86,14573.73
406,"1180406","Miranda do Douro",3.56,3.15,81.62,0,35.85,0.19,134.91,0,0,0,0,196.08,1105.28,0,66.88,10.56,279.36,113.22,16.38,7.7,18.24,488.13,2196.55,4757.66
407,"1180407","Mirandela",0.28,2.85,14.84,0,76.35,0.76,31.32,21.36,28.48,0,0,6320.16,584.32,0,133.76,28.16,112.52,423.81,339.3,119.35,30.4,7175.14,2622.07,18065.23
408,"1180408","Mogadouro",1.68,4.35,52.57,0,28.8,0.76,115.56,0,0,0,0,8846.4,1450.24,0,140.8,0,240.56,111.69,25.74,7.7,15.2,3374.51,3183.52,17600.08
1706,"1181706","Montalegre",0,125.1,0.21,0,246.75,0,2.61,0,0,0,0,0,918.72,0,3.52,3.52,23.28,12.24,0,0,9.12,0.53,90.62,1436.22
1707,"1181707","Murça",0.05,2.25,0.42,0,6.3,0,0.63,0,0,0,0,980.4,1383.36,0,56.32,14.08,69.84,35.19,30.42,3.85,3.04,636,3404.16,6626.31
1712,"1181712","Valpaços",0.15,14.85,2.66,0,178.5,0.19,9.54,0,3.56,0,0,7355.28,17357.12,0,359.04,49.28,221.16,195.84,77.22,115.5,51.68,2770.31,5149.58,33911.46
1713,"1181713","Vila Pouca de Aguiar",0.05,22.65,1.33,0,48.9,0,0.99,0,0,0,0,45.6,1869.12,0,10.56,3.52,27.16,10.71,2.34,0,3.04,38.16,445.22,2529.35
411,"1180411","Vimioso",0.75,0.36,26.18,0,39.3,0,69.3,0,0,0,0,633.84,3414.4,0,154.88,17.6,279.36,64.26,14.04,19.25,39.52,1173.95,955.45,6902.44
412,"1180412","Vinhais",0.25,28.05,25.27,0,173.85,0.57,21.42,3.56,0,0,0,95.76,18744,0,489.28,31.68,213.4,143.82,7.02,15.4,30.4,376.3,1329.75,21729.78
101,"1610101","Águeda",0.07,96.04,5.36,0,0.14,0,5.85,0,24,0,3.77,0,7.04,0,7.04,0,13.53,1.33,4.68,4.9,3.96,2.65,222.61,402.97
102,"1610102","Albergaria-a-Velha",0,158.76,7.36,0,0.28,0,3.12,0,8,0,0,0,3.52,0,0,0,4.51,0,0,0,0,0,43.34,228.89
103,"1610103","Anadia",0.07,25.48,7.2,0,0,0.17,3.51,4,24,0,0,0,7.04,0,17.6,7.04,13.53,2.66,2.35,4.9,0,26.5,3380.52,3526.57
105,"1610105","Aveiro",0.42,99.96,4.64,0,0.28,0,2.21,0,8,0,0,0,0,0,3.52,0,0,0,2.34,0,3.97,0,57.13,182.47
108,"1610108","Estarreja",0,133.28,1.6,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.26,7.88,165.72
110,"1610110","Ílhavo",0,42.14,4.88,0,0,3.2,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,53.15
111,"1610111","Mealhada",0,12.25,5.44,0,0,0,1.69,0,28,0,3.77,0,3.52,0,7.04,0,13.53,1.33,2.34,9.8,7.94,94.87,1560.24,1751.76
112,"1610112","Murtosa",0,27.44,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.71
114,"1610114","Oliveira do Bairro",0.07,11.76,0.45,0,0.84,0,5.2,0,8,0,0,0,0,0,14.08,3.52,4.51,0,2.35,0,0,3.71,691.47,745.96
115,"1610115","Ovar",0,45.08,0,0,0.14,0,0.28,0,0,0,0,0,3.52,0,0,3.52,0,0,0,0,0,0,0,52.54
117,"1610117","Sever do Vouga",0,2.45,0.18,0,0.28,0,0,4,20,0,0,0,3.52,0,0,0,0,0,2.34,4.9,3.97,0.53,25.61,67.78
118,"1610118","Vagos",0.07,73.5,7.44,0,0.56,0.17,4.03,0,4,0,0,0,0,0,0,0,4.51,0,0,0,3.97,0,65.01,163.26
602,"1620602","Cantanhede",0.07,74.48,5.92,0,0,0.34,9.1,0,36,0,3.77,0,7.04,0,49.28,7.04,18.04,1.33,2.34,9.8,7.94,145.22,3979.4,4357.11
603,"1620603","Coimbra",0,108.29,1.76,0,0,0,3.51,16,92,3.92,26.39,0,0,0,42.24,0,22.55,2.68,7.02,39.2,23.82,191.33,1528.72,2109.43
604,"1620604","Condeixa-a-Nova",0.07,12.25,3.28,0,0,0,16.51,0,8,0,3.77,0,0,0,28.16,0,4.51,1.33,2.35,0,0,278.78,370.36,729.37
605,"1620605","Figueira da Foz",0,61.25,10.08,0,0,0.68,6.24,0,28,0,0,0,0,0,3.52,0,13.53,0,0,9.8,7.94,3.18,108.35,252.57
608,"1620608","Mira",0.14,33.32,0,0,0,0.17,0.14,4,0,0,0,0,0,0,0,0,0,0,-2.34,0,0,0,3.94,39.37
610,"1620610","Montemor-o-Velho",0,76.44,11.84,0,0.28,0.17,11.18,0,16,0,3.77,0,0,0,0,0,4.51,1.33,0,0,3.96,76.85,242.31,448.64
613,"1620613","Penacova",0,35.28,4.8,0,0.7,0,2.99,0,4,0,0,0,3.52,0,0,0,13.53,1.33,0,4.9,3.97,86.39,197,358.41
615,"1620615","Soure",0.14,91.14,6.16,0,0.28,0,12.48,0,20,0,0,0,0,0,21.12,0,49.61,1.34,4.7,9.8,19.85,491.84,447.19,1175.65
1004,"1631004","Batalha",0.48,23.52,0.56,0,0,0,0.72,0,4,0,0,0,0,0,3.52,3.52,13.53,0,4.68,9.8,19.85,84.8,386.12,555.1
1009,"1631009","Leiria",0.07,57.33,6.8,0,0.84,0,17.29,0,20,0,0,0,10.56,0,7.04,49.28,49.61,1.34,7.02,29.4,47.64,178.08,921.96,1404.26
1010,"1631010","Marinha Grande",0.07,0.98,0.09,0,0.28,0,0,0,4,0,0,0,0,0,0,3.52,4.51,0,0,0,0,0.53,9.85,23.83
1015,"1631015","Pombal",0.35,86.24,14.8,0,0.28,0.51,31.07,0,24,0,0,0,0,0,10.56,3.52,22.55,0,2.35,9.8,3.97,363.58,754.51,1328.09
1016,"1631016","Porto de Mós",0.54,20,2.08,0,0,0,3.38,4,4,0,0,0,0,0,31.68,7.04,18.04,0,4.68,0,19.85,504.56,171.39,791.24
1002,"1641002","Alvaiázere",0,2.45,0.09,0,0,0,0.28,0,12,0,0,0,0,0,3.52,10.56,4.51,0,2.34,9.8,3.97,530.53,177.3,757.35
1003,"1641003","Ansião",0.36,33.81,3.92,0,0,0,6.24,0,8,0,0,0,0,0,10.56,0,9.02,1.33,0,0,0,816.2,411.73,1301.17
601,"1640601","Arganil",0.07,23.52,2.16,0,0.14,0,2.34,0,0,0,0,0,24.64,0,7.04,0,18.04,0,2.34,0,0,171.72,49.25,301.26
1007,"1641007","Castanheira de Pêra",0,0.92,0,0,0,0,0,0,0,0,0,0,14.08,0,0,0,9.02,0,0,0,3.97,25.44,5.91,59.34
1008,"1641008","Figueiró dos Vinhos",0,2.5,0.18,0,0,0,0.14,0,8,0,0,0,17.6,0,3.52,0,18.04,0,2.34,4.9,3.97,99.64,96.53,257.36
606,"1640606","Góis",0,2.94,0.27,0,0.14,0,0.14,0,0,0,0,0,7.04,0,0,0,0,0,0,0,0,24.91,5.91,41.35
607,"1640607","Lousã",0,1.96,1.04,0,0,0,1.3,0,4,0,0,0,10.56,0,3.52,0,9.02,0,0,4.9,3.97,25.97,41.37,107.61
609,"1640609","Miranda do Corvo",0,1.96,0.27,0,0,0,0.28,0,12,0,0,0,3.52,0,14.08,0,13.53,1.33,4.7,4.9,0,91.16,256.1,403.83
611,"1640611","Oliveira do Hospital",0,15.19,0.27,0,0.14,0,0,0,4,0,0,0,35.2,0,10.56,116.16,4.51,1.34,0,0,3.96,381.07,291.56,863.96
612,"1640612","Pampilhosa da Serra",0,2.94,0,0,0,0,0,0,4,0,0,4.56,21.12,0,3.52,0,13.53,5.36,39.78,4.9,3.97,143.1,47.28,294.06
1013,"1641013","Pedrógão Grande",0,5.5,0.18,0,0,0,0.56,0,4,0,0,0,17.6,0,7.04,0,0,1.33,4.7,4.9,3.97,161.12,15.76,226.66
614,"1640614","Penela",0,5.28,1.92,0,0,0,1.17,0,0,0,0,0,0,0,17.6,0,9.02,0,0,0,3.97,286.2,311.26,636.42
616,"1640616","Tábua",0,8.82,2.96,0,0.56,0,1.95,0,4,0,0,0,3.52,0,3.52,35.2,13.53,2.68,4.7,4.9,7.94,205.11,155.63,455.02
617,"1640617","Vila Nova de Poiares",0,6.86,0.42,0,0.28,0.17,1.04,0,4,0,0,0,0,0,0,0,4.51,0,2.34,4.9,3.97,32.86,15.76,77.11
901,"1650901","Aguiar da Beira",0,18.62,2.96,0,25.61,0,1.56,0,0,0,0,0,418.88,0,0,7.04,4.51,0,2.34,0,0,53,149.72,684.24
1802,"1651802","Carregal do Sal",0,1.47,0.42,0,0,0,0,0,0,0,0,0,10.56,0,0,49.28,13.53,1.33,4.7,4.9,3.97,131.97,551.6,773.73
1803,"1651803","Castro Daire",0.07,28.42,1.6,0,10.27,0,0.14,0,4,0,0,0,70.4,0,10.56,0,31.57,1.33,4.68,0,3.96,15.9,65.01,247.91
1806,"1651806","Mangualde",0,5.39,1.44,0,2.47,0,0,4,8,0,0,0,35.2,0,7.04,77.44,36.08,2.66,18.72,9.8,7.94,199.28,1315.96,1731.42
1808,"1651808","Mortágua",0,40.18,4.16,0,0.42,0.17,4.42,0,4,0,0,0,10.56,0,3.52,0,4.51,3.99,2.34,0,0,27.03,181.24,286.54
1809,"1651809","Nelas",0,2.45,0.48,0,0.56,0,0,0,0,0,0,0,3.52,0,3.52,10.56,9.02,0,23.4,0,0,300.51,2066.53,2420.55
1810,"1651810","Oliveira de Frades",0,20.58,0,0,0.14,0,0,0,4,0,0,0,24.64,0,14.08,0,0,1.33,2.35,4.9,3.97,7.95,78.8,162.74
1811,"1651811","Penalva do Castelo",0.07,9.31,1.76,0,2.34,0,0.56,0,0,0,0,0,24.64,0,7.04,24.64,31.57,1.33,0,0,3.97,182.85,1682.38,1972.46
1814,"1651814","Santa Comba Dão",0.07,7.35,1.84,0,0.56,0,0.28,0,8,0,0,0,17.6,0,7.04,7.04,4.51,1.33,0,4.9,0,55.65,228.52,344.69
1816,"1651816","São Pedro do Sul",0,12.74,0.56,0,2.6,0.17,0.14,0,4,0,0,0,28.16,0,35.2,3.52,18.04,0,2.35,0,0,30.21,175.33,313.02
1817,"1651817","Sátão",0.07,57.33,3.04,0,19.5,0,5.33,0,0,0,0,0,352,0,10.56,28.16,18.04,1.33,2.34,4.9,3.97,87.98,860.89,1455.44
1821,"1651821","Tondela",0,37.73,0.88,0,1.3,0,0.28,4,52,0,3.77,0,59.84,0,14.08,35.2,27.06,1.34,7.02,9.8,7.94,198.75,2208.37,2669.36
1822,"1651822","Vila Nova de Paiva",0.14,59.29,1.52,0,19.37,0,1.17,0,0,0,0,0,168.96,0,3.52,10.56,4.51,0,0,0,0,0.53,1.97,271.54
1823,"1651823","Viseu",0,31.85,7.76,0,5.2,0,5.72,4,20,0,0,0,197.12,0,21.12,63.36,153.34,5.32,16.38,29.4,11.91,401.21,2738.3,3711.99
1824,"1651824","Vouzela",0,29.89,0,0,1.95,0,0,0,0,0,0,0,28.16,0,7.04,3.52,4.51,0,2.34,0,0,34.98,133.96,246.35
1413,"1661413","Mação",0,0.92,0.08,0,0.28,0,0.1,8,20,11.76,7.54,0,0,0,0,17.6,13.53,3.99,9.36,9.8,7.92,513.04,147.75,771.67
506,"1660506","Oleiros",0,2.53,0,0,0,0,0.1,0,12,0,0,0,80.96,0,0,7.04,27.06,6.65,37.44,4.9,0,389.55,70.92,639.15
508,"1660508","Proença-a-Nova",0.14,3.68,0.4,0,1.44,0,0.63,8,40,0,0,0,17.6,0,3.52,3.52,36.08,59.85,7.02,14.7,7.92,1212.64,171.39,1588.53
509,"1660509","Sertã",0,9.66,0.16,0,-0.84,0,0.1,0,12,0,0,0,84.48,0,10.56,59.84,36.08,10.64,0,4.9,0,829.98,228.52,1286.08
510,"1660510","Vila de Rei",0,1.32,0.16,0,-0.14,0,0.5,0,4,0,0,4.56,0,0,0,7.04,4.51,1.33,0,0,0,115.01,33.49,171.78
905,"1670905","Fornos de Algodres",0,9.43,4.13,0,19.2,0,0.1,0,8,0,0,9.12,80.96,0,0,7.04,36.08,2.66,0,14.7,11.91,227.37,169.42,600.12
906,"1670906","Gouveia",0.07,5.06,4.06,0,32.64,0,0,0,4,0,0,9.12,165.44,0,38.72,59.84,31.57,17.29,2.34,4.9,0,421.88,1524.78,2321.71
912,"1670912","Seia",0,3.45,0.28,0,3.96,0,0.3,0,0,0,0,0,197.12,0,31.68,88,27.06,4.02,7.02,9.8,11.91,717.62,914.08,2016.3
902,"1680902","Almeida",0,0.72,10.85,0,18.6,0,1.53,0,0,0,0,4.56,31.68,0,0,0,4.51,1.33,0,4.9,3.96,150.52,1024.4,1257.56
903,"1680903","Celorico da Beira",0.07,2.07,4.9,0,25.08,0,1.08,0,0,0,0,4.56,137.28,0,14.08,7.04,27.06,5.32,9.36,24.5,19.85,361.99,289.59,933.83
904,"1680904","Figueira de Castelo Rodrigo",0.21,1.54,21.28,0,17.16,0,5.13,0,4,0,0,1833.12,492.8,0,3.52,0,27.06,17.29,124.02,0,7.94,2172.47,4028.65,8756.19
907,"1680907","Guarda",0,17.48,12.32,0,94.32,0.7,7.02,0,0,0,0,9.12,1256.64,0,14.08,14.08,121.77,42.56,16.38,73.5,15.88,322.77,677.68,2696.3
908,"1680908","Manteigas",0,0,0.24,0,2.4,0,0,0,0,0,0,27.36,3.52,0,10.56,0,0,0,0,0,0,10.6,43.34,98.02
909,"1680909","Mêda",0.28,9.89,3.43,0,30.84,0,3.96,0,4,0,0,1728.24,1506.56,0,24.64,66.88,135.3,9.31,18.72,19.6,15.88,965.66,4621.62,9164.81
