"Muni_ID","ID","Muni","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","intensive_pasture","barley","maize","oat","rice","rye","triticale","wheat","lemon","orange","other_citrus","tangerine","almonds","chestnut","locust","nuuts","other_dried_nuts","apple","cherry","other_fresh_fruits","peach","pear","olive_grove","potato","bean","chickpea","other_pulses","vineyard","total"
1601,"1111601","Arcos de Valdevez",31867.25,661,15271.4,396,9564,13023.78,0,6923.8,28.78,0,540.16,0,0,118.06,219.62,0,105.18,0,1530,0,90,0,17.14,0,37.39,31.77,4.19,324.39,523,0,0,0,9415.63,90692.54
1602,"1111602","Caminha",12969.65,133,5007.31,130.5,3132,4590,0,11317.75,57.56,0,101.28,0,0,0,109.81,0,0,0,0,0,270,0,8.57,0,0,0,0,139.02,475.45,0,0,0,1019.66,39461.56
1603,"1111603","Melgaço",1652.64,170.5,908.8,20.5,492,9855,0,399.45,0,0,303.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.36,0,0,0,3818.32,18001.41
1604,"1111604","Monção",13652.26,1167.5,7484.23,170,4140,28118.99,0,2396.7,57.56,0,708.96,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,46.34,760.72,0,0,0,14752.6,73635.86
1605,"1111605","Paredes de Coura",16598.27,296,8410.85,203.5,4944,12724.05,0,3994.5,115.12,0,67.52,0,0,0,0,0,0,0,270,0,0,0,34.29,0,0,0,0,370.73,570.54,0,0,0,564.07,49163.44
1606,"1111606","Ponte da Barca",12682.23,204,6201.22,174,4176,12684.72,0,1331.5,0,0,202.56,0,0,0,1098.1,0,0,0,360,0,0,0,0,0,0,0,4.19,463.41,95.09,0,0,0,5553.92,45230.94
1607,"1111607","Ponte de Lima",129960.18,1355.5,45101.41,1185.5,28512,21195,0,59384.9,402.92,0,810.24,0,36.37,354.19,2306.01,0,631.07,0,10170,0,450,0,274.3,18.05,74.78,63.54,20.96,4912.15,5229.95,0,0,0,22085.51,334534.53
1608,"1111608","Valença",11317,330,13275.6,132.5,3240,4320,0,17442.65,316.58,0,135.04,0,0,0,0,0,0,0,90,0,90,0,8.57,0,0,0,4.19,0,332.81,0,0,0,4360.69,55395.63
1609,"1111609","Viana do Castelo",126187.81,1210,27887.67,730,17640,19305,0,78824.8,115.12,0,506.4,0,0,118.06,878.48,0,210.36,0,1080,0,180,0,51.43,0,74.78,31.77,16.77,1899.98,5467.68,0,0,0,8135.62,290551.73
1610,"1111610","Vila Nova de Cerveira",11460.71,109.5,5328.06,97,2388,8235,0,4174.73,0,0,33.76,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,46.34,285.27,0,0,0,629.15,32877.52
